# emapper version: emapper-1.0.3-35-g63c274b emapper DB: 2.0
# command: ./emapper.py  --cpu 6 -i /data/shared/emapper_jobs/user_data/MM_z6zwv7ih/query_seqs.fa --output query_seqs.fa --output_dir /data/shared/emapper_jobs/user_data/MM_z6zwv7ih -m diamond -d none --tax_scope auto --go_evidence non-electronic --target_orthologs all --seed_ortholog_evalue 0.001 --seed_ortholog_score 60 --query-cover 20 --subject-cover 0 --override --temp_dir /data/shared/emapper_jobs/user_data/MM_z6zwv7ih
# time: Mon May 17 16:23:50 2021
#query_name	seed_eggNOG_ortholog	seed_ortholog_evalue	seed_ortholog_score	best_tax_level	Preferred_name	GOs	EC	KEGG_ko	KEGG_Pathway	KEGG_Module	KEGG_Reaction	KEGG_rclass	BRITE	KEGG_TC	CAZy	BiGG_Reaction
MED134_07289	313590.MED134_07289	1.3e-251	875.2	Dokdonia	thrC	GO:0003674,GO:0003824,GO:0004795,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005829,GO:0006082,GO:0006520,GO:0006566,GO:0006807,GO:0008150,GO:0008152,GO:0008652,GO:0009058,GO:0009066,GO:0009067,GO:0009088,GO:0009987,GO:0016053,GO:0016829,GO:0016835,GO:0016838,GO:0019752,GO:0043436,GO:0044237,GO:0044238,GO:0044249,GO:0044281,GO:0044283,GO:0044424,GO:0044444,GO:0044464,GO:0046394,GO:0071704,GO:1901564,GO:1901566,GO:1901576,GO:1901605,GO:1901607	4.2.3.1	ko:K01733	ko00260,ko00750,ko01100,ko01110,ko01120,ko01230,map00260,map00750,map01100,map01110,map01120,map01230	M00018	R01466,R05086	RC00017,RC00526	ko00000,ko00001,ko00002,ko01000			iLF82_1304.LF82_2261,iNRG857_1313.NRG857_00025	Bacteria	1HX2J@117743,37DQ2@326319,4NEAA@976,COG0498@1,COG0498@2	NA|NA|NA	E	Threonine synthase N terminus
MED134_07284	313590.MED134_07284	7.8e-151	539.7	Dokdonia													Bacteria	1I1P8@117743,28NZH@1,2ZBWE@2,37ESE@326319,4NM7N@976	NA|NA|NA		
MED134_07279	313590.MED134_07279	8e-28	129.0	Dokdonia				ko:K07729					ko00000,ko03000				Bacteria	1I527@117743,37FF9@326319,4NV53@976,COG1476@1,COG1476@2	NA|NA|NA	K	Helix-turn-helix XRE-family like proteins
MED134_07274	313590.MED134_07274	8.2e-76	289.7	Dokdonia													Bacteria	1I5B5@117743,2E6RI@1,331BM@2,37F3C@326319,4NVRD@976	NA|NA|NA		
MED134_07269	313590.MED134_07269	3.2e-136	491.1	Dokdonia	spoU		2.1.1.185,2.1.1.208,2.1.1.34	ko:K00556,ko:K03218,ko:K03437,ko:K21514					ko00000,ko01000,ko03009,ko03016				Bacteria	1HXZW@117743,37EFI@326319,4NEFJ@976,COG0566@1,COG0566@2	NA|NA|NA	J	SpoU rRNA Methylase family
MED134_07264	313590.MED134_07264	4.7e-134	483.8	Dokdonia	ppiA		5.2.1.8	ko:K01802,ko:K03768					ko00000,ko01000,ko03110				Bacteria	1I0CC@117743,37ENM@326319,4NMG5@976,COG0652@1,COG0652@2	NA|NA|NA	O	Cyclophilin type peptidyl-prolyl cis-trans isomerase/CLD
MED134_07259	313590.MED134_07259	1.6e-114	418.7	Dokdonia	nudL	GO:0003674,GO:0003824,GO:0016787,GO:0016817,GO:0016818											Bacteria	1HZSH@117743,37E4D@326319,4NM6C@976,COG0494@1,COG0494@2	NA|NA|NA	L	NUDIX domain
MED134_07254	313590.MED134_07254	7.2e-152	543.1	Dokdonia	plsC1		2.3.1.51	ko:K00655	ko00561,ko00564,ko01100,ko01110,map00561,map00564,map01100,map01110	M00089	R02241,R09381	RC00004,RC00037,RC00039	ko00000,ko00001,ko00002,ko01000,ko01004				Bacteria	1HXMA@117743,37E4Z@326319,4NG70@976,COG0204@1,COG0204@2	NA|NA|NA	I	Phosphate acyltransferases
MED134_07249	313590.MED134_07249	1.4e-102	379.0	Dokdonia													Bacteria	1I3DS@117743,2AQR4@1,31FYV@2,37F5P@326319,4NQYS@976	NA|NA|NA		
MED134_07244	313590.MED134_07244	1.2e-85	322.4	Dokdonia				ko:K03088					ko00000,ko03021				Bacteria	1HXWP@117743,37E02@326319,4NETF@976,COG1595@1,COG1595@2	NA|NA|NA	K	Sigma-70, region 4
MED134_07239	313590.MED134_07239	0.0	1659.0	Flavobacteriia			3.1.3.8	ko:K01083	ko00562,map00562		R03371	RC00078	ko00000,ko00001,ko01000				Bacteria	1HXIC@117743,4NGDH@976,COG2374@1,COG2374@2,COG3391@1,COG3391@2	NA|NA|NA	F	alkaline phosphatase
MED134_07234	313590.MED134_07234	6.9e-74	283.1	Flavobacteriia													Bacteria	1I4BI@117743,2CHCP@1,32S5R@2,4NS9G@976	NA|NA|NA	S	Domain of unknown function (DU1801)
MED134_07229	313590.MED134_07229	3e-110	404.4	Flavobacteriia													Bacteria	1I11I@117743,4NKNI@976,COG4430@1,COG4430@2	NA|NA|NA	S	Bacteriocin-protection, YdeI or OmpD-Associated
MED134_07224	313590.MED134_07224	0.0	1424.1	Dokdonia													Bacteria	1HZCD@117743,37E95@326319,4NGBJ@976,COG4206@1,COG4206@2	NA|NA|NA	H	TonB-dependent Receptor Plug Domain
MED134_07219	313590.MED134_07219	9.4e-54	216.1	Dokdonia													Bacteria	1I6IW@117743,2EFT5@1,339J5@2,37FF2@326319,4NZGJ@976	NA|NA|NA		
MED134_07214	313590.MED134_07214	2.8e-148	531.2	Dokdonia													Bacteria	1HWN1@117743,37DG5@326319,4NFNA@976,COG2013@1,COG2013@2	NA|NA|NA	S	Mitochondrial biogenesis AIM24
MED134_07209	313590.MED134_07209	1.4e-29	134.8	Dokdonia													Bacteria	1I52U@117743,2E59P@1,3301Z@2,37FDM@326319,4NUUS@976	NA|NA|NA		
MED134_07204	313590.MED134_07204	2.4e-162	578.2	Dokdonia	oxyR	GO:0000976,GO:0000984,GO:0000986,GO:0000987,GO:0001017,GO:0001067,GO:0001130,GO:0001131,GO:0003674,GO:0003676,GO:0003677,GO:0003690,GO:0003700,GO:0005488,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005829,GO:0006355,GO:0006950,GO:0006974,GO:0006979,GO:0008150,GO:0009889,GO:0009987,GO:0010468,GO:0010556,GO:0019219,GO:0019222,GO:0031323,GO:0031326,GO:0033554,GO:0043254,GO:0043565,GO:0044087,GO:0044212,GO:0044424,GO:0044444,GO:0044464,GO:0050789,GO:0050794,GO:0050896,GO:0051128,GO:0051171,GO:0051252,GO:0051409,GO:0051716,GO:0060255,GO:0065007,GO:0080090,GO:0097159,GO:0140110,GO:1901363,GO:1903506,GO:1990837,GO:2000112,GO:2000142,GO:2001141		ko:K04761	ko02026,map02026				ko00000,ko00001,ko03000				Bacteria	1HXGU@117743,37DQ5@326319,4NGZ5@976,COG0583@1,COG0583@2	NA|NA|NA	K	Bacterial regulatory helix-turn-helix protein, lysR family
MED134_07199	313590.MED134_07199	5.5e-71	273.5	Dokdonia													Bacteria	1I3YT@117743,37F82@326319,4NUS8@976,COG4704@1,COG4704@2	NA|NA|NA	S	Uncharacterized protein conserved in bacteria (DUF2141)
MED134_07194	313590.MED134_07194	3.3e-183	647.5	Dokdonia	dhdh												Bacteria	1HY1C@117743,37DN8@326319,4NE07@976,COG0673@1,COG0673@2	NA|NA|NA	S	Oxidoreductase family, NAD-binding Rossmann fold
MED134_07189	313590.MED134_07189	2.4e-311	1073.9	Dokdonia	yidK												Bacteria	1HYVB@117743,37DXZ@326319,4NEN8@976,COG0591@1,COG0591@2	NA|NA|NA	E	Sodium:solute symporter family
MED134_07184	313590.MED134_07184	0.0	1654.8	Dokdonia	mca			ko:K22136					ko00000				Bacteria	1HX7T@117743,37DZ1@326319,4NE9K@976,COG2120@1,COG2120@2	NA|NA|NA	S	GlcNAc-PI de-N-acetylase
MED134_07179	313590.MED134_07179	2.4e-101	374.8	Dokdonia				ko:K22044					ko00000,ko02000	1.A.23.3			Bacteria	1I2BV@117743,37F26@326319,4NMMB@976,COG0668@1,COG0668@2	NA|NA|NA	M	Mechanosensitive ion channel
MED134_07174	313590.MED134_07174	7.8e-173	613.2	Dokdonia	corA	GO:0000041,GO:0000287,GO:0003674,GO:0005215,GO:0005488,GO:0005515,GO:0005575,GO:0005623,GO:0005886,GO:0005887,GO:0006810,GO:0006811,GO:0006812,GO:0006824,GO:0008150,GO:0008324,GO:0009987,GO:0015075,GO:0015087,GO:0015095,GO:0015318,GO:0015693,GO:0016020,GO:0016021,GO:0016043,GO:0022607,GO:0022857,GO:0022890,GO:0030001,GO:0031224,GO:0031226,GO:0034220,GO:0042802,GO:0043167,GO:0043169,GO:0043933,GO:0044085,GO:0044425,GO:0044459,GO:0044464,GO:0046872,GO:0046873,GO:0046914,GO:0046915,GO:0050897,GO:0051179,GO:0051234,GO:0051259,GO:0051260,GO:0055085,GO:0065003,GO:0070838,GO:0071840,GO:0071944,GO:0072511,GO:0098655,GO:0098660,GO:0098662,GO:1903830		ko:K03284					ko00000,ko02000	1.A.35.1,1.A.35.3			Bacteria	1HXRX@117743,37E52@326319,4NG3C@976,COG0598@1,COG0598@2	NA|NA|NA	P	Mediates influx of magnesium ions
MED134_07169	313590.MED134_07169	2.8e-179	634.4	Dokdonia													Bacteria	1HYM4@117743,37EGV@326319,4NE32@976,COG2017@1,COG2017@2	NA|NA|NA	G	converts alpha-aldose to the beta-anomer
MED134_07164	313590.MED134_07164	1.6e-105	388.7	Dokdonia	maf	GO:0000278,GO:0000281,GO:0000910,GO:0000917,GO:0003674,GO:0003824,GO:0005488,GO:0005515,GO:0005575,GO:0005618,GO:0005623,GO:0007049,GO:0008150,GO:0009987,GO:0016043,GO:0016462,GO:0016787,GO:0016817,GO:0016818,GO:0022402,GO:0022607,GO:0030145,GO:0030312,GO:0030428,GO:0032506,GO:0036218,GO:0036221,GO:0042802,GO:0043167,GO:0043169,GO:0044085,GO:0044464,GO:0046872,GO:0046914,GO:0047429,GO:0051301,GO:0061640,GO:0071840,GO:0071944,GO:0090529,GO:1902410,GO:1903047	1.1.1.25,2.1.1.190	ko:K00014,ko:K03215,ko:K06287	ko00400,ko01100,ko01110,ko01130,ko01230,map00400,map01100,map01110,map01130,map01230	M00022	R02413	RC00206	ko00000,ko00001,ko00002,ko01000,ko03009				Bacteria	1I17Y@117743,37DMA@326319,4NNXV@976,COG0424@1,COG0424@2	NA|NA|NA	D	Maf-like protein
MED134_07159	313590.MED134_07159	7.4e-150	536.6	Dokdonia	ubiA		2.5.1.39,2.5.1.42	ko:K03179,ko:K17105	ko00130,ko00564,ko01100,ko01110,map00130,map00564,map01100,map01110	M00117	R04520,R05000,R05615	RC00209,RC01171,RC02895	ko00000,ko00001,ko00002,ko01000,ko01006				Bacteria	1HYXA@117743,37FE8@326319,4NFRM@976,COG0382@1,COG0382@2	NA|NA|NA	H	UbiA prenyltransferase family
MED134_07154	313590.MED134_07154	6e-99	366.7	Dokdonia	kdsC		3.1.3.45	ko:K03270	ko00540,ko01100,map00540,map01100	M00063	R03350	RC00017	ko00000,ko00001,ko00002,ko01000,ko01005				Bacteria	1I1FS@117743,37E1U@326319,4NMHD@976,COG1778@1,COG1778@2	NA|NA|NA	S	haloacid dehalogenase-like hydrolase
MED134_07149	313590.MED134_07149	1.8e-139	501.9	Dokdonia													Bacteria	1HZIC@117743,37E8B@326319,4NI4M@976,COG5495@1,COG5495@2	NA|NA|NA	S	Domain of unknown function (DUF2520)
MED134_07144	313590.MED134_07144	0.0	2174.4	Dokdonia	ccmC	GO:0005575,GO:0008150,GO:0009987,GO:0016020,GO:0016021,GO:0016043,GO:0017004,GO:0022607,GO:0031224,GO:0034622,GO:0043933,GO:0044085,GO:0044425,GO:0065003,GO:0071840											Bacteria	1HXDN@117743,37DNV@326319,4NDY1@976,COG0755@1,COG0755@2,COG1333@1,COG1333@2	NA|NA|NA	O	Cytochrome C assembly protein
MED134_07139	313590.MED134_07139	4.3e-242	843.6	Dokdonia													Bacteria	1I4RC@117743,37EEN@326319,4NU1U@976,COG2197@1,COG2197@2	NA|NA|NA	KT	7TMR-DISM extracellular 2
MED134_07134	313590.MED134_07134	8.5e-273	945.7	Dokdonia	fumC	GO:0003674,GO:0003824,GO:0004333,GO:0006082,GO:0006091,GO:0006099,GO:0006101,GO:0006106,GO:0006108,GO:0008150,GO:0008152,GO:0009060,GO:0009987,GO:0015980,GO:0016829,GO:0016835,GO:0016836,GO:0016999,GO:0017144,GO:0019752,GO:0043436,GO:0043648,GO:0044237,GO:0044238,GO:0044281,GO:0045333,GO:0055114,GO:0071704,GO:0072350	4.2.1.2	ko:K01679	ko00020,ko00620,ko00720,ko01100,ko01110,ko01120,ko01130,ko01200,ko04934,ko05200,ko05211,map00020,map00620,map00720,map01100,map01110,map01120,map01130,map01200,map04934,map05200,map05211	M00009,M00011,M00173,M00376	R01082	RC00443	ko00000,ko00001,ko00002,ko01000				Bacteria	1HX3F@117743,37EGM@326319,4NEQP@976,COG0114@1,COG0114@2	NA|NA|NA	C	Fumarase C C-terminus
MED134_07129	313590.MED134_07129	4.9e-24	116.3	Dokdonia													Bacteria	1I52K@117743,2E3TF@1,32YQY@2,37FC9@326319,4NUMK@976	NA|NA|NA		
MED134_07124	313590.MED134_07124	0.0	1879.4	Dokdonia				ko:K07263					ko00000,ko01000,ko01002				Bacteria	1HYRS@117743,37EW4@326319,4NEDZ@976,COG0612@1,COG0612@2	NA|NA|NA	S	Insulinase (Peptidase family M16)
MED134_07119	313590.MED134_07119	1.3e-136	492.3	Dokdonia													Bacteria	1HZXR@117743,37EFJ@326319,4NF9G@976,COG5524@1,COG5524@2	NA|NA|NA	S	Bacteriorhodopsin-like protein
MED134_07114	313590.MED134_07114	5.2e-148	530.4	Dokdonia	blh		1.13.11.63	ko:K21817					ko00000,ko01000				Bacteria	1I335@117743,2A4Y1@1,30TJU@2,37F91@326319,4NNHQ@976	NA|NA|NA	C	Beta-carotene 15,15'-dioxygenase
MED134_07109	313590.MED134_07109	4.2e-152	543.9	Dokdonia				ko:K06889					ko00000				Bacteria	1HYN3@117743,37DMG@326319,4NGCE@976,COG1073@1,COG1073@2	NA|NA|NA	S	alpha/beta hydrolase fold
MED134_07104	313590.MED134_07104	7.4e-258	896.0	Dokdonia				ko:K06889					ko00000				Bacteria	1HWSK@117743,37EI6@326319,4NFRN@976,COG1073@1,COG1073@2	NA|NA|NA	S	BAAT / Acyl-CoA thioester hydrolase C terminal
MED134_07099	313590.MED134_07099	1.2e-80	305.8	Dokdonia													Bacteria	1I2UR@117743,2DMG2@1,32RAS@2,37F61@326319,4NXA0@976	NA|NA|NA		
MED134_07094	313590.MED134_07094	6.1e-202	709.9	Dokdonia	ychF	GO:0003674,GO:0003824,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0016462,GO:0016787,GO:0016817,GO:0016818,GO:0016887,GO:0017111,GO:0044424,GO:0044464		ko:K06942					ko00000,ko03009				Bacteria	1HWMK@117743,37DM6@326319,4NF7N@976,COG0012@1,COG0012@2	NA|NA|NA	J	Protein of unknown function (DUF933)
MED134_07089	313590.MED134_07089	1.4e-71	275.4	Dokdonia													Bacteria	1I4MB@117743,37F8P@326319,4NVP3@976,COG3431@1,COG3431@2	NA|NA|NA	S	Sensors of blue-light using FAD
MED134_07079	313590.MED134_07079	7.8e-260	902.5	Dokdonia	mcrC			ko:K19147					ko00000,ko02048				Bacteria	1HYTT@117743,37FSY@326319,4NET3@976,COG4268@1,COG4268@2	NA|NA|NA	V	McrBC 5-methylcytosine restriction system component
MED134_07074	313590.MED134_07074	0.0	1869.4	Dokdonia				ko:K07452					ko00000,ko01000,ko02048				Bacteria	1HZEM@117743,37FSD@326319,4NEEG@976,COG1401@1,COG1401@2,COG2947@1,COG2947@2,COG5147@1,COG5147@2	NA|NA|NA	V	AAA domain (dynein-related subfamily)
MED134_07069	313590.MED134_07069	1.6e-114	418.7	Flavobacteriia													Bacteria	1I9XS@117743,2DW7Z@1,33YYX@2,4P4XG@976	NA|NA|NA		
MED134_07064	313590.MED134_07064	0.0	2328.1	Dokdonia	hsdR		3.1.21.3	ko:K01153					ko00000,ko01000,ko02048				Bacteria	1HYP2@117743,37FE2@326319,4NH89@976,COG4096@1,COG4096@2	NA|NA|NA	L	EcoEI R protein C-terminal
MED134_07054	313590.MED134_07054	0.0	1184.9	Bacteroidetes	recN			ko:K03631,ko:K07459					ko00000,ko03400				Bacteria	4NSQA@976,COG0497@1,COG0497@2,COG3593@1,COG3593@2	NA|NA|NA	L	ATP-dependent endonuclease of the OLD family
MED134_07049	313590.MED134_07049	2.4e-127	461.5	Flavobacteriia			3.1.3.16	ko:K07313					ko00000,ko01000				Bacteria	1I69D@117743,4NW3C@976,COG4333@1,COG4333@2	NA|NA|NA	S	Protein of unknown function (DUF1643)
MED134_07044	313590.MED134_07044	5.3e-121	440.3	Flavobacteriia													Bacteria	1I94R@117743,2E3ZP@1,32YWK@2,4P3MK@976	NA|NA|NA		
MED134_07039	313590.MED134_07039	4e-87	327.4	Flavobacteriia													Bacteria	1I6XF@117743,2C33P@1,33FWW@2,4NXJ8@976	NA|NA|NA		
MED134_07029	313590.MED134_07029	3.7e-205	720.7	Dokdonia	hsdS		3.1.21.3	ko:K01154					ko00000,ko01000,ko02048				Bacteria	1I368@117743,37FSZ@326319,4NQ5R@976,COG0732@1,COG0732@2	NA|NA|NA	L	Type I restriction modification DNA specificity domain
MED134_07024	313590.MED134_07024	0.0	1087.4	Dokdonia	hsdM		2.1.1.72	ko:K03427					ko00000,ko01000,ko02048				Bacteria	1HYHR@117743,37FEY@326319,4NGGB@976,COG0286@1,COG0286@2	NA|NA|NA	L	HsdM N-terminal domain
MED134_07019	313590.MED134_07019	2.4e-164	584.7	Flavobacteriia													Bacteria	1I3UQ@117743,2973P@1,2ZUBU@2,4NPT6@976	NA|NA|NA		
MED134_07014	313590.MED134_07014	0.0	1620.9	Flavobacteriia			2.1.1.72	ko:K03427					ko00000,ko01000,ko02048				Bacteria	1HZPV@117743,4NG0E@976,COG0286@1,COG0286@2,COG0642@1,COG0642@2	NA|NA|NA	L	type I restriction-modification system
MED134_07009	313590.MED134_07009	2.1e-63	248.1	Flavobacteriia													Bacteria	1I70X@117743,2ENP3@1,33GAF@2,4NZ0D@976	NA|NA|NA		
MED134_07004	313590.MED134_07004	1.5e-197	695.7	Flavobacteriia													Bacteria	1HY62@117743,4NFX1@976,COG4487@1,COG4487@2	NA|NA|NA	S	protein conserved in bacteria
MED134_06999	313590.MED134_06999	1.8e-192	678.3	Flavobacteriia													Bacteria	1HY66@117743,4NGHM@976,COG2378@1,COG2378@2	NA|NA|NA	K	transcriptional regulator
MED134_06989	313590.MED134_06989	1.1e-141	509.2	Flavobacteriia	yoqW												Bacteria	1HWW1@117743,4NI3T@976,COG2135@1,COG2135@2	NA|NA|NA	S	Belongs to the SOS response-associated peptidase family
MED134_06984	313590.MED134_06984	4.9e-116	423.7	Flavobacteriia													Bacteria	1I8IT@117743,2DUFT@1,33QG0@2,4P1BV@976	NA|NA|NA		
MED134_06974	313590.MED134_06974	1.7e-152	545.4	Flavobacteriia													Bacteria	1I6H1@117743,2C08N@1,32R6I@2,4NQAB@976	NA|NA|NA		
MED134_06969	313590.MED134_06969	1.4e-189	668.7	Flavobacteriia													Bacteria	1I5B8@117743,4NWC9@976,COG0050@1,COG0050@2	NA|NA|NA	J	This protein promotes the GTP-dependent binding of aminoacyl-tRNA to the A-site of ribosomes during protein biosynthesis
MED134_06964	313590.MED134_06964	3.9e-81	307.4	Flavobacteriia													Bacteria	1I5UN@117743,2EBZQ@1,335Z0@2,4NWHT@976	NA|NA|NA		
MED134_06959	313590.MED134_06959	4.4e-160	570.5	Flavobacteriia													Bacteria	1I2TI@117743,2CJFU@1,2Z8SP@2,4NI05@976	NA|NA|NA		
MED134_06954	1147094.H6X4V6_9CAUD	3.8e-16	92.8	Myoviridae													Viruses	4QAPV@10239,4QHZK@10662,4QQ0U@28883,4QYKD@35237	NA|NA|NA	S	regulation of transcription, DNA-dependent
MED134_06944	313590.MED134_06944	6.3e-97	360.1	Flavobacteriia				ko:K03496					ko00000,ko03036,ko04812				Bacteria	1I1FA@117743,4NJYD@976,COG1192@1,COG1192@2	NA|NA|NA	D	NUBPL iron-transfer P-loop NTPase
MED134_06934	313590.MED134_06934	8e-140	503.1	Dokdonia	bmgA												Bacteria	1HXWW@117743,37FRC@326319,4NI34@976,COG3843@1,COG3843@2	NA|NA|NA	U	Relaxase/Mobilisation nuclease domain
MED134_06929	313590.MED134_06929	7.3e-46	189.5	Dokdonia													Bacteria	1I3VT@117743,2CH25@1,32U8R@2,37FTD@326319,4NTN2@976	NA|NA|NA		
MED134_06924	313590.MED134_06924	3.6e-165	587.4	Dokdonia	traP												Bacteria	1I03T@117743,37FRB@326319,4NH5X@976,COG0358@1,COG0358@2	NA|NA|NA	L	Toprim-like
MED134_06919	313590.MED134_06919	3.2e-225	787.3	Dokdonia													Bacteria	1HYGS@117743,37FPH@326319,4NG2W@976,COG5545@1,COG5545@2	NA|NA|NA	S	Virulence-associated protein E
MED134_06904	313590.MED134_06904	2.4e-239	834.3	Flavobacteriia													Bacteria	1HYQ2@117743,4NX3Q@976,COG4974@1,COG4974@2	NA|NA|NA	L	Belongs to the 'phage' integrase family
MED134_06894	313590.MED134_06894	0.0	2027.7	Dokdonia	hsdR		3.1.21.3	ko:K01153					ko00000,ko01000,ko02048				Bacteria	1HXHQ@117743,37FTQ@326319,4NFJ8@976,COG0610@1,COG0610@2	NA|NA|NA	L	Type I restriction enzyme R protein N terminus (HSDR_N)
