gene_id,cluster,product,subsystem,system,value
MED134_13236,C5,anthranilate phosphoribosyltransferase,"['00400 Phenylalanine, tyrosine and tryptophan biosynthesis [PATH:dok00400]']",['09105 Amino acid metabolism'],0.07716899249286949
MED134_06879,C5,type I site-specific deoxyribonuclease,Unspecified,Unspecified,0.07153645731347262
MED134_12951,C5,radical SAM superfamily protein,['00790 Folate biosynthesis [PATH:dok00790]'],['09108 Metabolism of cofactors and vitamins'],0.06921961552825366
MED134_03095,C5,hypothetical protein,Unspecified,Unspecified,0.06890034411974857
MED134_05049,C5,hypothetical protein,Unspecified,Unspecified,0.06865092397107701
MED134_10760,C5,glycosyl hydrolase family 32,['00051 Fructose and mannose metabolism [PATH:dok00051]'],['09101 Carbohydrate metabolism'],0.06287312585385589
MED134_02060,C5,"methyltransferase, HemK family",Unspecified,Unspecified,0.06169781411596752
MED134_11566,C5,"ABC multidrug transporter, ATP-binding and permease protein",Unspecified,Unspecified,0.06087764678168574
MED134_11060,C5,hypothetical protein,Unspecified,Unspecified,0.060578137229532626
MED134_10426,C5,"ABC transporter, permease protein",['02010 ABC transporters [PATH:dok02010]'],['09131 Membrane transport'],0.05603597224389284
MED134_12311,C5,haloacid dehalogenase-like hydrolase,Unspecified,Unspecified,0.05601536619897842
MED134_03349,C5,redoxin,Unspecified,Unspecified,0.05526167558427701
MED134_14782,C5,hypothetical protein,Unspecified,Unspecified,0.05446165073199601
MED134_16069,C5,GCN5-related N-acetyltransferase,Unspecified,Unspecified,0.054017324910173206
MED134_00780,C5,hypothetical protein,Unspecified,Unspecified,0.053312234978474066
MED134_03379,C5,pseudouridylate synthase,Unspecified,Unspecified,0.050998098478839564
MED134_05619,C5,hypothetical protein,Unspecified,Unspecified,0.048218667242291756
MED134_06729,C5,cellulase (glycosyl hydrolase family 5),Unspecified,Unspecified,0.047520955400736864
MED134_00795,C5,hypothetical protein,Unspecified,Unspecified,0.04589250988255608
MED134_04094,C5,iron transport system permease,Unspecified,Unspecified,0.04524689963503669
MED134_00550,C5,hypothetical protein,Unspecified,Unspecified,0.044965794873951005
MED134_10121,C5,hypothetical protein,Unspecified,Unspecified,0.04360064702836618
MED134_10860,C5,hypothetical protein,Unspecified,Unspecified,0.04359958915487496
MED134_05169,C5,hypothetical protein,Unspecified,Unspecified,0.043464637123114054
MED134_11250,C5,lipid A biosynthesis domain protein,Unspecified,Unspecified,0.04273337215179797
MED134_08571,C5,DEAD/DEAH box helicase,Unspecified,Unspecified,0.04171246168374763
MED134_08336,C5,D-3-phosphoglycerate dehydrogenase,"['00680 Methane metabolism [PATH:dok00680]', '00260 Glycine, serine and threonine metabolism [PATH:dok00260]', '00270 Cysteine and methionine metabolism [PATH:dok00270]']","['09102 Energy metabolism', '09105 Amino acid metabolism', '09105 Amino acid metabolism']",0.04161450852282353
MED134_00775,C5,hypothetical protein,Unspecified,Unspecified,0.041452999833067446
MED134_05914,C5,hypothetical protein,Unspecified,Unspecified,0.04036213141640778
MED134_10366,C5,A/G-specific adenine glycosylase,['03410 Base excision repair [PATH:dok03410]'],['09124 Replication and repair'],0.03988207451666955
MED134_03479,C5,sodium/potassium/calcium exchanger 1,Unspecified,Unspecified,0.039373398586045875
MED134_13456,C5,hypothetical protein,Unspecified,Unspecified,0.03638111412923341
MED134_08226,C5,hypothetical protein,Unspecified,Unspecified,0.03597841279794288
MED134_10181,C5,hypothetical protein,Unspecified,Unspecified,0.03530935623047343
MED134_07496,C5,patatin-like phospholipase,Unspecified,Unspecified,0.03407120212102812
MED134_10525,C5,hypothetical protein,Unspecified,Unspecified,0.03294264921164008
MED134_06999,C5,hypothetical protein,Unspecified,Unspecified,0.032799212422619885
MED134_08346,C5,hypothetical protein,Unspecified,Unspecified,0.032519229990515174
MED134_05419,C5,zinc carboxypeptidase,Unspecified,Unspecified,0.03168788781029331
MED134_11731,C5,phenylacetic acid degradation protein PaaY,Unspecified,Unspecified,0.03064242648384838
MED134_00070,C5,aminotransferase class-V,Unspecified,Unspecified,0.030026101168229274
MED134_00770,C5,hypothetical protein,Unspecified,Unspecified,0.029419357611790473
MED134_04584,C5,hypothetical protein,Unspecified,Unspecified,0.029008128653289254
MED134_09246,C5,hypothetical protein,Unspecified,Unspecified,0.028520014883517134
MED134_04389,C5,DJ-1/PfpI family protein,Unspecified,Unspecified,0.02739411272230968
MED134_04734,C5,acyl carrier protein,['00061 Fatty acid biosynthesis [PATH:dok00061]'],['09103 Lipid metabolism'],0.027007536634093242
MED134_03329,C5,acetyltransferase (GNAT) family protein,['00330 Arginine and proline metabolism [PATH:dok00330]'],['09105 Amino acid metabolism'],0.02652173838003822
MED134_06169,C5,hypothetical protein,['00770 Pantothenate and CoA biosynthesis [PATH:dok00770]'],['09108 Metabolism of cofactors and vitamins'],0.02500581355252215
MED134_17364,C5,putative membrane protein,Unspecified,Unspecified,0.02441171595991197
MED134_11421,C5,putative iron-sulfur cluster-binding protein,Unspecified,Unspecified,0.024192567553252654
MED134_05624,C5,hypothetical protein,Unspecified,Unspecified,0.024109706585642772
MED134_14652,C5,hypothetical protein,Unspecified,Unspecified,0.02180239193107094
MED134_04744,C5,hypothetical protein,Unspecified,Unspecified,0.02103638619719776
MED134_10955,C5,methylated-DNA-[protein]-cysteine S-methyltransferase,Unspecified,Unspecified,0.020774428276426143
MED134_08331,C5,hypothetical protein,Unspecified,Unspecified,0.02032000719718096
MED134_08326,C5,hypothetical protein,Unspecified,Unspecified,0.01945512348409881
MED134_03299,C5,hypothetical protein,Unspecified,Unspecified,0.019220529728707275
MED134_11726,C5,hypothetical protein,Unspecified,Unspecified,0.017519843293027682
MED134_10830,C5,hypothetical protein,Unspecified,Unspecified,0.01687741147461758
MED134_10500,C5,hypothetical protein,Unspecified,Unspecified,0.015021361292978512
MED134_00080,C5,protein of unknown function (DUF427),Unspecified,Unspecified,0.014908987674122229
MED134_09806,C5,major facilitator superfamily protein,Unspecified,Unspecified,0.014488096158761237
MED134_05469,C5,"RNA polymerase sigma factor, sigma-70 family",Unspecified,Unspecified,0.01170691993598611
MED134_00715,C5,hypothetical protein,Unspecified,Unspecified,0.011465226344990217
MED134_01575,C5,hypothetical protein,Unspecified,Unspecified,0.009838907152377261
