gene_id,cluster,product,subsystem,system,value
MED134_00990,C3,hypothetical protein,['02024 Quorum sensing [PATH:dok02024]'],['09145 Cellular community - prokaryotes'],0.42146509840436475
MED134_06074,C3,hypothetical protein,Unspecified,Unspecified,0.39520545055276163
MED134_13396,C3,hypothetical protein,Unspecified,Unspecified,0.37577778666593104
MED134_01400,C3,two-component system sensor histidine kinase/response regulator,Unspecified,Unspecified,0.3682022374148625
MED134_14091,C3,aminotransferase class-III,['00330 Arginine and proline metabolism [PATH:dok00330]'],['09105 Amino acid metabolism'],0.36745745464746493
MED134_00860,C3,dipeptidyl aminopeptidase IV,Unspecified,Unspecified,0.3506551368913909
MED134_04814,C3,UDP-3-O-[3-hydroxymyristoyl] N-acetylglucosamine deacetylase,"['00061 Fatty acid biosynthesis [PATH:dok00061]', '00540 Lipopolysaccharide biosynthesis [PATH:dok00540]']","['09103 Lipid metabolism', '09107 Glycan biosynthesis and metabolism']",0.3496988916312562
MED134_14476,C3,cystathionine beta-synthase,"['00260 Glycine, serine and threonine metabolism [PATH:dok00260]', '00270 Cysteine and methionine metabolism [PATH:dok00270]']","['09105 Amino acid metabolism', '09105 Amino acid metabolism']",0.3487366134321165
MED134_09251,C3,glutaminyl-tRNA synthetase,['00970 Aminoacyl-tRNA biosynthesis [PATH:dok00970]'],['09122 Translation'],0.3290918062753536
MED134_11891,C3,hypothetical protein,Unspecified,Unspecified,0.32573368553207493
MED134_08701,C3,hypothetical protein,Unspecified,Unspecified,0.31745956046966145
MED134_04299,C3,amidohydrolase family protein,Unspecified,Unspecified,0.3002095859160288
MED134_05939,C3,DegT/DnrJ/EryC1/StrS aminotransferase family protein,Unspecified,Unspecified,0.294851345298485
MED134_03154,C3,hypothetical protein,Unspecified,Unspecified,0.291560661688664
MED134_03559,C3,peptide chain release factor 1,Unspecified,Unspecified,0.28985912362198113
MED134_07299,C3,aminomethyltransferase,"['00630 Glyoxylate and dicarboxylate metabolism [PATH:dok00630]', '00260 Glycine, serine and threonine metabolism [PATH:dok00260]', '00785 Lipoic acid metabolism [PATH:dok00785]', '00670 One carbon pool by folate [PATH:dok00670]']","['09101 Carbohydrate metabolism', '09105 Amino acid metabolism', '09108 Metabolism of cofactors and vitamins', '09108 Metabolism of cofactors and vitamins']",0.28020877322977406
MED134_04924,C3,hypothetical protein,Unspecified,Unspecified,0.27814784004167803
MED134_04964,C3,superoxide dismutase [Cu-Zn],Unspecified,Unspecified,0.27621144338990533
MED134_14291,C3,hypothetical protein,Unspecified,Unspecified,0.2740712876883199
MED134_02520,C3,X-Pro dipeptidyl-peptidase (S15 family),Unspecified,Unspecified,0.2668877760633923
MED134_01360,C3,RNA polymerase sigma-54 factor,"['02020 Two-component system [PATH:dok02020]', '02040 Flagellar assembly [PATH:dok02040]']","['09132 Signal transduction', '09142 Cell motility']",0.26490384318881255
MED134_00790,C3,TonB dependent/ligand-gated channel,Unspecified,Unspecified,0.25959837366364485
MED134_10495,C3,OmpA family protein,Unspecified,Unspecified,0.25333327554118285
MED134_13021,C3,zinc carboxypeptidase,Unspecified,Unspecified,0.2499984131345824
MED134_01870,C3,arginine-tRNA ligase,['00970 Aminoacyl-tRNA biosynthesis [PATH:dok00970]'],['09122 Translation'],0.24517264097008692
MED134_05304,C3,dihydroorotase,['00240 Pyrimidine metabolism [PATH:dok00240]'],['09104 Nucleotide metabolism'],0.2365026498095319
MED134_05379,C3,acetyl-CoA C-acetyltransferase,"['00620 Pyruvate metabolism [PATH:dok00620]', '00630 Glyoxylate and dicarboxylate metabolism [PATH:dok00630]', '00650 Butanoate metabolism [PATH:dok00650]', '00071 Fatty acid degradation [PATH:dok00071]', '00280 Valine, leucine and isoleucine degradation [PATH:dok00280]', '00310 Lysine degradation [PATH:dok00310]', '00380 Tryptophan metabolism [PATH:dok00380]', '00900 Terpenoid backbone biosynthesis [PATH:dok00900]', '00362 Benzoate degradation [PATH:dok00362]', '02020 Two-component system [PATH:dok02020]']","['09101 Carbohydrate metabolism', '09101 Carbohydrate metabolism', '09101 Carbohydrate metabolism', '09103 Lipid metabolism', '09105 Amino acid metabolism', '09105 Amino acid metabolism', '09105 Amino acid metabolism', '09109 Metabolism of terpenoids and polyketides', '09111 Xenobiotics biodegradation and metabolism', '09132 Signal transduction']",0.22782543322709
MED134_01930,C3,signal peptidase I,['03060 Protein export [PATH:dok03060]'],"['09123 Folding, sorting and degradation']",0.22522901151662714
MED134_03389,C3,peptidylprolyl isomerase,"['03250 Viral life cycle - HIV-1 [PATH:dok03250]', '01503 Cationic antimicrobial peptide (CAMP) resistance [PATH:dok01503]']","['09125 Information processing in viruses', '09175 Drug resistance: antimicrobial']",0.21949695598046878
MED134_12651,C3,"two-component system response regulator, LuxR family",Unspecified,Unspecified,0.21659034314437464
MED134_04819,C3,acyl-[acyl-carrier-protein]-UDP-N- acetylglucosamine O-acyltransferase,"['00540 Lipopolysaccharide biosynthesis [PATH:dok00540]', '01503 Cationic antimicrobial peptide (CAMP) resistance [PATH:dok01503]']","['09107 Glycan biosynthesis and metabolism', '09175 Drug resistance: antimicrobial']",0.21482049768925812
MED134_02800,C3,Xaa-Pro aminopeptidase,Unspecified,Unspecified,0.2125479971300154
MED134_08876,C3,"ABC transporter, ATP-binding protein",['02024 Quorum sensing [PATH:dok02024]'],['09145 Cellular community - prokaryotes'],0.21240597840741807
MED134_07184,C3,PIG-L family protein,Unspecified,Unspecified,0.2104209352724333
MED134_04939,C3,hypothetical protein,Unspecified,Unspecified,0.21018270817760493
MED134_04404,C3,zinc carboxypeptidase,Unspecified,Unspecified,0.20767552648770737
MED134_03030,C3,zinc carboxypeptidase,Unspecified,Unspecified,0.20585569837549542
MED134_00925,C3,Glu/Leu/Phe/Val dehydrogenase family protein,Unspecified,Unspecified,0.2035368036196688
MED134_02115,C3,CoA biosynthesis bifunctional protein,['00770 Pantothenate and CoA biosynthesis [PATH:dok00770]'],['09108 Metabolism of cofactors and vitamins'],0.20342770319379289
MED134_05079,C3,YihY family protein,Unspecified,Unspecified,0.20310606332682224
MED134_05954,C3,sugar transferase,Unspecified,Unspecified,0.2019431753399532
MED134_06309,C3,hypothetical protein,Unspecified,Unspecified,0.20030947586671422
MED134_13546,C3,polysaccharide export outer membrane protein,['02020 Two-component system [PATH:dok02020]'],['09132 Signal transduction'],0.19834628071686988
MED134_04844,C3,short chain dehydrogenase,"['00061 Fatty acid biosynthesis [PATH:dok00061]', '00780 Biotin metabolism [PATH:dok00780]']","['09103 Lipid metabolism', '09108 Metabolism of cofactors and vitamins']",0.19827745468892802
MED134_09661,C3,hypothetical protein,Unspecified,Unspecified,0.19775672826985266
MED134_13516,C3,hypothetical protein,Unspecified,Unspecified,0.19719561231153138
MED134_06384,C3,polyphosphate kinase,"['00190 Oxidative phosphorylation [PATH:dok00190]', '03018 RNA degradation [PATH:dok03018]']","['09102 Energy metabolism', '09123 Folding, sorting and degradation']",0.19555215569754414
MED134_11145,C3,hypothetical protein,Unspecified,Unspecified,0.1881412549315003
MED134_11996,C3,3-methyl-2-oxobutanoatehydroxymethyltransferase,['00770 Pantothenate and CoA biosynthesis [PATH:dok00770]'],['09108 Metabolism of cofactors and vitamins'],0.1847943965210289
MED134_04599,C3,histidyl-tRNA synthetase,['00970 Aminoacyl-tRNA biosynthesis [PATH:dok00970]'],['09122 Translation'],0.18312096731579322
MED134_04194,C3,peptidase family M28,Unspecified,Unspecified,0.1772857466297564
MED134_06644,C3,putative copper/silver resistance-related permease,['02020 Two-component system [PATH:dok02020]'],['09132 Signal transduction'],0.174060543476017
MED134_11025,C3,cysteine desulfurase,['00450 Selenocompound metabolism [PATH:dok00450]'],['09106 Metabolism of other amino acids'],0.17136861032963
MED134_14391,C3,imelysin peptidase,Unspecified,Unspecified,0.1699015235646096
MED134_12961,C3,hypothetical protein,Unspecified,Unspecified,0.16958713753865418
MED134_05929,C3,polysaccharide biosynthesis/export protein,['02020 Two-component system [PATH:dok02020]'],['09132 Signal transduction'],0.1691611878796846
MED134_02075,C3,DNA ligase (NAD(+)),"['03030 DNA replication [PATH:dok03030]', '03410 Base excision repair [PATH:dok03410]', '03420 Nucleotide excision repair [PATH:dok03420]', '03430 Mismatch repair [PATH:dok03430]']","['09124 Replication and repair', '09124 Replication and repair', '09124 Replication and repair', '09124 Replication and repair']",0.1686338516247526
MED134_07431,C3,DNA mismatch repair protein MutS,['03430 Mismatch repair [PATH:dok03430]'],['09124 Replication and repair'],0.1675580757071011
MED134_03734,C3,hypothetical protein,Unspecified,Unspecified,0.16425902955963645
MED134_01525,C3,replicative DNA helicase,['03030 DNA replication [PATH:dok03030]'],['09124 Replication and repair'],0.16301591072146132
MED134_08381,C3,seryl-tRNA synthetase,['00970 Aminoacyl-tRNA biosynthesis [PATH:dok00970]'],['09122 Translation'],0.1615815428312593
MED134_07254,C3,acyltransferase family protein,Unspecified,Unspecified,0.16076937500517008
MED134_04834,C3,hypothetical protein,Unspecified,Unspecified,0.16019498720406397
MED134_12731,C3,UDP-N-acetylmuramate-alanine ligase,['00550 Peptidoglycan biosynthesis [PATH:dok00550]'],['09107 Glycan biosynthesis and metabolism'],0.15434287010788508
MED134_03709,C3,hypothetical protein,Unspecified,Unspecified,0.15370235466961746
MED134_00485,C3,hypothetical protein,Unspecified,Unspecified,0.15281511629283157
MED134_01475,C3,"RNA polymerase sigma factor, sigma-70 family",Unspecified,Unspecified,0.15267752996838926
MED134_06889,C3,hypothetical protein,Unspecified,Unspecified,0.15098908411792358
MED134_07466,C3,polyprenyl synthetase,['00900 Terpenoid backbone biosynthesis [PATH:dok00900]'],['09109 Metabolism of terpenoids and polyketides'],0.14867223181944098
MED134_14451,C3,hypothetical protein,Unspecified,Unspecified,0.14759645590178944
MED134_09291,C3,hypothetical protein,Unspecified,Unspecified,0.14428677772708362
MED134_00745,C3,hypothetical protein,Unspecified,Unspecified,0.1378430801002734
MED134_09846,C3,peptidase family M28,Unspecified,Unspecified,0.13531031435565086
MED134_02975,C3,"2,3,4,5-tetrahydropyridine-2,6-dicarboxylate N-succinyltransferase",['00300 Lysine biosynthesis [PATH:dok00300]'],['09105 Amino acid metabolism'],0.13393249772087598
MED134_02125,C3,DNA repair protein RecN,Unspecified,Unspecified,0.13303762181623877
MED134_05309,C3,hypothetical protein,Unspecified,Unspecified,0.13075874185071304
MED134_09001,C3,two-component system response regulator,Unspecified,Unspecified,0.12899748559216972
MED134_01790,C3,radical SAM superfamily protein,Unspecified,Unspecified,0.1275444591732415
MED134_08021,C3,adenosylmethionine-8-amino-7- oxononanoatetransaminase,['00780 Biotin metabolism [PATH:dok00780]'],['09108 Metabolism of cofactors and vitamins'],0.1273957747814441
MED134_06559,C3,peptidylprolyl isomerase,Unspecified,Unspecified,0.12682205677698677
MED134_05224,C3,peptidase family M20/M25/M40,Unspecified,Unspecified,0.12579406397071854
MED134_04649,C3,ABC-type transporter periplasmic component,Unspecified,Unspecified,0.12556395514881227
MED134_00285,C3,hypothetical protein,Unspecified,Unspecified,0.12426407155450302
MED134_09416,C3,NAD-dependent epimerase/dehydratase family protein,"['00541 O-Antigen nucleotide sugar biosynthesis [PATH:dok00541]', '00523 Polyketide sugar unit biosynthesis [PATH:dok00523]', '00521 Streptomycin biosynthesis [PATH:dok00521]', '00525 Acarbose and validamycin biosynthesis [PATH:dok00525]']","['09107 Glycan biosynthesis and metabolism', '09109 Metabolism of terpenoids and polyketides', '09110 Biosynthesis of other secondary metabolites', '09110 Biosynthesis of other secondary metabolites']",0.12407282250247606
MED134_09311,C3,outer membrane protein (OmpH-like),Unspecified,Unspecified,0.12386489026080032
MED134_08941,C3,6-pyruvoyl tetrahydrobiopterin synthase,['00790 Folate biosynthesis [PATH:dok00790]'],['09108 Metabolism of cofactors and vitamins'],0.12380985505593901
MED134_00750,C3,purine nucleoside phosphorylase,"['00230 Purine metabolism [PATH:dok00230]', '00760 Nicotinate and nicotinamide metabolism [PATH:dok00760]']","['09104 Nucleotide metabolism', '09108 Metabolism of cofactors and vitamins']",0.12342746274957912
MED134_03115,C3,putative permease YjgP/YjgQ family,['02010 ABC transporters [PATH:dok02010]'],['09131 Membrane transport'],0.12295963430403482
MED134_08961,C3,hypothetical protein,Unspecified,Unspecified,0.12228481367737802
MED134_01435,C3,phosphatidate cytidylyltransferase,['00564 Glycerophospholipid metabolism [PATH:dok00564]'],['09103 Lipid metabolism'],0.12200681447577993
MED134_14256,C3,peptidase family M20/M25/M40,Unspecified,Unspecified,0.1215319435342873
MED134_09981,C3,hypothetical protein,Unspecified,Unspecified,0.12108455606455515
MED134_13736,C3,hypothetical protein,Unspecified,Unspecified,0.12070205796050125
MED134_13216,C3,tryptophan synthase beta chain,"['00260 Glycine, serine and threonine metabolism [PATH:dok00260]', '00400 Phenylalanine, tyrosine and tryptophan biosynthesis [PATH:dok00400]']","['09105 Amino acid metabolism', '09105 Amino acid metabolism']",0.11914815941278242
MED134_10351,C3,single-stranded DNA-binding protein,"['03030 DNA replication [PATH:dok03030]', '03430 Mismatch repair [PATH:dok03430]', '03440 Homologous recombination [PATH:dok03440]']","['09124 Replication and repair', '09124 Replication and repair', '09124 Replication and repair']",0.11859785067371847
MED134_07369,C3,6-pyruvoyl tetrahydropterin synthase,['00790 Folate biosynthesis [PATH:dok00790]'],['09108 Metabolism of cofactors and vitamins'],0.11781213961202239
MED134_06029,C3,"dTDP-glucose 4,6-dehydratase","['00541 O-Antigen nucleotide sugar biosynthesis [PATH:dok00541]', '00523 Polyketide sugar unit biosynthesis [PATH:dok00523]', '00521 Streptomycin biosynthesis [PATH:dok00521]', '00525 Acarbose and validamycin biosynthesis [PATH:dok00525]']","['09107 Glycan biosynthesis and metabolism', '09109 Metabolism of terpenoids and polyketides', '09110 Biosynthesis of other secondary metabolites', '09110 Biosynthesis of other secondary metabolites']",0.11495117065442707
MED134_05314,C3,two-component system sensor histidine kinase,Unspecified,Unspecified,0.11480984528282885
MED134_13991,C3,2-succinyl-5-enolpyruvyl-6-hydroxy-3- cyclohexene-1-carboxylate synthase,['00130 Ubiquinone and other terpenoid-quinone biosynthesis [PATH:dok00130]'],['09108 Metabolism of cofactors and vitamins'],0.11243014718349989
MED134_04909,C3,alpha/beta hydrolase,Unspecified,Unspecified,0.1122153812768059
MED134_09106,C3,UvrD/REP helicase,Unspecified,Unspecified,0.11192850769876549
MED134_02320,C3,"ABC transporter, ATP-binding protein",['02010 ABC transporters [PATH:dok02010]'],['09131 Membrane transport'],0.11106404067116263
MED134_13706,C3,ATP-dependent Clp protease adaptor protein ClpS,Unspecified,Unspecified,0.11022611364154644
MED134_08436,C3,hypothetical protein,Unspecified,Unspecified,0.1084606142133153
MED134_06894,C3,type I site-specific deoxyribonuclease,Unspecified,Unspecified,0.10768031613147025
MED134_01025,C3,peptidase family M16,Unspecified,Unspecified,0.10678868942554154
MED134_04864,C3,hypothetical protein,Unspecified,Unspecified,0.10647501635468569
MED134_03105,C3,glutamine cyclotransferase,Unspecified,Unspecified,0.10566510124488328
MED134_01440,C3,phosphatidylserine decarboxylase,['00564 Glycerophospholipid metabolism [PATH:dok00564]'],['09103 Lipid metabolism'],0.10393075734350851
MED134_11411,C3,Holliday junction ATP-dependent DNA helicase RuvB,['03440 Homologous recombination [PATH:dok03440]'],['09124 Replication and repair'],0.1024377734919287
MED134_11866,C3,hypothetical protein,Unspecified,Unspecified,0.10096658358558426
MED134_11651,C3,phenylalanine-4-hydroxylase,"['00360 Phenylalanine metabolism [PATH:dok00360]', '00400 Phenylalanine, tyrosine and tryptophan biosynthesis [PATH:dok00400]', '00790 Folate biosynthesis [PATH:dok00790]']","['09105 Amino acid metabolism', '09105 Amino acid metabolism', '09108 Metabolism of cofactors and vitamins']",0.10073488035091636
MED134_10945,C3,tRNA (guanine-N7-)-methyltransferase,Unspecified,Unspecified,0.09952898408830972
MED134_00855,C3,hydroxymethylglutaryl-CoA reductase,['00900 Terpenoid backbone biosynthesis [PATH:dok00900]'],['09109 Metabolism of terpenoids and polyketides'],0.09937029629480157
MED134_07364,C3,AhpC/TSA family protein,Unspecified,Unspecified,0.09883153212469221
MED134_09591,C3,hypothetical protein,Unspecified,Unspecified,0.09883153212469221
MED134_02180,C3,hypothetical protein,Unspecified,Unspecified,0.0984321231291417
MED134_09211,C3,ribose 5-phosphate isomerase B,"['00030 Pentose phosphate pathway [PATH:dok00030]', '00051 Fructose and mannose metabolism [PATH:dok00051]']","['09101 Carbohydrate metabolism', '09101 Carbohydrate metabolism']",0.09803904529530913
MED134_00785,C3,hypothetical protein,Unspecified,Unspecified,0.09661928821821213
MED134_08171,C3,putative nucleotidyltransferase DUF294,Unspecified,Unspecified,0.09600702411752289
MED134_14316,C3,hypothetical protein,Unspecified,Unspecified,0.09470487516566205
MED134_13026,C3,hypothetical protein,Unspecified,Unspecified,0.09470305617938765
MED134_13386,C3,alanine dehydrogenase,Unspecified,Unspecified,0.09466828075333432
MED134_07374,C3,isopentenyl-diphosphate delta-isomerase,['00900 Terpenoid backbone biosynthesis [PATH:dok00900]'],['09109 Metabolism of terpenoids and polyketides'],0.09433293014819771
MED134_03764,C3,FAD linked oxidase-like protein,Unspecified,Unspecified,0.09402281520274343
MED134_03015,C3,"para-aminobenzoate synthase, component I",['00790 Folate biosynthesis [PATH:dok00790]'],['09108 Metabolism of cofactors and vitamins'],0.09387937841372321
MED134_12726,C3,UDP-N-acetylglucosamine-N-acetylmuramyl- (pentapeptide) pyrophosphoryl-undecaprenol N-acetylglucosamine transferase,"['00550 Peptidoglycan biosynthesis [PATH:dok00550]', '01502 Vancomycin resistance [PATH:dok01502]']","['09107 Glycan biosynthesis and metabolism', '09175 Drug resistance: antimicrobial']",0.09308368914817314
MED134_07014,C3,DNA adenine methylase,Unspecified,Unspecified,0.09263625957554811
MED134_03699,C3,DNA polymerase III delta subunit,"['03030 DNA replication [PATH:dok03030]', '03430 Mismatch repair [PATH:dok03430]', '03440 Homologous recombination [PATH:dok03440]']","['09124 Replication and repair', '09124 Replication and repair', '09124 Replication and repair']",0.09163220205240669
MED134_13786,C3,gliding motility protein GldI,Unspecified,Unspecified,0.09118978170514429
MED134_09561,C3,"transcription regulator, LuxR family",Unspecified,Unspecified,0.09093892423880903
MED134_11416,C3,cytochrome P450,Unspecified,Unspecified,0.08916987050755985
MED134_13196,C3,D-alanine-D-alanine ligase,"['00470 D-Amino acid metabolism [PATH:dok00470]', '00550 Peptidoglycan biosynthesis [PATH:dok00550]', '01502 Vancomycin resistance [PATH:dok01502]']","['09106 Metabolism of other amino acids', '09107 Glycan biosynthesis and metabolism', '09175 Drug resistance: antimicrobial']",0.08916987050755985
MED134_11210,C3,1-deoxy-D-xylulose-5-phosphate synthase,"['00730 Thiamine metabolism [PATH:dok00730]', '00900 Terpenoid backbone biosynthesis [PATH:dok00900]']","['09108 Metabolism of cofactors and vitamins', '09109 Metabolism of terpenoids and polyketides']",0.08663582056820293
MED134_14456,C3,threonine aldolase,"['00260 Glycine, serine and threonine metabolism [PATH:dok00260]']",['09105 Amino acid metabolism'],0.08646847764767936
MED134_01365,C3,3-deoxy-8-phosphooctulonate synthase,['00540 Lipopolysaccharide biosynthesis [PATH:dok00540]'],['09107 Glycan biosynthesis and metabolism'],0.08570134998382532
MED134_12351,C3,ATPase family associated with various cellular activities (AAA),Unspecified,Unspecified,0.08536045360361916
MED134_08126,C3,exodeoxyribonuclease III (Xth),['03410 Base excision repair [PATH:dok03410]'],['09124 Replication and repair'],0.08517754654649753
MED134_04904,C3,hypothetical protein,Unspecified,Unspecified,0.0849580616705223
MED134_03934,C3,hypothetical protein,Unspecified,Unspecified,0.08460052730051897
MED134_13271,C3,redoxin,Unspecified,Unspecified,0.08431283000851467
MED134_09736,C3,tRNA pseudouridine synthase B,Unspecified,Unspecified,0.08392868880675333
MED134_08121,C3,OmpA family protein,"['02030 Bacterial chemotaxis [PATH:dok02030]', '02040 Flagellar assembly [PATH:dok02040]']","['09142 Cell motility', '09142 Cell motility']",0.0832172437632214
MED134_06984,C3,hypothetical protein,Unspecified,Unspecified,0.0829467492556555
MED134_02230,C3,fumarylacetoacetate (FAA) hydrolase family protein,Unspecified,Unspecified,0.08288255792217428
MED134_03524,C3,hypothetical protein,Unspecified,Unspecified,0.08245224755511367
MED134_00980,C3,ABC transporter ATP-binding protein,Unspecified,Unspecified,0.08171864297721779
MED134_06659,C3,putative heavy metal transport/detoxification protein,Unspecified,Unspecified,0.08125216020933605
MED134_05064,C3,hypothetical protein,Unspecified,Unspecified,0.08124393641359563
MED134_02050,C3,riboflavin biosynthesis protein RibD,"['00740 Riboflavin metabolism [PATH:dok00740]', '02024 Quorum sensing [PATH:dok02024]']","['09108 Metabolism of cofactors and vitamins', '09145 Cellular community - prokaryotes']",0.08104831853818023
MED134_13191,C3,serine/threonine protein kinase,Unspecified,Unspecified,0.0802470794903826
MED134_07476,C3,"7, 8-dihydro-6-hydroxymethylpterin-pyrophosphokinase (HPPK)/deoxynucleoside kinase",Unspecified,Unspecified,0.07912929527614562
MED134_02195,C3,protein-L-isoaspartate(D-aspartate) O-methyltransferase,Unspecified,Unspecified,0.07900976461862877
MED134_01395,C3,tetraacyldisaccharide 4'-kinase,['00540 Lipopolysaccharide biosynthesis [PATH:dok00540]'],['09107 Glycan biosynthesis and metabolism'],0.07872289104058837
MED134_03894,C3,hypothetical protein,Unspecified,Unspecified,0.07826307221599126
MED134_06554,C3,hypothetical protein,Unspecified,Unspecified,0.07794744417120175
MED134_16471,C3,hypothetical protein,Unspecified,Unspecified,0.07717871836737235
MED134_11571,C3,"efflux transporter, RND family, MFP subunit",Unspecified,Unspecified,0.07612734464145823
MED134_03324,C3,diaminopimelate epimerase,"['00300 Lysine biosynthesis [PATH:dok00300]', '00470 D-Amino acid metabolism [PATH:dok00470]']","['09105 Amino acid metabolism', '09106 Metabolism of other amino acids']",0.07487400386854624
MED134_12821,C3,serine O-acetyltransferase,"['00920 Sulfur metabolism [PATH:dok00920]', '00270 Cysteine and methionine metabolism [PATH:dok00270]', '00543 Exopolysaccharide biosynthesis [PATH:dok00543]']","['09102 Energy metabolism', '09105 Amino acid metabolism', '09107 Glycan biosynthesis and metabolism']",0.07417713985619186
MED134_01900,C3,hypothetical protein,Unspecified,Unspecified,0.07359939862907854
