gene_id,cluster,product,subsystem,system,value
MED134_11666,C6,"phenylacetate-CoA oxygenase/reductase, PaaK subunit",['00360 Phenylalanine metabolism [PATH:dok00360]'],['09105 Amino acid metabolism'],0.0666508778496525
MED134_12886,C6,"serine protease, subtilase family",['02024 Quorum sensing [PATH:dok02024]'],['09145 Cellular community - prokaryotes'],0.0663129347770795
MED134_11706,C6,beta-ketoadipyl CoA thiolase,['00362 Benzoate degradation [PATH:dok00362]'],['09111 Xenobiotics biodegradation and metabolism'],0.0581547813882673
MED134_15751,C6,hypothetical protein,Unspecified,Unspecified,0.0548607003656576
MED134_10416,C6,"ABC transporter, ATP-binding protein",['02010 ABC transporters [PATH:dok02010]'],['09131 Membrane transport'],0.0472823279345925
MED134_04074,C6,hypothetical protein,Unspecified,Unspecified,0.0472567504258498
MED134_02455,C6,heme oxygenase,Unspecified,Unspecified,0.0464637859391854
MED134_14396,C6,vitamin K-dependent gamma-carboxylase,Unspecified,Unspecified,0.0424965911014817
MED134_10256,C6,hypothetical protein,Unspecified,Unspecified,0.0420659456624377
MED134_08476,C6,IS1 transposase,Unspecified,Unspecified,0.0405533827847884
MED134_10406,C6,iron-dependent repressor,Unspecified,Unspecified,0.0398996823079763
MED134_13821,C6,hypothetical protein,Unspecified,Unspecified,0.0380561934762435
MED134_02505,C6,hypothetical protein,Unspecified,Unspecified,0.033743475109607
MED134_13826,C6,DegT/DnrJ/EryC1/StrS aminotransferase family protein,Unspecified,Unspecified,0.0283924523297247
MED134_02450,C6,two-component system response regulator,Unspecified,Unspecified,0.0256671733102921
MED134_11686,C6,"phenylacetate-CoA oxygenase, PaaJ subunit",['00360 Phenylalanine metabolism [PATH:dok00360]'],['09105 Amino acid metabolism'],0.0255928475188531
MED134_10401,C6,TonB dependent/ligand-gated channel,Unspecified,Unspecified,0.0245323929209884
MED134_09961,C6,recombination protein O,['03440 Homologous recombination [PATH:dok03440]'],['09124 Replication and repair'],0.023165977286263
MED134_17819,C6,putative membrane protein,Unspecified,Unspecified,0.0231152037681717
MED134_00765,C6,hypothetical protein,Unspecified,Unspecified,0.022908236749853
MED134_10136,C6,hypothetical protein,Unspecified,Unspecified,0.0227377885597499
MED134_02905,C6,hypothetical protein,Unspecified,Unspecified,0.0224384540020519
MED134_00595,C6,acyltransferase family protein,Unspecified,Unspecified,0.0221701722543281
MED134_03144,C6,diacylglycerol kinase,"['00561 Glycerolipid metabolism [PATH:dok00561]', '00564 Glycerophospholipid metabolism [PATH:dok00564]']","['09103 Lipid metabolism', '09103 Lipid metabolism']",0.0219078278536612
MED134_11701,C6,phenylacetic acid degradation protein PaaD,['00360 Phenylalanine metabolism [PATH:dok00360]'],['09105 Amino acid metabolism'],0.0166078216405702
MED134_00760,C6,hypothetical protein,Unspecified,Unspecified,0.0165035305248472
MED134_12021,C6,hypothetical protein,Unspecified,Unspecified,0.0146669561773098
MED134_01250,C6,hypothetical protein,Unspecified,Unspecified,0.0144470023551073
MED134_14251,C6,glyoxalase/bleomycin resistance protein/dioxygenase superfamily protein,['00620 Pyruvate metabolism [PATH:dok00620]'],['09101 Carbohydrate metabolism'],0.0136198153503629
MED134_04529,C6,gluconokinase,['00030 Pentose phosphate pathway [PATH:dok00030]'],['09101 Carbohydrate metabolism'],0.012409385452337
MED134_02290,C6,"two-component system response regulator, LytR/AlgR family",Unspecified,Unspecified,0.0115452729368688
MED134_08751,C6,hypothetical protein,Unspecified,Unspecified,0.0067801264239284
MED134_12631,C6,"RNA polymerase sigma factor, sigma-70 family",Unspecified,Unspecified,0.0052126778420525
