gene_id,cluster,product,subsystem,system,value
MED134_05379,C3,acetyl-CoA C-acetyltransferase,"['00620 Pyruvate metabolism [PATH:dok00620]', '00630 Glyoxylate and dicarboxylate metabolism [PATH:dok00630]', '00650 Butanoate metabolism [PATH:dok00650]', '00071 Fatty acid degradation [PATH:dok00071]', '00280 Valine, leucine and isoleucine degradation [PATH:dok00280]', '00310 Lysine degradation [PATH:dok00310]', '00380 Tryptophan metabolism [PATH:dok00380]', '00900 Terpenoid backbone biosynthesis [PATH:dok00900]', '00362 Benzoate degradation [PATH:dok00362]', '02020 Two-component system [PATH:dok02020]']","['09101 Carbohydrate metabolism', '09101 Carbohydrate metabolism', '09101 Carbohydrate metabolism', '09103 Lipid metabolism', '09105 Amino acid metabolism', '09105 Amino acid metabolism', '09105 Amino acid metabolism', '09109 Metabolism of terpenoids and polyketides', '09111 Xenobiotics biodegradation and metabolism', '09132 Signal transduction']",0.22782543322709
MED134_01930,C3,signal peptidase I,['03060 Protein export [PATH:dok03060]'],"['09123 Folding, sorting and degradation']",0.2252290115166271
MED134_03389,C3,peptidylprolyl isomerase,"['03250 Viral life cycle - HIV-1 [PATH:dok03250]', '01503 Cationic antimicrobial peptide (CAMP) resistance [PATH:dok01503]']","['09125 Information processing in viruses', '09175 Drug resistance: antimicrobial']",0.2194969559804687
MED134_12651,C3,"two-component system response regulator, LuxR family",Unspecified,Unspecified,0.2165903431443746
MED134_04819,C3,acyl-[acyl-carrier-protein]-UDP-N- acetylglucosamine O-acyltransferase,"['00540 Lipopolysaccharide biosynthesis [PATH:dok00540]', '01503 Cationic antimicrobial peptide (CAMP) resistance [PATH:dok01503]']","['09107 Glycan biosynthesis and metabolism', '09175 Drug resistance: antimicrobial']",0.2148204976892581
MED134_02800,C3,Xaa-Pro aminopeptidase,Unspecified,Unspecified,0.2125479971300154
MED134_08876,C3,"ABC transporter, ATP-binding protein",['02024 Quorum sensing [PATH:dok02024]'],['09145 Cellular community - prokaryotes'],0.212405978407418
MED134_07184,C3,PIG-L family protein,Unspecified,Unspecified,0.2104209352724333
MED134_04939,C3,hypothetical protein,Unspecified,Unspecified,0.2101827081776049
MED134_00925,C3,Glu/Leu/Phe/Val dehydrogenase family protein,Unspecified,Unspecified,0.2035368036196688
MED134_02115,C3,CoA biosynthesis bifunctional protein,['00770 Pantothenate and CoA biosynthesis [PATH:dok00770]'],['09108 Metabolism of cofactors and vitamins'],0.2034277031937928
MED134_05079,C3,YihY family protein,Unspecified,Unspecified,0.2031060633268222
MED134_06309,C3,hypothetical protein,Unspecified,Unspecified,0.2003094758667142
MED134_13546,C3,polysaccharide export outer membrane protein,['02020 Two-component system [PATH:dok02020]'],['09132 Signal transduction'],0.1983462807168698
MED134_09661,C3,hypothetical protein,Unspecified,Unspecified,0.1977567282698526
MED134_06384,C3,polyphosphate kinase,"['00190 Oxidative phosphorylation [PATH:dok00190]', '03018 RNA degradation [PATH:dok03018]']","['09102 Energy metabolism', '09123 Folding, sorting and degradation']",0.1955521556975441
MED134_11145,C3,hypothetical protein,Unspecified,Unspecified,0.1881412549315003
MED134_11996,C3,3-methyl-2-oxobutanoatehydroxymethyltransferase,['00770 Pantothenate and CoA biosynthesis [PATH:dok00770]'],['09108 Metabolism of cofactors and vitamins'],0.1847943965210289
MED134_04599,C3,histidyl-tRNA synthetase,['00970 Aminoacyl-tRNA biosynthesis [PATH:dok00970]'],['09122 Translation'],0.1831209673157932
MED134_14391,C3,imelysin peptidase,Unspecified,Unspecified,0.1699015235646096
MED134_12961,C3,hypothetical protein,Unspecified,Unspecified,0.1695871375386541
MED134_05929,C3,polysaccharide biosynthesis/export protein,['02020 Two-component system [PATH:dok02020]'],['09132 Signal transduction'],0.1691611878796846
MED134_02075,C3,DNA ligase (NAD(+)),"['03030 DNA replication [PATH:dok03030]', '03410 Base excision repair [PATH:dok03410]', '03420 Nucleotide excision repair [PATH:dok03420]', '03430 Mismatch repair [PATH:dok03430]']","['09124 Replication and repair', '09124 Replication and repair', '09124 Replication and repair', '09124 Replication and repair']",0.1686338516247526
MED134_07431,C3,DNA mismatch repair protein MutS,['03430 Mismatch repair [PATH:dok03430]'],['09124 Replication and repair'],0.1675580757071011
MED134_01525,C3,replicative DNA helicase,['03030 DNA replication [PATH:dok03030]'],['09124 Replication and repair'],0.1630159107214613
MED134_08381,C3,seryl-tRNA synthetase,['00970 Aminoacyl-tRNA biosynthesis [PATH:dok00970]'],['09122 Translation'],0.1615815428312593
MED134_07254,C3,acyltransferase family protein,Unspecified,Unspecified,0.16076937500517
MED134_04834,C3,hypothetical protein,Unspecified,Unspecified,0.1601949872040639
MED134_12731,C3,UDP-N-acetylmuramate-alanine ligase,['00550 Peptidoglycan biosynthesis [PATH:dok00550]'],['09107 Glycan biosynthesis and metabolism'],0.154342870107885
MED134_03709,C3,hypothetical protein,Unspecified,Unspecified,0.1537023546696174
MED134_01475,C3,"RNA polymerase sigma factor, sigma-70 family",Unspecified,Unspecified,0.1526775299683892
MED134_07466,C3,polyprenyl synthetase,['00900 Terpenoid backbone biosynthesis [PATH:dok00900]'],['09109 Metabolism of terpenoids and polyketides'],0.1486722318194409
MED134_14451,C3,hypothetical protein,Unspecified,Unspecified,0.1475964559017894
MED134_09291,C3,hypothetical protein,Unspecified,Unspecified,0.1442867777270836
MED134_09846,C3,peptidase family M28,Unspecified,Unspecified,0.1353103143556508
MED134_02975,C3,"2,3,4,5-tetrahydropyridine-2,6-dicarboxylate N-succinyltransferase",['00300 Lysine biosynthesis [PATH:dok00300]'],['09105 Amino acid metabolism'],0.1339324977208759
MED134_02125,C3,DNA repair protein RecN,Unspecified,Unspecified,0.1330376218162387
MED134_01790,C3,radical SAM superfamily protein,Unspecified,Unspecified,0.1275444591732415
MED134_08021,C3,adenosylmethionine-8-amino-7- oxononanoatetransaminase,['00780 Biotin metabolism [PATH:dok00780]'],['09108 Metabolism of cofactors and vitamins'],0.1273957747814441
MED134_06559,C3,peptidylprolyl isomerase,Unspecified,Unspecified,0.1268220567769867
MED134_05224,C3,peptidase family M20/M25/M40,Unspecified,Unspecified,0.1257940639707185
MED134_04649,C3,ABC-type transporter periplasmic component,Unspecified,Unspecified,0.1255639551488122
MED134_00285,C3,hypothetical protein,Unspecified,Unspecified,0.124264071554503
MED134_09416,C3,NAD-dependent epimerase/dehydratase family protein,"['00541 O-Antigen nucleotide sugar biosynthesis [PATH:dok00541]', '00523 Polyketide sugar unit biosynthesis [PATH:dok00523]', '00521 Streptomycin biosynthesis [PATH:dok00521]', '00525 Acarbose and validamycin biosynthesis [PATH:dok00525]']","['09107 Glycan biosynthesis and metabolism', '09109 Metabolism of terpenoids and polyketides', '09110 Biosynthesis of other secondary metabolites', '09110 Biosynthesis of other secondary metabolites']",0.124072822502476
MED134_09311,C3,outer membrane protein (OmpH-like),Unspecified,Unspecified,0.1238648902608003
MED134_08941,C3,6-pyruvoyl tetrahydrobiopterin synthase,['00790 Folate biosynthesis [PATH:dok00790]'],['09108 Metabolism of cofactors and vitamins'],0.123809855055939
MED134_03115,C3,putative permease YjgP/YjgQ family,['02010 ABC transporters [PATH:dok02010]'],['09131 Membrane transport'],0.1229596343040348
MED134_14256,C3,peptidase family M20/M25/M40,Unspecified,Unspecified,0.1215319435342873
MED134_09981,C3,hypothetical protein,Unspecified,Unspecified,0.1210845560645551
MED134_13736,C3,hypothetical protein,Unspecified,Unspecified,0.1207020579605012
MED134_13216,C3,tryptophan synthase beta chain,"['00260 Glycine, serine and threonine metabolism [PATH:dok00260]', '00400 Phenylalanine, tyrosine and tryptophan biosynthesis [PATH:dok00400]']","['09105 Amino acid metabolism', '09105 Amino acid metabolism']",0.1191481594127824
MED134_10351,C3,single-stranded DNA-binding protein,"['03030 DNA replication [PATH:dok03030]', '03430 Mismatch repair [PATH:dok03430]', '03440 Homologous recombination [PATH:dok03440]']","['09124 Replication and repair', '09124 Replication and repair', '09124 Replication and repair']",0.1185978506737184
MED134_07369,C3,6-pyruvoyl tetrahydropterin synthase,['00790 Folate biosynthesis [PATH:dok00790]'],['09108 Metabolism of cofactors and vitamins'],0.1178121396120223
MED134_06029,C3,"dTDP-glucose 4,6-dehydratase","['00541 O-Antigen nucleotide sugar biosynthesis [PATH:dok00541]', '00523 Polyketide sugar unit biosynthesis [PATH:dok00523]', '00521 Streptomycin biosynthesis [PATH:dok00521]', '00525 Acarbose and validamycin biosynthesis [PATH:dok00525]']","['09107 Glycan biosynthesis and metabolism', '09109 Metabolism of terpenoids and polyketides', '09110 Biosynthesis of other secondary metabolites', '09110 Biosynthesis of other secondary metabolites']",0.114951170654427
MED134_13991,C3,2-succinyl-5-enolpyruvyl-6-hydroxy-3- cyclohexene-1-carboxylate synthase,['00130 Ubiquinone and other terpenoid-quinone biosynthesis [PATH:dok00130]'],['09108 Metabolism of cofactors and vitamins'],0.1124301471834998
MED134_04909,C3,alpha/beta hydrolase,Unspecified,Unspecified,0.1122153812768059
MED134_09106,C3,UvrD/REP helicase,Unspecified,Unspecified,0.1119285076987654
MED134_02320,C3,"ABC transporter, ATP-binding protein",['02010 ABC transporters [PATH:dok02010]'],['09131 Membrane transport'],0.1110640406711626
MED134_13706,C3,ATP-dependent Clp protease adaptor protein ClpS,Unspecified,Unspecified,0.1102261136415464
MED134_08436,C3,hypothetical protein,Unspecified,Unspecified,0.1084606142133153
MED134_01025,C3,peptidase family M16,Unspecified,Unspecified,0.1067886894255415
MED134_04864,C3,hypothetical protein,Unspecified,Unspecified,0.1064750163546856
MED134_03105,C3,glutamine cyclotransferase,Unspecified,Unspecified,0.1056651012448832
MED134_01440,C3,phosphatidylserine decarboxylase,['00564 Glycerophospholipid metabolism [PATH:dok00564]'],['09103 Lipid metabolism'],0.1039307573435085
MED134_11411,C3,Holliday junction ATP-dependent DNA helicase RuvB,['03440 Homologous recombination [PATH:dok03440]'],['09124 Replication and repair'],0.1024377734919287
MED134_11866,C3,hypothetical protein,Unspecified,Unspecified,0.1009665835855842
MED134_10945,C3,tRNA (guanine-N7-)-methyltransferase,Unspecified,Unspecified,0.0995289840883097
MED134_09591,C3,hypothetical protein,Unspecified,Unspecified,0.0988315321246922
MED134_07364,C3,AhpC/TSA family protein,Unspecified,Unspecified,0.0988315321246922
MED134_02180,C3,hypothetical protein,Unspecified,Unspecified,0.0984321231291417
MED134_08171,C3,putative nucleotidyltransferase DUF294,Unspecified,Unspecified,0.0960070241175228
MED134_14316,C3,hypothetical protein,Unspecified,Unspecified,0.094704875165662
MED134_13026,C3,hypothetical protein,Unspecified,Unspecified,0.0947030561793876
MED134_13386,C3,alanine dehydrogenase,Unspecified,Unspecified,0.0946682807533343
MED134_07374,C3,isopentenyl-diphosphate delta-isomerase,['00900 Terpenoid backbone biosynthesis [PATH:dok00900]'],['09109 Metabolism of terpenoids and polyketides'],0.0943329301481977
MED134_03764,C3,FAD linked oxidase-like protein,Unspecified,Unspecified,0.0940228152027434
MED134_03015,C3,"para-aminobenzoate synthase, component I",['00790 Folate biosynthesis [PATH:dok00790]'],['09108 Metabolism of cofactors and vitamins'],0.0938793784137232
MED134_12726,C3,UDP-N-acetylglucosamine-N-acetylmuramyl- (pentapeptide) pyrophosphoryl-undecaprenol N-acetylglucosamine transferase,"['00550 Peptidoglycan biosynthesis [PATH:dok00550]', '01502 Vancomycin resistance [PATH:dok01502]']","['09107 Glycan biosynthesis and metabolism', '09175 Drug resistance: antimicrobial']",0.0930836891481731
MED134_03699,C3,DNA polymerase III delta subunit,"['03030 DNA replication [PATH:dok03030]', '03430 Mismatch repair [PATH:dok03430]', '03440 Homologous recombination [PATH:dok03440]']","['09124 Replication and repair', '09124 Replication and repair', '09124 Replication and repair']",0.0916322020524066
MED134_13786,C3,gliding motility protein GldI,Unspecified,Unspecified,0.0911897817051442
MED134_09561,C3,"transcription regulator, LuxR family",Unspecified,Unspecified,0.090938924238809
MED134_11416,C3,cytochrome P450,Unspecified,Unspecified,0.0891698705075598
MED134_13196,C3,D-alanine-D-alanine ligase,"['00470 D-Amino acid metabolism [PATH:dok00470]', '00550 Peptidoglycan biosynthesis [PATH:dok00550]', '01502 Vancomycin resistance [PATH:dok01502]']","['09106 Metabolism of other amino acids', '09107 Glycan biosynthesis and metabolism', '09175 Drug resistance: antimicrobial']",0.0891698705075598
MED134_11210,C3,1-deoxy-D-xylulose-5-phosphate synthase,"['00730 Thiamine metabolism [PATH:dok00730]', '00900 Terpenoid backbone biosynthesis [PATH:dok00900]']","['09108 Metabolism of cofactors and vitamins', '09109 Metabolism of terpenoids and polyketides']",0.0866358205682029
MED134_14456,C3,threonine aldolase,"['00260 Glycine, serine and threonine metabolism [PATH:dok00260]']",['09105 Amino acid metabolism'],0.0864684776476793
MED134_08126,C3,exodeoxyribonuclease III (Xth),['03410 Base excision repair [PATH:dok03410]'],['09124 Replication and repair'],0.0851775465464975
MED134_04904,C3,hypothetical protein,Unspecified,Unspecified,0.0849580616705223
MED134_03934,C3,hypothetical protein,Unspecified,Unspecified,0.0846005273005189
MED134_13271,C3,redoxin,Unspecified,Unspecified,0.0843128300085146
MED134_09736,C3,tRNA pseudouridine synthase B,Unspecified,Unspecified,0.0839286888067533
MED134_08121,C3,OmpA family protein,"['02030 Bacterial chemotaxis [PATH:dok02030]', '02040 Flagellar assembly [PATH:dok02040]']","['09142 Cell motility', '09142 Cell motility']",0.0832172437632214
MED134_06984,C3,hypothetical protein,Unspecified,Unspecified,0.0829467492556555
MED134_02230,C3,fumarylacetoacetate (FAA) hydrolase family protein,Unspecified,Unspecified,0.0828825579221742
MED134_03524,C3,hypothetical protein,Unspecified,Unspecified,0.0824522475551136
MED134_00980,C3,ABC transporter ATP-binding protein,Unspecified,Unspecified,0.0817186429772177
MED134_06659,C3,putative heavy metal transport/detoxification protein,Unspecified,Unspecified,0.081252160209336
MED134_02050,C3,riboflavin biosynthesis protein RibD,"['00740 Riboflavin metabolism [PATH:dok00740]', '02024 Quorum sensing [PATH:dok02024]']","['09108 Metabolism of cofactors and vitamins', '09145 Cellular community - prokaryotes']",0.0810483185381802
MED134_13191,C3,serine/threonine protein kinase,Unspecified,Unspecified,0.0802470794903826
MED134_02195,C3,protein-L-isoaspartate(D-aspartate) O-methyltransferase,Unspecified,Unspecified,0.0790097646186287
MED134_01395,C3,tetraacyldisaccharide 4'-kinase,['00540 Lipopolysaccharide biosynthesis [PATH:dok00540]'],['09107 Glycan biosynthesis and metabolism'],0.0787228910405883
MED134_16471,C3,hypothetical protein,Unspecified,Unspecified,0.0771787183673723
MED134_11571,C3,"efflux transporter, RND family, MFP subunit",Unspecified,Unspecified,0.0761273446414582
MED134_03324,C3,diaminopimelate epimerase,"['00300 Lysine biosynthesis [PATH:dok00300]', '00470 D-Amino acid metabolism [PATH:dok00470]']","['09105 Amino acid metabolism', '09106 Metabolism of other amino acids']",0.0748740038685462
MED134_12821,C3,serine O-acetyltransferase,"['00920 Sulfur metabolism [PATH:dok00920]', '00270 Cysteine and methionine metabolism [PATH:dok00270]', '00543 Exopolysaccharide biosynthesis [PATH:dok00543]']","['09102 Energy metabolism', '09105 Amino acid metabolism', '09107 Glycan biosynthesis and metabolism']",0.0741771398561918
MED134_01900,C3,hypothetical protein,Unspecified,Unspecified,0.0735993986290785
MED134_09346,C3,peptidase family M23,Unspecified,Unspecified,0.0726558012141559
MED134_00840,C3,putative hemolysin,Unspecified,Unspecified,0.0723638600606926
MED134_04334,C3,hypothetical protein,Unspecified,Unspecified,0.0722731622453246
MED134_11200,C3,dGTPase,['00230 Purine metabolism [PATH:dok00230]'],['09104 Nucleotide metabolism'],0.0705469940664367
MED134_06024,C3,glucose-1-phosphate thymidylyltransferase,"['00541 O-Antigen nucleotide sugar biosynthesis [PATH:dok00541]', '00523 Polyketide sugar unit biosynthesis [PATH:dok00523]', '00521 Streptomycin biosynthesis [PATH:dok00521]', '00525 Acarbose and validamycin biosynthesis [PATH:dok00525]']","['09107 Glycan biosynthesis and metabolism', '09109 Metabolism of terpenoids and polyketides', '09110 Biosynthesis of other secondary metabolites', '09110 Biosynthesis of other secondary metabolites']",0.0691864513581515
MED134_14762,C3,hypothetical protein,Unspecified,Unspecified,0.0688257525981943
MED134_08426,C3,hypothetical protein,Unspecified,Unspecified,0.0676170797664506
MED134_01490,C3,glycosyl transferase family 2,Unspecified,Unspecified,0.066893212295163
MED134_13471,C3,LAO/AO transport system kinase,Unspecified,Unspecified,0.0667698252889047
MED134_04284,C3,hypothetical protein,Unspecified,Unspecified,0.0657382344808657
MED134_08231,C3,hypothetical protein,Unspecified,Unspecified,0.0642902075622406
MED134_10885,C3,glycosyl transferase family 2,Unspecified,Unspecified,0.0628132139794436
MED134_10930,C3,two-component system sensor histidine kinase,['02020 Two-component system [PATH:dok02020]'],['09132 Signal transduction'],0.0626297629376725
MED134_09726,C3,hypothetical protein,Unspecified,Unspecified,0.0622754725662717
MED134_02165,C3,potassium voltage-gated channel,Unspecified,Unspecified,0.0621573570743938
MED134_12661,C3,gliding motility protein GldB,Unspecified,Unspecified,0.0617017254101908
MED134_07344,C3,hypothetical protein,Unspecified,Unspecified,0.0601490730609236
MED134_02205,C3,glycosyl transferase family 2,Unspecified,Unspecified,0.0598881934780215
MED134_08431,C3,hypothetical protein,Unspecified,Unspecified,0.0595465852442788
MED134_05004,C3,hypothetical protein,Unspecified,Unspecified,0.0594802342112863
MED134_03194,C3,peptide chain release factor 2,Unspecified,Unspecified,0.0592632999968474
MED134_11781,C3,N-acetylmuramidase precursor,Unspecified,Unspecified,0.0590720509448204
MED134_08181,C3,haloacid dehalogenase-like hydrolase,Unspecified,Unspecified,0.0590003325503103
MED134_07159,C3,UbiA prenyltransferase family protein,Unspecified,Unspecified,0.0574942462655982
MED134_04364,C3,hypothetical protein,Unspecified,Unspecified,0.0574449812499491
MED134_02655,C3,two-component system sensor histidine kinase,Unspecified,Unspecified,0.0572312788190612
MED134_03334,C3,aminodeoxychorismate lyase,Unspecified,Unspecified,0.057087842030041
MED134_09241,C3,dihydroneopterin aldolase,['00790 Folate biosynthesis [PATH:dok00790]'],['09108 Metabolism of cofactors and vitamins'],0.0568726868465107
MED134_10186,C3,nicotinamide mononucleotide transporter,Unspecified,Unspecified,0.0568248745835039
MED134_02815,C3,"3-dehydroquinate dehydratase, type II","['00400 Phenylalanine, tyrosine and tryptophan biosynthesis [PATH:dok00400]']",['09105 Amino acid metabolism'],0.0564184703479467
MED134_13911,C3,hypothetical protein,Unspecified,Unspecified,0.0564123823253887
MED134_08611,C3,LD-carboxypeptidase,Unspecified,Unspecified,0.0554383189563086
MED134_00975,C3,HlyD family secretion protein,Unspecified,Unspecified,0.0551494197571827
MED134_12891,C3,O-methyltransferase family protein,Unspecified,Unspecified,0.0535470906391721
MED134_06349,C3,hypothetical protein,Unspecified,Unspecified,0.0535345472449558
MED134_07349,C3,hypothetical protein,Unspecified,Unspecified,0.0534541100415291
MED134_02260,C3,hypothetical protein,Unspecified,Unspecified,0.0523669718576884
MED134_04099,C3,Fe3+-specific periplasmic binding protein,Unspecified,Unspecified,0.0521631789403473
MED134_07881,C3,two-component system sensor histidine kinase,Unspecified,Unspecified,0.0513407581717419
MED134_01915,C3,rhomboid family protein,Unspecified,Unspecified,0.0508142247692303
MED134_00175,C3,hypothetical protein,Unspecified,Unspecified,0.0506809987871385
MED134_09576,C3,polysaccharide biosynthesis protein,Unspecified,Unspecified,0.0505853742611251
MED134_07916,C3,hypothetical protein,Unspecified,Unspecified,0.0500116271050443
MED134_14201,C3,hypothetical protein,Unspecified,Unspecified,0.0498477628302491
MED134_13281,C3,hypothetical protein,Unspecified,Unspecified,0.0497486596585072
MED134_08691,C3,DnaJ-like protein,Unspecified,Unspecified,0.0497008473955005
MED134_13241,C3,hypothetical protein,Unspecified,Unspecified,0.0495574106064803
MED134_00890,C3,hypothetical protein,Unspecified,Unspecified,0.0491031941079163
MED134_13201,C3,pantetheine-phosphate adenylyltransferase,['00770 Pantothenate and CoA biosynthesis [PATH:dok00770]'],['09108 Metabolism of cofactors and vitamins'],0.0488402266613793
MED134_03434,C3,hypothetical protein,Unspecified,Unspecified,0.0486594604155916
MED134_10236,C3,hypothetical protein,Unspecified,Unspecified,0.0482186672422917
MED134_12086,C3,putative metallopeptidase (SprT family),Unspecified,Unspecified,0.047979605927258
MED134_08131,C3,hypothetical protein,Unspecified,Unspecified,0.0468008335618965
MED134_06964,C3,hypothetical protein,Unspecified,Unspecified,0.0463300828535257
MED134_04339,C3,hypothetical protein,Unspecified,Unspecified,0.0463133248789601
MED134_04369,C3,hypothetical protein,Unspecified,Unspecified,0.0457909319510782
MED134_14657,C3,hypothetical protein,Unspecified,Unspecified,0.0450391517523439
MED134_03624,C3,DJ-1/PfpI family protein,Unspecified,Unspecified,0.0449726760008849
MED134_01315,C3,TatD related DNase,Unspecified,Unspecified,0.044750678620297
MED134_12626,C3,glucose inhibited division protein,Unspecified,Unspecified,0.0446088413852833
MED134_12001,C3,hypothetical protein,Unspecified,Unspecified,0.0442980616757395
MED134_13251,C3,"para-aminobenzoate synthase, component II","['00400 Phenylalanine, tyrosine and tryptophan biosynthesis [PATH:dok00400]', '02024 Quorum sensing [PATH:dok02024]']","['09105 Amino acid metabolism', '09145 Cellular community - prokaryotes']",0.0436047838621418
MED134_01495,C3,"RNA polymerase sigma factor, sigma-70 family",Unspecified,Unspecified,0.043579689047108
MED134_10745,C3,hypothetical protein,Unspecified,Unspecified,0.0419552607884095
MED134_07004,C3,hypothetical protein,Unspecified,Unspecified,0.0419552607884095
