gene_id,cluster,product,subsystem,system,value
MED134_00385,C4,thioredoxin family protein,Unspecified,Unspecified,3033.2839411408286
MED134_12366,C4,hypothetical protein,Unspecified,Unspecified,2979.62244148437
MED134_12356,C4,rhomboid family protein,Unspecified,Unspecified,2932.0806745017317
MED134_07451,C4,"efflux transporter, RND family, MFP subunit",Unspecified,Unspecified,2921.351790826263
MED134_03489,C4,glutamate-ammonia ligase,"['00630 Glyoxylate and dicarboxylate metabolism [PATH:dok00630]', '00910 Nitrogen metabolism [PATH:dok00910]', '00250 Alanine, aspartate and glutamate metabolism [PATH:dok00250]', '00220 Arginine biosynthesis [PATH:dok00220]', '02020 Two-component system [PATH:dok02020]']","['09101 Carbohydrate metabolism', '09102 Energy metabolism', '09105 Amino acid metabolism', '09105 Amino acid metabolism', '09132 Signal transduction']",2914.979173217688
MED134_10031,C4,hypothetical protein,Unspecified,Unspecified,2763.09552977805
MED134_11981,C4,hypothetical protein,Unspecified,Unspecified,2754.283270479479
MED134_13411,C4,sulfate/thiosulfate import ATP-binding protein CysA,Unspecified,Unspecified,2746.8626827923413
MED134_14081,C4,"RNA methyltransferase, TrmA family",Unspecified,Unspecified,2734.505526446802
MED134_09051,C4,hypothetical protein,Unspecified,Unspecified,2692.5006652847424
MED134_09991,C4,alanine racemase,"['00470 D-Amino acid metabolism [PATH:dok00470]', '01502 Vancomycin resistance [PATH:dok01502]']","['09106 Metabolism of other amino acids', '09175 Drug resistance: antimicrobial']",2676.0225254933002
MED134_02835,C4,"glycogen/starch synthase, ADP-glucose type",['00500 Starch and sucrose metabolism [PATH:dok00500]'],['09101 Carbohydrate metabolism'],2660.0051152474307
MED134_09956,C4,hypothetical protein,Unspecified,Unspecified,2657.7321435517174
MED134_08186,C4,hypothetical protein,Unspecified,Unspecified,2550.1440475943436
MED134_09716,C4,xylose isomerase-like protein,Unspecified,Unspecified,2513.127068089798
MED134_01365,C4,3-deoxy-8-phosphooctulonate synthase,['00540 Lipopolysaccharide biosynthesis [PATH:dok00540]'],['09107 Glycan biosynthesis and metabolism'],2504.9701495447102
MED134_02085,C4,calcineurin-like phosphoesterase,"['00230 Purine metabolism [PATH:dok00230]', '00240 Pyrimidine metabolism [PATH:dok00240]', '00760 Nicotinate and nicotinamide metabolism [PATH:dok00760]']","['09104 Nucleotide metabolism', '09104 Nucleotide metabolism', '09108 Metabolism of cofactors and vitamins']",2393.114292723676
MED134_01320,C4,hypothetical protein,Unspecified,Unspecified,2354.2429287119885
MED134_03095,C4,hypothetical protein,Unspecified,Unspecified,2293.688000779529
MED134_08946,C4,calcineurin-like phosphoesterase,['00540 Lipopolysaccharide biosynthesis [PATH:dok00540]'],['09107 Glycan biosynthesis and metabolism'],2277.331196364281
MED134_01325,C4,asparaginase,"['00250 Alanine, aspartate and glutamate metabolism [PATH:dok00250]', '00460 Cyanoamino acid metabolism [PATH:dok00460]']","['09105 Amino acid metabolism', '09106 Metabolism of other amino acids']",2144.940325247797
MED134_02845,C4,"1,4-alpha-glucan branching enzyme",['00500 Starch and sucrose metabolism [PATH:dok00500]'],['09101 Carbohydrate metabolism'],2129.1138123288647
MED134_08996,C4,lipoprotein signal peptidase,['03060 Protein export [PATH:dok03060]'],"['09123 Folding, sorting and degradation']",2111.410200110198
MED134_09686,C4,hypothetical protein,Unspecified,Unspecified,2105.1988382824966
MED134_11946,C4,argininosuccinate lyase,"['00250 Alanine, aspartate and glutamate metabolism [PATH:dok00250]', '00220 Arginine biosynthesis [PATH:dok00220]']","['09105 Amino acid metabolism', '09105 Amino acid metabolism']",2092.969677982829
MED134_05049,C4,hypothetical protein,Unspecified,Unspecified,2068.796758657485
MED134_06664,C4,hypothetical protein,Unspecified,Unspecified,2046.9813324320621
MED134_13416,C4,"ABC transporter, permease protein",Unspecified,Unspecified,1953.8845613082985
MED134_05539,C4,"DNA polymerase III, epsilon subunit","['03030 DNA replication [PATH:dok03030]', '03430 Mismatch repair [PATH:dok03430]', '03440 Homologous recombination [PATH:dok03440]']","['09124 Replication and repair', '09124 Replication and repair', '09124 Replication and repair']",1944.9894033693506
MED134_06064,C4,exodeoxyribonuclease V alpha chain,Unspecified,Unspecified,1938.7618005965924
MED134_11506,C4,cytochrome c oxidase subunit III,['00190 Oxidative phosphorylation [PATH:dok00190]'],['09102 Energy metabolism'],1935.5765994279816
MED134_14071,C4,hypothetical protein,Unspecified,Unspecified,1862.4536755357517
MED134_12911,C4,aldehyde dehydrogenase family protein,"['00380 Tryptophan metabolism [PATH:dok00380]', '00362 Benzoate degradation [PATH:dok00362]']","['09105 Amino acid metabolism', '09111 Xenobiotics biodegradation and metabolism']",1831.0207231386157
MED134_12311,C4,haloacid dehalogenase-like hydrolase,Unspecified,Unspecified,1825.1367171602014
MED134_05119,C4,hypothetical protein,Unspecified,Unspecified,1807.4590511245838
MED134_02860,C4,major facilitator superfamily permease,Unspecified,Unspecified,1794.9327156588188
MED134_03504,C4,hypothetical protein,Unspecified,Unspecified,1766.5966039048249
MED134_11926,C4,acetylornithine aminotransferase,"['00300 Lysine biosynthesis [PATH:dok00300]', '00220 Arginine biosynthesis [PATH:dok00220]']","['09105 Amino acid metabolism', '09105 Amino acid metabolism']",1708.7656078609061
MED134_02830,C4,peptide-methionine (R)-S-oxide reductase,Unspecified,Unspecified,1701.647082451551
MED134_05779,C4,hypothetical protein,Unspecified,Unspecified,1672.8879116010146
MED134_00675,C4,NADH dehydrogenase,Unspecified,Unspecified,1667.0994891841592
MED134_05519,C4,pseudouridylate synthase,Unspecified,Unspecified,1666.0334561506224
MED134_02065,C4,UPF0717 protein,Unspecified,Unspecified,1659.41497312028
MED134_03674,C4,YrdC protein,Unspecified,Unspecified,1651.380956531802
MED134_11911,C4,argininosuccinate synthase,"['00250 Alanine, aspartate and glutamate metabolism [PATH:dok00250]', '00220 Arginine biosynthesis [PATH:dok00220]']","['09105 Amino acid metabolism', '09105 Amino acid metabolism']",1647.9419046909827
MED134_05809,C4,DEAD/DEAH box helicase,['03018 RNA degradation [PATH:dok03018]'],"['09123 Folding, sorting and degradation']",1615.7038191129482
MED134_16069,C4,GCN5-related N-acetyltransferase,Unspecified,Unspecified,1608.3347848518822
MED134_01155,C4,hypothetical protein,Unspecified,Unspecified,1595.9714807214102
MED134_05619,C4,hypothetical protein,Unspecified,Unspecified,1585.5171214076422
MED134_11931,C4,ornithine carbamoyltransferase,Unspecified,Unspecified,1526.6788520169607
MED134_05764,C4,hypothetical protein,Unspecified,Unspecified,1485.2755744396673
MED134_11941,C4,acetylornithine deacetylase,['00220 Arginine biosynthesis [PATH:dok00220]'],['09105 Amino acid metabolism'],1407.1068686405104
MED134_10121,C4,hypothetical protein,Unspecified,Unspecified,1396.931980966894
MED134_02825,C4,peptide-methionine (R)-S-oxide reductase,Unspecified,Unspecified,1368.4914659864621
MED134_11916,C4,N-acetyl-gamma-glutamyl-phosphate reductase,['00220 Arginine biosynthesis [PATH:dok00220]'],['09105 Amino acid metabolism'],1334.11536546554
MED134_08336,C4,D-3-phosphoglycerate dehydrogenase,"['00680 Methane metabolism [PATH:dok00680]', '00260 Glycine, serine and threonine metabolism [PATH:dok00260]', '00270 Cysteine and methionine metabolism [PATH:dok00270]']","['09102 Energy metabolism', '09105 Amino acid metabolism', '09105 Amino acid metabolism']",1312.5431528836098
MED134_11936,C4,acetylglutamate kinase,['00220 Arginine biosynthesis [PATH:dok00220]'],['09105 Amino acid metabolism'],1303.6163006436639
MED134_09666,C4,hypothetical protein,Unspecified,Unspecified,1300.3241701685445
MED134_13971,C4,acetyltransferase (GNAT) family protein,Unspecified,Unspecified,1272.5474177236365
MED134_00670,C4,iron-sulfur cluster-binding protein,Unspecified,Unspecified,1227.3363477034181
MED134_10366,C4,A/G-specific adenine glycosylase,['03410 Base excision repair [PATH:dok03410]'],['09124 Replication and repair'],1197.6550467310922
MED134_05834,C4,cAMP-binding protein,Unspecified,Unspecified,1178.2967749728975
MED134_10356,C4,hypothetical protein,Unspecified,Unspecified,1171.9224761320397
MED134_08711,C4,prolyl oligopeptidase family protein,Unspecified,Unspecified,1135.5060250927654
MED134_08831,C4,hypothetical protein,Unspecified,Unspecified,1133.979213318974
MED134_05794,C4,hypothetical protein,Unspecified,Unspecified,1122.0840384184664
MED134_11921,C4,pyrroline-5-carboxylate reductase,['00330 Arginine and proline metabolism [PATH:dok00330]'],['09105 Amino acid metabolism'],1121.7065624326697
MED134_14607,C4,hypothetical protein,Unspecified,Unspecified,1120.2739608276288
MED134_02430,C4,hypothetical protein,Unspecified,Unspecified,1086.1904643339913
MED134_16155,C4,hypothetical protein,Unspecified,Unspecified,1078.7977129170536
MED134_08346,C4,hypothetical protein,Unspecified,Unspecified,1054.971244033642
MED134_06284,C4,major facilitator superfamily permease,Unspecified,Unspecified,1003.5514369971322
MED134_05769,C4,hypothetical protein,Unspecified,Unspecified,1000.9347966471498
MED134_01270,C4,SpoU rRNA methylase family protein,Unspecified,Unspecified,971.7666438751858
MED134_08221,C4,MarC family integral membrane protein,Unspecified,Unspecified,941.0254414468291
MED134_04214,C4,acyl-CoA thioester hydrolase,Unspecified,Unspecified,931.8380868523537
MED134_05814,C4,chaperone protein DnaJ,Unspecified,Unspecified,923.5501460911719
MED134_05419,C4,zinc carboxypeptidase,Unspecified,Unspecified,915.0863295629408
MED134_12291,C4,MarC family integral membrane protein,Unspecified,Unspecified,912.1769820545677
MED134_14532,C4,hypothetical protein,Unspecified,Unspecified,891.3234175128606
MED134_03075,C4,hypothetical protein,Unspecified,Unspecified,890.7435162425295
MED134_06364,C4,CDP-alcohol phosphatidyltransferase,Unspecified,Unspecified,880.0703356799086
MED134_04384,C4,haloacid dehalogenase-like hydrolase,"['00625 Chloroalkane and chloroalkene degradation [PATH:dok00625]', '00361 Chlorocyclohexane and chlorobenzene degradation [PATH:dok00361]']","['09111 Xenobiotics biodegradation and metabolism', '09111 Xenobiotics biodegradation and metabolism']",873.6889339423602
MED134_02465,C4,hypothetical protein,Unspecified,Unspecified,850.5352101746169
MED134_06484,C4,hypothetical protein,Unspecified,Unspecified,787.649739038374
MED134_09886,C4,peptide chain release factor,Unspecified,Unspecified,774.1508689253037
MED134_06169,C4,hypothetical protein,['00770 Pantothenate and CoA biosynthesis [PATH:dok00770]'],['09108 Metabolism of cofactors and vitamins'],763.1371783959767
MED134_04219,C4,nitroreductase family protein,Unspecified,Unspecified,736.2357619466702
MED134_05689,C4,hypothetical protein,Unspecified,Unspecified,731.685805725777
MED134_03214,C4,hypothetical protein,Unspecified,Unspecified,727.0957624376233
MED134_12976,C4,hypothetical protein,Unspecified,Unspecified,704.868510453711
MED134_05524,C4,hypothetical protein,Unspecified,Unspecified,648.3566412277702
MED134_02865,C4,large-conductance mechanosensitive channel,Unspecified,Unspecified,633.9508227509142
MED134_06849,C4,"transcription regulator, AraC family",Unspecified,Unspecified,629.6226899039891
MED134_00575,C4,copper homeostasis protein CutC,Unspecified,Unspecified,619.8198640304834
MED134_02895,C4,"RNA polymerase sigma factor, sigma-70 family",Unspecified,Unspecified,585.6902336585449
MED134_08561,C4,metallo-beta-lactamase superfamily protein,Unspecified,Unspecified,583.0633279559607
MED134_01865,C4,hypothetical protein,Unspecified,Unspecified,578.8196213887018
MED134_08341,C4,hypothetical protein,Unspecified,Unspecified,544.2911405670304
MED134_06279,C4,hypothetical protein,Unspecified,Unspecified,543.3438054854962
MED134_05724,C4,major facilitator superfamily permease,Unspecified,Unspecified,513.2232234851144
MED134_11596,C4,small-conductance mechanosensitive channel,Unspecified,Unspecified,506.66633451579173
MED134_12256,C4,hypothetical protein,Unspecified,Unspecified,481.80382309869265
MED134_05429,C4,cAMP-binding protein,Unspecified,Unspecified,478.6815914754577
MED134_10281,C4,hypothetical protein,Unspecified,Unspecified,473.94279561302676
MED134_09256,C4,hypothetical protein,Unspecified,Unspecified,469.4447108897447
MED134_09806,C4,major facilitator superfamily protein,Unspecified,Unspecified,457.0922731333212
MED134_04394,C4,multidrug resistance protein,Unspecified,Unspecified,436.36159204989656
MED134_09261,C4,hypothetical protein,Unspecified,Unspecified,427.139739801302
MED134_10386,C4,hypothetical protein,Unspecified,Unspecified,421.75067434415416
MED134_11301,C4,hypothetical protein,Unspecified,Unspecified,409.83409159947234
MED134_05469,C4,"RNA polymerase sigma factor, sigma-70 family",Unspecified,Unspecified,348.0874666760978
MED134_11816,C4,"transcription regulator, AraC family",Unspecified,Unspecified,340.25584491696975
MED134_03899,C4,hypothetical protein,Unspecified,Unspecified,330.150310469353
MED134_00705,C4,hypothetical protein,Unspecified,Unspecified,324.0577417354733
MED134_14637,C4,hypothetical protein,Unspecified,Unspecified,320.00896831576983
MED134_01575,C4,hypothetical protein,Unspecified,Unspecified,301.58155866172393
MED134_07319,C4,hypothetical protein,Unspecified,Unspecified,299.04071304887896
MED134_04489,C4,nitroreductase family protein,Unspecified,Unspecified,293.68924644428876
MED134_02495,C4,hypothetical protein,Unspecified,Unspecified,249.32880991581337
MED134_05804,C4,hypothetical protein,Unspecified,Unspecified,219.98966448240645
MED134_01570,C4,MepB protein,Unspecified,Unspecified,210.93391193395763
MED134_11175,C4,hypothetical protein,Unspecified,Unspecified,114.24956951681088
MED134_01625,C4,hypothetical protein,Unspecified,Unspecified,71.45673553589108
