gene_id,cluster,product,subsystem,system,value
MED134_06174,C2,gamma-glutamyltranspeptidase,"['00430 Taurine and hypotaurine metabolism [PATH:dok00430]', '00460 Cyanoamino acid metabolism [PATH:dok00460]', '00480 Glutathione metabolism [PATH:dok00480]']","['09106 Metabolism of other amino acids', '09106 Metabolism of other amino acids', '09106 Metabolism of other amino acids']",4431.021970385617
MED134_00020,C2,metal-dependent amidohydrolase,Unspecified,Unspecified,4195.649678742671
MED134_02855,C2,peptidase family M48,Unspecified,Unspecified,4023.37090968989
MED134_07791,C2,hypothetical protein,Unspecified,Unspecified,3974.9317598674165
MED134_00105,C2,thymidylate synthase,"['00240 Pyrimidine metabolism [PATH:dok00240]', '00670 One carbon pool by folate [PATH:dok00670]']","['09104 Nucleotide metabolism', '09108 Metabolism of cofactors and vitamins']",3792.343222619978
MED134_09056,C2,two-component system sensor histidine kinase,Unspecified,Unspecified,3302.850484422107
MED134_00945,C2,hypothetical protein,Unspecified,Unspecified,3199.7739438332283
MED134_04249,C2,hypothetical protein,Unspecified,Unspecified,3163.363734862033
MED134_10161,C2,TonB dependent/ligand-gated channel,Unspecified,Unspecified,3113.0449911092974
MED134_01140,C2,chaperonin 10 Kd subunit,Unspecified,Unspecified,3079.5799225501305
MED134_12341,C2,hypothetical protein,Unspecified,Unspecified,2830.875733704455
MED134_00940,C2,biopolymer transport protein ExbD/TolR,Unspecified,Unspecified,2748.722147864977
MED134_13176,C2,hypothetical protein,Unspecified,Unspecified,2596.9681755226293
MED134_07476,C2,"7, 8-dihydro-6-hydroxymethylpterin-pyrophosphokinase (HPPK)/deoxynucleoside kinase",Unspecified,Unspecified,2341.5624329584616
MED134_09921,C2,ArsC family protein,Unspecified,Unspecified,2339.801797806137
MED134_00210,C2,TonB dependent/ligand-gated channel,Unspecified,Unspecified,2326.2837560501157
MED134_00440,C2,sodium/solute symporter,Unspecified,Unspecified,2316.5373165942
MED134_03229,C2,"putative addiction module antidote protein, CC2985 family",Unspecified,Unspecified,2151.802414480031
MED134_04119,C2,peptidase family S41,Unspecified,Unspecified,1994.8509582223815
MED134_12756,C2,OmpA family protein,Unspecified,Unspecified,1947.8575344027859
MED134_11531,C2,hypothetical protein,Unspecified,Unspecified,1943.4260932155712
MED134_03354,C2,DisA protein,Unspecified,Unspecified,1866.1632215909663
MED134_04669,C2,translation initiation factor SUI1,Unspecified,Unspecified,1819.0550455085363
MED134_05669,C2,hypothetical protein,Unspecified,Unspecified,1777.4196514526272
MED134_08716,C2,TonB dependent/ligand-gated channel,Unspecified,Unspecified,1703.6702797564312
MED134_09896,C2,alpha/beta hydrolase,Unspecified,Unspecified,1618.7976123447138
MED134_13016,C2,hypothetical protein,Unspecified,Unspecified,1586.7777599172116
MED134_03184,C2,CAAX amino terminal protease family,Unspecified,Unspecified,1506.8254183429856
MED134_07174,C2,Mg and Co transport protein CorA,Unspecified,Unspecified,1482.7031942211045
MED134_07169,C2,hypothetical protein,Unspecified,Unspecified,1464.6372218134766
MED134_05564,C2,hypothetical protein,Unspecified,Unspecified,1416.1894851254801
MED134_05579,C2,malate dehydrogenase (quinone),"['00020 Citrate cycle (TCA cycle) [PATH:dok00020]', '00620 Pyruvate metabolism [PATH:dok00620]']","['09101 Carbohydrate metabolism', '09101 Carbohydrate metabolism']",1404.5029937981342
MED134_07631,C2,OmpA family protein,"['02030 Bacterial chemotaxis [PATH:dok02030]', '02040 Flagellar assembly [PATH:dok02040]']","['09142 Cell motility', '09142 Cell motility']",1383.2039725490067
MED134_14106,C2,hypothetical protein,Unspecified,Unspecified,1344.4299141784754
MED134_06409,C2,hypothetical protein,Unspecified,Unspecified,1328.5965489177195
MED134_11075,C2,hypothetical protein,Unspecified,Unspecified,1268.9861990918284
MED134_11871,C2,hypothetical protein,Unspecified,Unspecified,1265.2346859556153
MED134_02995,C2,MazG protein,Unspecified,Unspecified,1205.4543108009048
MED134_00275,C2,hypothetical protein,Unspecified,Unspecified,1202.2901300961553
MED134_04004,C2,diaminopimelate decarboxylase,"['00300 Lysine biosynthesis [PATH:dok00300]', '00470 D-Amino acid metabolism [PATH:dok00470]']","['09105 Amino acid metabolism', '09106 Metabolism of other amino acids']",1178.2857912527543
MED134_00545,C2,hypothetical protein,Unspecified,Unspecified,1176.835517915984
MED134_11190,C2,TonB dependent/ligand-gated channel,Unspecified,Unspecified,1152.6984927415022
MED134_10640,C2,"transcription regulator, GntR family",Unspecified,Unspecified,1071.7343760721483
MED134_01125,C2,heavy metal transporter,Unspecified,Unspecified,1068.2596025588082
MED134_01120,C2,hypothetical protein,Unspecified,Unspecified,1012.4919444077482
MED134_07079,C2,McrBC 5-methylcytosine restriction system component,Unspecified,Unspecified,1010.2441337505873
MED134_11661,C2,"transcription regulator, TetR family",Unspecified,Unspecified,1000.7835743865844
MED134_03000,C2,hypothetical protein,Unspecified,Unspecified,981.8521296675608
MED134_03444,C2,hypothetical protein,Unspecified,Unspecified,977.5284882586487
MED134_06504,C2,hypothetical protein,Unspecified,Unspecified,973.8509397588039
MED134_06464,C2,amidohydrolase family protein,Unspecified,Unspecified,973.1565377658467
MED134_04509,C2,aldehyde dehydrogenase family protein,"['00650 Butanoate metabolism [PATH:dok00650]', '00250 Alanine, aspartate and glutamate metabolism [PATH:dok00250]', '00310 Lysine degradation [PATH:dok00310]', '00350 Tyrosine metabolism [PATH:dok00350]', '00760 Nicotinate and nicotinamide metabolism [PATH:dok00760]']","['09101 Carbohydrate metabolism', '09105 Amino acid metabolism', '09105 Amino acid metabolism', '09105 Amino acid metabolism', '09108 Metabolism of cofactors and vitamins']",918.8686167078486
MED134_12166,C2,hypothetical protein,Unspecified,Unspecified,875.9865990107356
MED134_03664,C2,alpha/beta hydrolase,Unspecified,Unspecified,831.4245228829134
MED134_03539,C2,hypothetical protein,Unspecified,Unspecified,807.0468273795715
MED134_10635,C2,hexuranate transporter,Unspecified,Unspecified,801.5547150491392
MED134_09756,C2,"leucyl, phenylalanyl-tRNA-protein transferase",Unspecified,Unspecified,782.0540666909552
MED134_13486,C2,"RNA polymerase sigma factor, sigma-70 family",Unspecified,Unspecified,768.4465294597878
MED134_03829,C2,hypothetical protein,Unspecified,Unspecified,763.0751453755315
MED134_01540,C2,hypothetical protein,Unspecified,Unspecified,742.2210934137506
MED134_14632,C2,"transcription regulator, AraC family",Unspecified,Unspecified,726.2091316915182
MED134_05824,C2,hypothetical protein,Unspecified,Unspecified,685.4139480491995
MED134_11876,C2,hypothetical protein,Unspecified,Unspecified,681.9364034840481
MED134_03554,C2,hypothetical protein,Unspecified,Unspecified,658.565954261066
MED134_02620,C2,universal stress protein UspA,Unspecified,Unspecified,646.1728933603366
MED134_08671,C2,hypothetical protein,Unspecified,Unspecified,635.7285779931077
MED134_15422,C2,hypothetical protein,Unspecified,Unspecified,632.5797777122443
MED134_09841,C2,CBS domain protein,Unspecified,Unspecified,628.5629307739355
MED134_07069,C2,hypothetical protein,Unspecified,Unspecified,616.2546741215397
MED134_11195,C2,hypothetical protein,Unspecified,Unspecified,615.8274705077986
MED134_14542,C2,endonuclease I,Unspecified,Unspecified,611.8176529571431
MED134_00185,C2,two-component system response regulator,['02020 Two-component system [PATH:dok02020]'],['09132 Signal transduction'],610.7544323671866
MED134_05504,C2,hypothetical protein,Unspecified,Unspecified,551.2306555188504
MED134_13181,C2,hypothetical protein,Unspecified,Unspecified,539.2759197492203
MED134_11536,C2,hypothetical protein,Unspecified,Unspecified,538.4022037680472
MED134_06514,C2,hypothetical protein,Unspecified,Unspecified,476.6644701092802
MED134_01780,C2,isocitrate lyase,['00630 Glyoxylate and dicarboxylate metabolism [PATH:dok00630]'],['09101 Carbohydrate metabolism'],469.5824724035721
MED134_14286,C2,MIP family channel protein,Unspecified,Unspecified,460.34092908459445
MED134_03529,C2,ThiJ/PfpI family protein,Unspecified,Unspecified,456.0668099915107
MED134_14672,C2,"transcription regulator, AraC family",Unspecified,Unspecified,452.089112056845
MED134_06194,C2,hypothetical protein,Unspecified,Unspecified,446.40203474299426
MED134_03269,C2,hypothetical protein,Unspecified,Unspecified,444.3561518535623
MED134_05819,C2,hypothetical protein,Unspecified,Unspecified,419.75974244767133
MED134_11831,C2,hypothetical protein,Unspecified,Unspecified,406.34684767418787
MED134_13491,C2,hypothetical protein,Unspecified,Unspecified,378.2420190548497
MED134_04624,C2,hypothetical protein,Unspecified,Unspecified,363.03609236191403
MED134_13006,C2,beta-lactamase family protein,Unspecified,Unspecified,360.8847139863958
MED134_13496,C2,hypothetical protein,Unspecified,Unspecified,357.91092452665544
MED134_06869,C2,hypothetical protein,Unspecified,Unspecified,328.97385415616696
MED134_06469,C2,hypothetical protein,Unspecified,Unspecified,319.34880429116436
MED134_11826,C2,transglutaminase-like superfamily protein,Unspecified,Unspecified,316.0861016807547
MED134_06919,C2,virulence-associated protein E,Unspecified,Unspecified,300.5479517717893
MED134_00195,C2,hypothetical protein,Unspecified,Unspecified,287.2361969270138
MED134_02755,C2,coproporphyrinogen dehydrogenase,['00860 Porphyrin metabolism [PATH:dok00860]'],['09108 Metabolism of cofactors and vitamins'],281.19444295707126
MED134_08846,C2,methylated DNA-protein cysteine methyltransferase,Unspecified,Unspecified,276.7078859761358
MED134_10595,C2,hypothetical protein,Unspecified,Unspecified,272.5815391850792
MED134_02945,C2,hypothetical protein,Unspecified,Unspecified,270.56509007192096
MED134_06529,C2,glyoxalase/bleomycin resistance protein/dioxygenase superfamily protein,Unspecified,Unspecified,250.3560227945831
MED134_14306,C2,hypothetical protein,Unspecified,Unspecified,250.11273805799027
MED134_06934,C2,mobilization protein,Unspecified,Unspecified,246.57861054372893
MED134_06944,C2,ParA family protein,Unspecified,Unspecified,232.5439295246244
MED134_14537,C2,hypothetical protein,Unspecified,Unspecified,227.90169458248272
MED134_06939,C2,hypothetical protein,Unspecified,Unspecified,225.63896276573294
MED134_15440,C2,putative membrane protein,Unspecified,Unspecified,219.33816038582182
MED134_02690,C2,universal stress protein UspA,Unspecified,Unspecified,214.04707133615912
MED134_09606,C2,hypothetical protein,Unspecified,Unspecified,183.53902923803162
MED134_10985,C2,hypothetical protein,Unspecified,Unspecified,180.91099757249842
MED134_06924,C2,DNA primase,Unspecified,Unspecified,175.14254309148058
MED134_06424,C2,hypothetical protein,Unspecified,Unspecified,157.60994544019917
MED134_01020,C2,DNA polymerase IV,Unspecified,Unspecified,142.38919840915594
MED134_14281,C2,hypothetical protein,Unspecified,Unspecified,136.8790493669787
MED134_06949,C2,hypothetical protein,Unspecified,Unspecified,135.88798912556234
MED134_10710,C2,hypothetical protein,Unspecified,Unspecified,104.21745729742338
MED134_13696,C2,hypothetical protein,Unspecified,Unspecified,98.48418724581526
MED134_10705,C2,hypothetical protein,Unspecified,Unspecified,98.44146965436991
MED134_10725,C2,hypothetical protein,Unspecified,Unspecified,97.49244632480007
MED134_07626,C2,hypothetical protein,Unspecified,Unspecified,95.74051880211161
MED134_02485,C2,DNA topoisomerase I,Unspecified,Unspecified,88.34855323283358
MED134_13296,C2,hypothetical protein,Unspecified,Unspecified,79.40149370212252
MED134_02695,C2,hypothetical protein,Unspecified,Unspecified,69.87522178825796
MED134_00330,C2,hypothetical protein,Unspecified,Unspecified,60.827334369868474
MED134_02700,C2,hypothetical protein,Unspecified,Unspecified,56.51116666370764
MED134_02740,C2,hypothetical protein,Unspecified,Unspecified,55.59596518758576
