gene_id,cluster,product,subsystem,system,value
MED134_13051,C1,metallopeptidase family M24,Unspecified,Unspecified,0.07756641957420757
MED134_05574,C1,flavin containing amine oxidoreductase,Unspecified,Unspecified,0.07706672567276945
MED134_11531,C1,hypothetical protein,Unspecified,Unspecified,0.07464139907278548
MED134_06499,C1,tRNA-(MS[2]IO[6]A)-hydroxylase,Unspecified,Unspecified,0.06953092590380723
MED134_07816,C1,hypothetical protein,Unspecified,Unspecified,0.06518312110103378
MED134_00605,C1,"lipoprotein releasing system, transmembrane protein, LolC/E family",['02010 ABC transporters [PATH:dok02010]'],['09131 Membrane transport'],0.064280520103338
MED134_05669,C1,hypothetical protein,Unspecified,Unspecified,0.06357916276704557
MED134_02925,C1,hypothetical protein,Unspecified,Unspecified,0.059516326586414564
MED134_10071,C1,aerotolerance-related exported protein BatE,Unspecified,Unspecified,0.059046375574804355
MED134_00215,C1,hypothetical protein,Unspecified,Unspecified,0.05619455445067833
MED134_08001,C1,hypothetical protein,Unspecified,Unspecified,0.05335083617743899
MED134_08091,C1,hypothetical protein,Unspecified,Unspecified,0.05226175918564481
MED134_12241,C1,hypothetical protein,Unspecified,Unspecified,0.05145822293964946
MED134_07631,C1,OmpA family protein,"['02030 Bacterial chemotaxis [PATH:dok02030]', '02040 Flagellar assembly [PATH:dok02040]']","['09142 Cell motility', '09142 Cell motility']",0.050745879430260085
MED134_10436,C1,hypothetical protein,Unspecified,Unspecified,0.05073137231807145
MED134_12866,C1,ribulose-phosphate 3-epimerase,"['00030 Pentose phosphate pathway [PATH:dok00030]', '00040 Pentose and glucuronate interconversions [PATH:dok00040]']","['09101 Carbohydrate metabolism', '09101 Carbohydrate metabolism']",0.05065507476719333
MED134_05564,C1,hypothetical protein,Unspecified,Unspecified,0.05053756199811839
MED134_03799,C1,hypothetical protein,Unspecified,Unspecified,0.04786725880581997
MED134_10625,C1,2-dehydro-3-deoxygluconokinase,['00030 Pentose phosphate pathway [PATH:dok00030]'],['09101 Carbohydrate metabolism'],0.04611711155526792
MED134_02880,C1,hypothetical protein,Unspecified,Unspecified,0.04480009043731023
MED134_01095,C1,hypothetical protein,Unspecified,Unspecified,0.04398206009437588
MED134_03274,C1,short chain dehydrogenase,Unspecified,Unspecified,0.043664849475526575
MED134_08851,C1,beta-lactamase family protein,Unspecified,Unspecified,0.04291453436392986
MED134_01125,C1,heavy metal transporter,Unspecified,Unspecified,0.04189680330449391
MED134_06989,C1,hypothetical protein,Unspecified,Unspecified,0.04165152309838058
MED134_03294,C1,LysE type translocator,Unspecified,Unspecified,0.04150540039974112
MED134_07079,C1,McrBC 5-methylcytosine restriction system component,Unspecified,Unspecified,0.04148404988513221
MED134_08686,C1,"2-haloalkanoic acid dehalogenase, type II","['00625 Chloroalkane and chloroalkene degradation [PATH:dok00625]', '00361 Chlorocyclohexane and chlorobenzene degradation [PATH:dok00361]']","['09111 Xenobiotics biodegradation and metabolism', '09111 Xenobiotics biodegradation and metabolism']",0.04049564489384908
MED134_01660,C1,hypothetical protein,Unspecified,Unspecified,0.03986596287837226
MED134_09571,C1,hypothetical protein,Unspecified,Unspecified,0.0396294278907721
MED134_02535,C1,Mn2+ and Fe2+ transporter of the NRAMP family,Unspecified,Unspecified,0.039213979683698476
MED134_00965,C1,cellulase (glycosyl hydrolase family 5),"['00500 Starch and sucrose metabolism [PATH:dok00500]', '02020 Two-component system [PATH:dok02020]']","['09101 Carbohydrate metabolism', '09132 Signal transduction']",0.03826012217918522
MED134_07294,C1,lipolytic enzyme,Unspecified,Unspecified,0.037118470748390774
MED134_04509,C1,aldehyde dehydrogenase family protein,"['00650 Butanoate metabolism [PATH:dok00650]', '00250 Alanine, aspartate and glutamate metabolism [PATH:dok00250]', '00310 Lysine degradation [PATH:dok00310]', '00350 Tyrosine metabolism [PATH:dok00350]', '00760 Nicotinate and nicotinamide metabolism [PATH:dok00760]']","['09101 Carbohydrate metabolism', '09105 Amino acid metabolism', '09105 Amino acid metabolism', '09105 Amino acid metabolism', '09108 Metabolism of cofactors and vitamins']",0.03693639027343217
MED134_01120,C1,hypothetical protein,Unspecified,Unspecified,0.036338575864382404
MED134_07339,C1,hypothetical protein,Unspecified,Unspecified,0.03623182329133781
MED134_14797,C1,hypothetical protein,Unspecified,Unspecified,0.03591156557220399
MED134_11190,C1,TonB dependent/ligand-gated channel,Unspecified,Unspecified,0.035617806501962425
MED134_15306,C1,hypothetical protein,Unspecified,Unspecified,0.03527105013393639
MED134_06504,C1,hypothetical protein,Unspecified,Unspecified,0.035206998590109624
MED134_03759,C1,hypothetical protein,Unspecified,Unspecified,0.033752012615439884
MED134_00035,C1,hypothetical protein,Unspecified,Unspecified,0.033067799799057745
MED134_00660,C1,hypothetical protein,Unspecified,Unspecified,0.030469292683526394
MED134_09201,C1,gliding motility protein GldJ,Unspecified,Unspecified,0.030461964608207333
MED134_01305,C1,GH3 auxin-responsive promoter,Unspecified,Unspecified,0.029261104960121524
MED134_06434,C1,LysE type translocator,Unspecified,Unspecified,0.028139978254556997
MED134_11876,C1,hypothetical protein,Unspecified,Unspecified,0.027350009214026947
MED134_02550,C1,allophanate hydrolase subunit 2,Unspecified,Unspecified,0.026816246348803936
MED134_03804,C1,hypothetical protein,Unspecified,Unspecified,0.02602077595173154
MED134_07069,C1,hypothetical protein,Unspecified,Unspecified,0.02583242886064929
MED134_02540,C1,LamB/YcsF family protein,['00480 Glutathione metabolism [PATH:dok00480]'],['09106 Metabolism of other amino acids'],0.024939831213591553
MED134_13301,C1,hypothetical protein,Unspecified,Unspecified,0.02484918762373876
MED134_09756,C1,"leucyl, phenylalanyl-tRNA-protein transferase",Unspecified,Unspecified,0.024745647165593843
MED134_03204,C1,acetyltransferase (GNAT) family protein,Unspecified,Unspecified,0.024681194887911904
MED134_03974,C1,hypothetical protein,Unspecified,Unspecified,0.024286309395988467
MED134_11195,C1,hypothetical protein,Unspecified,Unspecified,0.02390613150336725
MED134_06189,C1,adenylate kinase,"['00230 Purine metabolism [PATH:dok00230]', '00730 Thiamine metabolism [PATH:dok00730]']","['09104 Nucleotide metabolism', '09108 Metabolism of cofactors and vitamins']",0.02374878283436069
MED134_14597,C1,two-component system sensor histidine kinase,Unspecified,Unspecified,0.023485566069812364
MED134_01115,C1,heavy metal transporter,Unspecified,Unspecified,0.023387859083078614
MED134_09286,C1,fatty acid desaturase,['00071 Fatty acid degradation [PATH:dok00071]'],['09103 Lipid metabolism'],0.021820225930316576
MED134_00720,C1,nitroreductase family protein,Unspecified,Unspecified,0.021689114098050678
MED134_03644,C1,glyoxalase/bleomycin resistance protein/dioxygenase superfamily protein,Unspecified,Unspecified,0.02115013182512974
MED134_06909,C1,hypothetical protein,Unspecified,Unspecified,0.021094993810080388
MED134_08496,C1,hypothetical protein,Unspecified,Unspecified,0.020731349685261646
MED134_00040,C1,hypothetical protein,Unspecified,Unspecified,0.020444895390646214
MED134_06509,C1,thioredoxin family protein,Unspecified,Unspecified,0.019428968294117506
MED134_11536,C1,hypothetical protein,Unspecified,Unspecified,0.018190557064616704
MED134_07871,C1,"transcription regulator, AraC family",Unspecified,Unspecified,0.01729953542355075
MED134_05634,C1,hypothetical protein,Unspecified,Unspecified,0.01694092673204068
MED134_05569,C1,hypothetical protein,Unspecified,Unspecified,0.016662573657846975
MED134_14682,C1,cytochrome c peroxidase,Unspecified,Unspecified,0.016247741617388373
MED134_06864,C1,short chain dehydrogenase,Unspecified,Unspecified,0.015605418960227513
MED134_14286,C1,MIP family channel protein,Unspecified,Unspecified,0.015466029478496153
MED134_03914,C1,"bacterial regulatory protein, AsnC family",Unspecified,Unspecified,0.01493126145302923
MED134_04394,C1,multidrug resistance protein,Unspecified,Unspecified,0.014761781427436964
MED134_07089,C1,sensor of blue-light using FAD,Unspecified,Unspecified,0.014617405649683765
MED134_00475,C1,hypothetical protein,Unspecified,Unspecified,0.012511401560827314
MED134_14677,C1,sulfatase,Unspecified,Unspecified,0.012383298473173794
MED134_02665,C1,universal stress protein UspA,Unspecified,Unspecified,0.011852554853891766
MED134_11341,C1,universal stress protein UspA,Unspecified,Unspecified,0.011709509275934452
MED134_06869,C1,hypothetical protein,Unspecified,Unspecified,0.011441282915641853
MED134_01300,C1,hypothetical protein,Unspecified,Unspecified,0.01029501543096429
MED134_08846,C1,methylated DNA-protein cysteine methyltransferase,Unspecified,Unspecified,0.010290948041499598
MED134_06944,C1,ParA family protein,Unspecified,Unspecified,0.00958635873285027
MED134_11225,C1,radical SAM superfamily protein,Unspecified,Unspecified,0.009555249895625345
MED134_06939,C1,hypothetical protein,Unspecified,Unspecified,0.009445480731893182
MED134_00700,C1,hypothetical protein,Unspecified,Unspecified,0.009084329971279557
MED134_14722,C1,hypothetical protein,Unspecified,Unspecified,0.00902794226617847
MED134_06524,C1,transcriptional regulator,Unspecified,Unspecified,0.008198597609825407
MED134_07239,C1,hypothetical protein,Unspecified,Unspecified,0.007759860652564665
MED134_07279,C1,DNA binding helix-turn helix protein,Unspecified,Unspecified,0.007411443829299147
MED134_13161,C1,hypothetical protein,Unspecified,Unspecified,0.0072906597758979645
MED134_03174,C1,Cys/Met metabolism PLP-dependent enzyme,"['00270 Cysteine and methionine metabolism [PATH:dok00270]', '00450 Selenocompound metabolism [PATH:dok00450]']","['09105 Amino acid metabolism', '09106 Metabolism of other amino acids']",0.007226434810859093
MED134_01560,C1,hypothetical protein,Unspecified,Unspecified,0.006954286156205395
MED134_09606,C1,hypothetical protein,Unspecified,Unspecified,0.006525146390406223
MED134_04504,C1,small-conductance mechanosensitive channel,Unspecified,Unspecified,0.0060960635333586494
MED134_07099,C1,hypothetical protein,Unspecified,Unspecified,0.006063389244021752
MED134_06949,C1,hypothetical protein,Unspecified,Unspecified,0.005785283823814877
MED134_02640,C1,universal stress protein UspA,Unspecified,Unspecified,0.004756557762407551
MED134_06689,C1,hypothetical protein,Unspecified,Unspecified,0.004685601774659982
MED134_12781,C1,heavy metal transport/detoxification protein,Unspecified,Unspecified,0.004511546891025968
MED134_01020,C1,DNA polymerase IV,Unspecified,Unspecified,0.0044713669383375015
MED134_02680,C1,universal stress protein UspA,Unspecified,Unspecified,0.004390745201534639
MED134_10710,C1,hypothetical protein,Unspecified,Unspecified,0.004143823804959589
MED134_13291,C1,cytochrome c peroxidase,Unspecified,Unspecified,0.0040784383894874755
MED134_10715,C1,SCO2/SenC family protein,Unspecified,Unspecified,0.004056597775694864
MED134_10705,C1,hypothetical protein,Unspecified,Unspecified,0.0038588509193871593
MED134_02685,C1,universal stress protein UspA,Unspecified,Unspecified,0.0038443412052335
MED134_02675,C1,universal stress protein UspA,Unspecified,Unspecified,0.0025085955322286402
MED134_02650,C1,hypothetical protein,Unspecified,Unspecified,0.0017430185563413881
