gene_id,cluster,product,subsystem,system,value
MED134_04809,C4,UDP-3-O-[3-hydroxymyristoyl] glucosamine N-acyltransferase,['00540 Lipopolysaccharide biosynthesis [PATH:dok00540]'],['09107 Glycan biosynthesis and metabolism'],0.17580253779799307
MED134_13306,C4,TldD protein,Unspecified,Unspecified,0.1689199239165829
MED134_07751,C4,GTP-binding protein HflX,Unspecified,Unspecified,0.165143556425261
MED134_13256,C4,anthranilate synthase component I,"['00400 Phenylalanine, tyrosine and tryptophan biosynthesis [PATH:dok00400]', '02024 Quorum sensing [PATH:dok02024]']","['09105 Amino acid metabolism', '09145 Cellular community - prokaryotes']",0.1621033452000527
MED134_13636,C4,hypothetical protein,Unspecified,Unspecified,0.16181172685923856
MED134_00590,C4,TonB dependent/ligand-gated channel,Unspecified,Unspecified,0.16153472006091213
MED134_04849,C4,hypothetical protein,Unspecified,Unspecified,0.15967586448855917
MED134_13966,C4,MiaB-like tRNA modifying enzyme,Unspecified,Unspecified,0.15890995641905828
MED134_09636,C4,hypothetical protein,Unspecified,Unspecified,0.15565328720212665
MED134_09781,C4,hypothetical protein,Unspecified,Unspecified,0.15187565344089218
MED134_03549,C4,phosphoribosylformylglycinamidine cyclo-ligase,['00230 Purine metabolism [PATH:dok00230]'],['09104 Nucleotide metabolism'],0.15075340383273958
MED134_07526,C4,GH3 auxin-responsive promoter,Unspecified,Unspecified,0.14951871711159584
MED134_03809,C4,hypothetical protein,Unspecified,Unspecified,0.1483243785965852
MED134_09586,C4,nucleotidyl transferase,"['00541 O-Antigen nucleotide sugar biosynthesis [PATH:dok00541]', '00523 Polyketide sugar unit biosynthesis [PATH:dok00523]', '00521 Streptomycin biosynthesis [PATH:dok00521]', '00525 Acarbose and validamycin biosynthesis [PATH:dok00525]']","['09107 Glycan biosynthesis and metabolism', '09109 Metabolism of terpenoids and polyketides', '09110 Biosynthesis of other secondary metabolites', '09110 Biosynthesis of other secondary metabolites']",0.13948473526732136
MED134_05699,C4,membrane dipeptidase (peptidase family M19),Unspecified,Unspecified,0.1374602561443617
MED134_14466,C4,hypothetical protein,Unspecified,Unspecified,0.13184046608778172
MED134_13311,C4,TldD protein,Unspecified,Unspecified,0.1300886855121516
MED134_05784,C4,cold shock domain protein CspD,Unspecified,Unspecified,0.12686322388147037
MED134_16129,C4,3-phosphoshikimate 1-carboxyvinyltransferase,"['00400 Phenylalanine, tyrosine and tryptophan biosynthesis [PATH:dok00400]']",['09105 Amino acid metabolism'],0.12660159808454924
MED134_02990,C4,hypothetical protein,Unspecified,Unspecified,0.12395766814109463
MED134_09656,C4,guanylate kinase,['00230 Purine metabolism [PATH:dok00230]'],['09104 Nucleotide metabolism'],0.12228235634027898
MED134_12666,C4,gliding motility protein GldC,Unspecified,Unspecified,0.12088836109450628
MED134_02150,C4,two-component system sensor histidine kinase,['02020 Two-component system [PATH:dok02020]'],['09132 Signal transduction'],0.11548086296239418
MED134_02760,C4,hypothetical protein,Unspecified,Unspecified,0.11458208829563928
MED134_13431,C4,"two component, sigma54 specific, transcriptional regulator",Unspecified,Unspecified,0.11406392881697672
MED134_08036,C4,M61 glycyl aminopeptidase,Unspecified,Unspecified,0.11273443293417278
MED134_04549,C4,MoxR-like ATPase,Unspecified,Unspecified,0.11121291829487133
MED134_05399,C4,putative lysine decarboxylase,Unspecified,Unspecified,0.10992039265248263
MED134_13556,C4,polysaccharide biosynthesis/export protein,['02010 ABC transporters [PATH:dok02010]'],['09131 Membrane transport'],0.10715823282217114
MED134_03080,C4,SsrA-binding protein,Unspecified,Unspecified,0.10154513201630373
MED134_04054,C4,acetylornithine/succinyldiaminopimelateaminotran sferase,"['00300 Lysine biosynthesis [PATH:dok00300]', '00220 Arginine biosynthesis [PATH:dok00220]']","['09105 Amino acid metabolism', '09105 Amino acid metabolism']",0.1011275824166241
MED134_06419,C4,PyrR bifunctional protein,['00240 Pyrimidine metabolism [PATH:dok00240]'],['09104 Nucleotide metabolism'],0.1008171299833218
MED134_11481,C4,hypothetical protein,Unspecified,Unspecified,0.09983200515806166
MED134_05919,C4,hypothetical protein,Unspecified,Unspecified,0.09906700894995392
MED134_04919,C4,hypothetical protein,Unspecified,Unspecified,0.09832440748973967
MED134_03035,C4,hypothetical protein,Unspecified,Unspecified,0.09671230306448385
MED134_14767,C4,3-dehydroquinate synthase,"['00400 Phenylalanine, tyrosine and tryptophan biosynthesis [PATH:dok00400]']",['09105 Amino acid metabolism'],0.09650776523636016
MED134_12836,C4,hypothetical protein,Unspecified,Unspecified,0.09521653963601996
MED134_14241,C4,"ABC transporter, ATP-binding protein",Unspecified,Unspecified,0.09449647659314389
MED134_09021,C4,ribosomal protein S6 modification protein,Unspecified,Unspecified,0.09289426360617502
MED134_08456,C4,general secretion pathway protein D,Unspecified,Unspecified,0.09223830717588588
MED134_12306,C4,hypothetical protein,Unspecified,Unspecified,0.09072975628579516
MED134_08956,C4,single-stranded-DNA-specific exonuclease RecJ,"['03410 Base excision repair [PATH:dok03410]', '03430 Mismatch repair [PATH:dok03430]', '03440 Homologous recombination [PATH:dok03440]']","['09124 Replication and repair', '09124 Replication and repair', '09124 Replication and repair']",0.09009891328848459
MED134_07746,C4,uridine kinase,['00240 Pyrimidine metabolism [PATH:dok00240]'],['09104 Nucleotide metabolism'],0.08953165309729647
MED134_11601,C4,hypothetical protein,Unspecified,Unspecified,0.08883342680586062
MED134_10490,C4,hypothetical protein,Unspecified,Unspecified,0.0877044338981026
MED134_09016,C4,succinylglutamate desuccinylase/aspartoacylase family protein,Unspecified,Unspecified,0.0870649355046499
MED134_01710,C4,hypothetical protein,Unspecified,Unspecified,0.08685097575173324
MED134_01815,C4,hypothetical protein,Unspecified,Unspecified,0.08607575183096206
MED134_04184,C4,Cys/Met metabolism PLP-dependent enzyme,"['00270 Cysteine and methionine metabolism [PATH:dok00270]', '00450 Selenocompound metabolism [PATH:dok00450]']","['09105 Amino acid metabolism', '09106 Metabolism of other amino acids']",0.0859425427546053
MED134_07741,C4,hypothetical protein,Unspecified,Unspecified,0.08349263904988864
MED134_12896,C4,amidohydrolase,['00380 Tryptophan metabolism [PATH:dok00380]'],['09105 Amino acid metabolism'],0.08285865179067091
MED134_12926,C4,kynurenine 3-monooxygenase,['00380 Tryptophan metabolism [PATH:dok00380]'],['09105 Amino acid metabolism'],0.07988343525200114
MED134_13436,C4,polyphosphate kinase 2,Unspecified,Unspecified,0.0798082236081442
MED134_01925,C4,WbqC-like protein family,Unspecified,Unspecified,0.07933039472930072
MED134_04229,C4,short chain dehydrogenase,Unspecified,Unspecified,0.07918520896056529
MED134_14471,C4,oligopeptidase B,Unspecified,Unspecified,0.07601145309040236
MED134_08286,C4,amino acid kinase family protein,"['00260 Glycine, serine and threonine metabolism [PATH:dok00260]', '00270 Cysteine and methionine metabolism [PATH:dok00270]', '00300 Lysine biosynthesis [PATH:dok00300]', '00261 Monobactam biosynthesis [PATH:dok00261]']","['09105 Amino acid metabolism', '09105 Amino acid metabolism', '09105 Amino acid metabolism', '09110 Biosynthesis of other secondary metabolites']",0.07512817505223941
MED134_14361,C4,Sua5/YciO/YrdC/YwlC family protein,Unspecified,Unspecified,0.07472719983361997
MED134_03944,C4,SAM dependent methyltransferase,Unspecified,Unspecified,0.07462294604910821
MED134_04609,C4,glycosyl transferase group 1,Unspecified,Unspecified,0.07429979083904276
MED134_13976,C4,hypothetical protein,Unspecified,Unspecified,0.07399079462809521
MED134_12111,C4,"ABC transporter, permease protein",['02010 ABC transporters [PATH:dok02010]'],['09131 Membrane transport'],0.07385880708156535
MED134_05384,C4,HD family protein,Unspecified,Unspecified,0.0725837967506264
MED134_09031,C4,"excinuclease ABC, C subunit",['03420 Nucleotide excision repair [PATH:dok03420]'],['09124 Replication and repair'],0.07257785517215988
MED134_09036,C4,patatin-like phospholipase,Unspecified,Unspecified,0.07232134852190343
MED134_06654,C4,hypothetical protein,Unspecified,Unspecified,0.07188573743062533
MED134_09566,C4,hypothetical protein,Unspecified,Unspecified,0.07174230064160513
MED134_08281,C4,acetyltransferase (GNAT) family protein,Unspecified,Unspecified,0.07137753504532024
MED134_12106,C4,sulfate/thiosulfate import ATP-binding protein CysA,['02010 ABC transporters [PATH:dok02010]'],['09131 Membrane transport'],0.0712039662207493
MED134_04914,C4,hypothetical protein,Unspecified,Unspecified,0.07039390520021398
MED134_07961,C4,ATP-dependent DNA helicase RecQ,['03018 RNA degradation [PATH:dok03018]'],"['09123 Folding, sorting and degradation']",0.06981557866621886
MED134_04989,C4,hypothetical protein,Unspecified,Unspecified,0.0682010978405814
MED134_04544,C4,hypothetical protein,Unspecified,Unspecified,0.067327035090714
MED134_08031,C4,8-amino-7-oxononanoate synthase,['00780 Biotin metabolism [PATH:dok00780]'],['09108 Metabolism of cofactors and vitamins'],0.0652637390041926
MED134_01715,C4,hypothetical protein,Unspecified,Unspecified,0.06208681111543648
MED134_09421,C4,sugar transferase,Unspecified,Unspecified,0.06186383374111926
MED134_04554,C4,hypothetical protein,Unspecified,Unspecified,0.06102147477147647
MED134_09581,C4,deoxyuridine 5'-triphosphate nucleotidohydrolase,['00240 Pyrimidine metabolism [PATH:dok00240]'],['09104 Nucleotide metabolism'],0.058906904844453586
MED134_05949,C4,"sugar O-acyltransferase, sialic acid O-acetyltransferase NeuD family",Unspecified,Unspecified,0.05820150282391682
MED134_11311,C4,mannose-6-phosphate isomerase,"['00051 Fructose and mannose metabolism [PATH:dok00051]', '00520 Amino sugar and nucleotide sugar metabolism [PATH:dok00520]', '00541 O-Antigen nucleotide sugar biosynthesis [PATH:dok00541]']","['09101 Carbohydrate metabolism', '09101 Carbohydrate metabolism', '09107 Glycan biosynthesis and metabolism']",0.05757771310146622
MED134_13406,C4,chaperone protein DnaJ,Unspecified,Unspecified,0.057282270245029625
MED134_02965,C4,putative sugar nucleotidyltransferase,Unspecified,Unspecified,0.05547181567735925
MED134_03519,C4,outer membrane lipoprotein,Unspecified,Unspecified,0.055372714622107154
MED134_11020,C4,hypothetical protein,Unspecified,Unspecified,0.0552954301115858
MED134_10176,C4,hypothetical protein,Unspecified,Unspecified,0.05423661409079796
MED134_01705,C4,hypothetical protein,Unspecified,Unspecified,0.05417129398663021
MED134_09061,C4,ribonuclease III,Unspecified,Unspecified,0.052952081279958485
MED134_13961,C4,"ABC transporter, periplasmic binding protein",['02024 Quorum sensing [PATH:dok02024]'],['09145 Cellular community - prokaryotes'],0.0527713119217397
MED134_13426,C4,hypothetical protein,Unspecified,Unspecified,0.051986697981437395
MED134_03090,C4,hypothetical protein,Unspecified,Unspecified,0.05181624979133432
MED134_09316,C4,"DNA polymerase III, delta' subunit","['03030 DNA replication [PATH:dok03030]', '03430 Mismatch repair [PATH:dok03430]', '03440 Homologous recombination [PATH:dok03440]']","['09124 Replication and repair', '09124 Replication and repair', '09124 Replication and repair']",0.05100225683351842
MED134_10336,C4,hypothetical protein,Unspecified,Unspecified,0.05052084354655095
MED134_09786,C4,hypothetical protein,Unspecified,Unspecified,0.0504419374721049
MED134_10131,C4,two-component system sensor histidine kinase,['02020 Two-component system [PATH:dok02020]'],['09132 Signal transduction'],0.049960204184873576
MED134_14191,C4,methionyl-tRNA formyltransferase,"['00670 One carbon pool by folate [PATH:dok00670]', '00970 Aminoacyl-tRNA biosynthesis [PATH:dok00970]']","['09108 Metabolism of cofactors and vitamins', '09122 Translation']",0.049429308767994486
MED134_09026,C4,hypothetical protein,Unspecified,Unspecified,0.04936025414731276
MED134_01720,C4,hypothetical protein,Unspecified,Unspecified,0.048955921294534105
MED134_10580,C4,hypothetical protein,Unspecified,Unspecified,0.048840226661379306
MED134_04174,C4,hypothetical protein,Unspecified,Unspecified,0.048832044975468995
MED134_06649,C4,outer membrane efflux protein,Unspecified,Unspecified,0.048680003093437764
MED134_00610,C4,ribosome-binding factor A,Unspecified,Unspecified,0.048000922264762214
MED134_09871,C4,hypothetical protein,Unspecified,Unspecified,0.04795866668387055
MED134_04714,C4,3-oxoacyl-[acyl-carrier-protein (ACP)] synthase III,Unspecified,Unspecified,0.047679598723109715
MED134_06004,C4,nucleoside-diphosphate-sugar epimerase,"['00053 Ascorbate and aldarate metabolism [PATH:dok00053]', '00520 Amino sugar and nucleotide sugar metabolism [PATH:dok00520]', '00541 O-Antigen nucleotide sugar biosynthesis [PATH:dok00541]']","['09101 Carbohydrate metabolism', '09101 Carbohydrate metabolism', '09107 Glycan biosynthesis and metabolism']",0.04701411861068123
MED134_09596,C4,hypothetical protein,Unspecified,Unspecified,0.04701383316884257
MED134_00850,C4,hypothetical protein,Unspecified,Unspecified,0.046191459517932895
MED134_02785,C4,O-succinylbenzoate-CoA ligase,['00130 Ubiquinone and other terpenoid-quinone biosynthesis [PATH:dok00130]'],['09108 Metabolism of cofactors and vitamins'],0.04614641035216912
MED134_13231,C4,indole-3-glycerol phosphate synthase,"['00400 Phenylalanine, tyrosine and tryptophan biosynthesis [PATH:dok00400]']",['09105 Amino acid metabolism'],0.04595598499995934
MED134_12941,C4,hypothetical protein,Unspecified,Unspecified,0.045702084530346306
MED134_06114,C4,hypothetical protein,Unspecified,Unspecified,0.043967189342328586
MED134_04614,C4,polysaccharide transporter,Unspecified,Unspecified,0.04390625075696153
MED134_00835,C4,hypothetical protein,Unspecified,Unspecified,0.043734355890845275
MED134_09331,C4,hypothetical protein,Unspecified,Unspecified,0.04269626481145775
MED134_10550,C4,hypothetical protein,"['00630 Glyoxylate and dicarboxylate metabolism [PATH:dok00630]', '00380 Tryptophan metabolism [PATH:dok00380]']","['09101 Carbohydrate metabolism', '09105 Amino acid metabolism']",0.041452999833067446
MED134_12276,C4,hypothetical protein,Unspecified,Unspecified,0.04132514004012293
MED134_08201,C4,hypothetical protein,Unspecified,Unspecified,0.04094145072510189
MED134_00755,C4,hypothetical protein,Unspecified,Unspecified,0.04043323054285408
MED134_08681,C4,lycopene beta cyclase,['00906 Carotenoid biosynthesis [PATH:dok00906]'],['09109 Metabolism of terpenoids and polyketides'],0.04011627419885953
MED134_02460,C4,"regulatory helix-turn-helix protein, AraC family",Unspecified,Unspecified,0.038575085756877334
MED134_13221,C4,phosphoriborylanthranilate isomerase,"['00400 Phenylalanine, tyrosine and tryptophan biosynthesis [PATH:dok00400]']",['09105 Amino acid metabolism'],0.03716289571953501
MED134_14076,C4,hypothetical protein,Unspecified,Unspecified,0.03651452826601006
MED134_14557,C4,hypothetical protein,Unspecified,Unspecified,0.035192033049472986
MED134_07149,C4,hypothetical protein,Unspecified,Unspecified,0.034848391727288146
MED134_10660,C4,TonB dependent/ligand-gated channel,Unspecified,Unspecified,0.03411812234505469
MED134_03514,C4,hypothetical protein,Unspecified,Unspecified,0.03411787560425158
MED134_13226,C4,hypothetical protein,Unspecified,Unspecified,0.03371913404952476
MED134_00085,C4,hypothetical protein,['00340 Histidine metabolism [PATH:dok00340]'],['09105 Amino acid metabolism'],0.03368373928824446
MED134_13061,C4,UDP-glucose 4-epimerase,"['00052 Galactose metabolism [PATH:dok00052]', '00520 Amino sugar and nucleotide sugar metabolism [PATH:dok00520]', '00541 O-Antigen nucleotide sugar biosynthesis [PATH:dok00541]']","['09101 Carbohydrate metabolism', '09101 Carbohydrate metabolism', '09107 Glycan biosynthesis and metabolism']",0.03314930298182522
MED134_13526,C4,hypothetical protein,Unspecified,Unspecified,0.032602235807821345
MED134_09081,C4,ribonuclease H-related protein,['03030 DNA replication [PATH:dok03030]'],['09124 Replication and repair'],0.032579471914125684
MED134_02360,C4,hypothetical protein,Unspecified,Unspecified,0.032141595322271885
MED134_01880,C4,hypothetical protein,Unspecified,Unspecified,0.031950560580386166
MED134_13621,C4,hypothetical protein,Unspecified,Unspecified,0.0316640084675576
MED134_04189,C4,hypothetical protein,Unspecified,Unspecified,0.030245893442652803
MED134_09011,C4,5-formyltetrahydrofolate cyclo-ligase,['00670 One carbon pool by folate [PATH:dok00670]'],['09108 Metabolism of cofactors and vitamins'],0.03021097817162227
MED134_05039,C4,Sir2 family protein,['00760 Nicotinate and nicotinamide metabolism [PATH:dok00760]'],['09108 Metabolism of cofactors and vitamins'],0.029515929592515325
MED134_05044,C4,SpoU rRNA methylase family protein,Unspecified,Unspecified,0.028627277948869698
MED134_00910,C4,DNA/RNA non-specific endonuclease,Unspecified,Unspecified,0.02843529395251711
MED134_06619,C4,FecR protein,['02020 Two-component system [PATH:dok02020]'],['09132 Signal transduction'],0.02840511503795829
MED134_00090,C4,hypothetical protein,Unspecified,Unspecified,0.027953503176904045
MED134_01500,C4,Mn2+ and Fe2+ transporter of the NRAMP family,Unspecified,Unspecified,0.02747576756864288
MED134_08566,C4,ATP-dependent DNA ligase,Unspecified,Unspecified,0.026995793317604388
MED134_04399,C4,hypothetical protein,Unspecified,Unspecified,0.026896724398264984
MED134_16692,C4,putative membrane protein,Unspecified,Unspecified,0.02616267858655264
MED134_14206,C4,hypothetical protein,Unspecified,Unspecified,0.02614675236181146
MED134_08176,C4,exonuclease,"['03030 DNA replication [PATH:dok03030]', '03430 Mismatch repair [PATH:dok03430]', '03440 Homologous recombination [PATH:dok03440]']","['09124 Replication and repair', '09124 Replication and repair', '09124 Replication and repair']",0.025021794307131178
MED134_12906,C4,short chain dehydrogenase,"['00061 Fatty acid biosynthesis [PATH:dok00061]', '00780 Biotin metabolism [PATH:dok00780]']","['09103 Lipid metabolism', '09108 Metabolism of cofactors and vitamins']",0.024619188488289326
MED134_13321,C4,MoxR-like ATPase,Unspecified,Unspecified,0.023545031937414626
MED134_06614,C4,"RNA polymerase sigma factor, sigma-70 family",Unspecified,Unspecified,0.02294625494127804
MED134_14667,C4,beta-lactamase family protein,Unspecified,Unspecified,0.022430981817564463
MED134_13326,C4,hypothetical protein,Unspecified,Unspecified,0.021785544268721375
MED134_04029,C4,hypothetical protein,Unspecified,Unspecified,0.020999217020698645
MED134_13831,C4,polysaccharide biosynthesis protein,Unspecified,Unspecified,0.02093103774465741
MED134_04459,C4,tRNA pseudouridine synthase A,Unspecified,Unspecified,0.018661684516558075
MED134_14246,C4,SnoaL-like polyketide cyclase,Unspecified,Unspecified,0.01864091492442788
MED134_12281,C4,"RNA polymerase sigma factor, sigma-70 family",Unspecified,Unspecified,0.018153883577332004
MED134_00880,C4,NlpC/P60 family protein,Unspecified,Unspecified,0.01799519578382386
MED134_10835,C4,tryptophan-rich sensory protein,Unspecified,Unspecified,0.016598743200952167
MED134_03694,C4,type I restriction enzyme R protein,Unspecified,Unspecified,0.01623581775805039
MED134_12901,C4,hypothetical protein,Unspecified,Unspecified,0.015306247471255991
MED134_04024,C4,hypothetical protein,Unspecified,Unspecified,0.013775046680040974
MED134_07481,C4,hypothetical protein,Unspecified,Unspecified,0.012599604462695292
MED134_04859,C4,hypothetical protein,Unspecified,Unspecified,0.01121470900422168
MED134_07114,C4,"15,15'-beta-carotene dioxygenase",Unspecified,Unspecified,0.010826330902724451
MED134_02295,C4,two-component system sensor histidine kinase,Unspecified,Unspecified,0.010674066202864436
MED134_10535,C4,hypothetical protein,Unspecified,Unspecified,0.00988464980254166
MED134_16227,C4,hypothetical protein,Unspecified,Unspecified,0.009586952954264417
MED134_10570,C4,glyoxalase/bleomycin resistance protein/dioxygenase superfamily protein,Unspecified,Unspecified,0.009347297417816596
MED134_12636,C4,hypothetical protein,Unspecified,Unspecified,0.0066707695461231484
