gene_id,cluster,product,subsystem,system,value
MED134_12656,C0,NAD+ synthase,['00760 Nicotinate and nicotinamide metabolism [PATH:dok00760]'],['09108 Metabolism of cofactors and vitamins'],0.1803896908907822
MED134_00100,C0,hypothetical protein,Unspecified,Unspecified,0.1783910757618766
MED134_12701,C0,penicillin-binding protein,"['00550 Peptidoglycan biosynthesis [PATH:dok00550]', '01501 beta-Lactam resistance [PATH:dok01501]']","['09107 Glycan biosynthesis and metabolism', '09175 Drug resistance: antimicrobial']",0.1769530650787317
MED134_10890,C0,dihydroorotase,['00240 Pyrimidine metabolism [PATH:dok00240]'],['09104 Nucleotide metabolism'],0.1762390677510384
MED134_12716,C0,UDP-N-acetylmuramoylalanine-D-glutamate ligase,"['00470 D-Amino acid metabolism [PATH:dok00470]', '00550 Peptidoglycan biosynthesis [PATH:dok00550]']","['09106 Metabolism of other amino acids', '09107 Glycan biosynthesis and metabolism']",0.171655336109756
MED134_14321,C0,hypothetical protein,Unspecified,Unspecified,0.1695900968848873
MED134_03025,C0,amidohydrolase family protein,Unspecified,Unspecified,0.169374941701357
MED134_10051,C0,sulfate permease,Unspecified,Unspecified,0.1680821909720634
MED134_05254,C0,"excinuclease ABC, A subunit",['03420 Nucleotide excision repair [PATH:dok03420]'],['09124 Replication and repair'],0.1680821909720634
MED134_07781,C0,TonB dependent/ligand-gated channel,Unspecified,Unspecified,0.1659324587648721
MED134_12706,C0,"UDP-N-acetylmuramoylalanyl-D-glutamate-2, 6-diaminopimelate ligase","['00300 Lysine biosynthesis [PATH:dok00300]', '00550 Peptidoglycan biosynthesis [PATH:dok00550]']","['09105 Amino acid metabolism', '09107 Glycan biosynthesis and metabolism']",0.1643989624886865
MED134_12736,C0,cell division protein FtsQ,Unspecified,Unspecified,0.1626268697761461
MED134_07811,C0,"tryptophan 2,3-dioxygenase",['00380 Tryptophan metabolism [PATH:dok00380]'],['09105 Amino acid metabolism'],0.1620357593298232
MED134_13391,C0,NAD dependent epimerase/dehydratase family protein,Unspecified,Unspecified,0.1611223387848876
MED134_02530,C0,two-component system sensor histidine kinase,Unspecified,Unspecified,0.1603223303194988
MED134_09366,C0,GDP-D-mannose dehydratase,"['00051 Fructose and mannose metabolism [PATH:dok00051]', '00520 Amino sugar and nucleotide sugar metabolism [PATH:dok00520]', '00541 O-Antigen nucleotide sugar biosynthesis [PATH:dok00541]']","['09101 Carbohydrate metabolism', '09101 Carbohydrate metabolism', '09107 Glycan biosynthesis and metabolism']",0.1572596033665735
MED134_00055,C0,[acyl-carrier-protein] S-malonyltransferase,['00061 Fatty acid biosynthesis [PATH:dok00061]'],['09103 Lipid metabolism'],0.1560078300266523
MED134_14011,C0,naphthoate synthase,['00130 Ubiquinone and other terpenoid-quinone biosynthesis [PATH:dok00130]'],['09108 Metabolism of cofactors and vitamins'],0.1558829681787292
MED134_01905,C0,DNA mismatch repair protein MutL,['03430 Mismatch repair [PATH:dok03430]'],['09124 Replication and repair'],0.1547204830897929
MED134_08581,C0,hypothetical protein,Unspecified,Unspecified,0.1512470454895916
MED134_12186,C0,phosphoribosylaminoimidazole carboxylase ATPase subunit,['00230 Purine metabolism [PATH:dok00230]'],['09104 Nucleotide metabolism'],0.1510707794197558
MED134_13381,C0,two-component system sensor histidine kinase/response regulator,Unspecified,Unspecified,0.1503912164638146
MED134_09731,C0,undecaprenyl-diphosphatase,"['00550 Peptidoglycan biosynthesis [PATH:dok00550]', '00552 Teichoic acid biosynthesis [PATH:dok00552]']","['09107 Glycan biosynthesis and metabolism', '09107 Glycan biosynthesis and metabolism']",0.15036956715618
MED134_07736,C0,methylmalonyl-CoA mutase small subunit,"['00630 Glyoxylate and dicarboxylate metabolism [PATH:dok00630]', '00640 Propanoate metabolism [PATH:dok00640]', '00280 Valine, leucine and isoleucine degradation [PATH:dok00280]']","['09101 Carbohydrate metabolism', '09101 Carbohydrate metabolism', '09105 Amino acid metabolism']",0.1476442681647961
MED134_09481,C0,2-nitropropane dioxygenase family protein,['00910 Nitrogen metabolism [PATH:dok00910]'],['09102 Energy metabolism'],0.1413997997978685
MED134_06034,C0,UDP-glucose/GDP-mannose dehydrogenase,"['00520 Amino sugar and nucleotide sugar metabolism [PATH:dok00520]', '00541 O-Antigen nucleotide sugar biosynthesis [PATH:dok00541]']","['09101 Carbohydrate metabolism', '09107 Glycan biosynthesis and metabolism']",0.1410628500211366
MED134_13131,C0,hypothetical protein,Unspecified,Unspecified,0.14099836360686
MED134_09496,C0,flavodoxin reductase (ferredoxin-NADPH reductase) family 1,['00360 Phenylalanine metabolism [PATH:dok00360]'],['09105 Amino acid metabolism'],0.1405441471082961
MED134_13791,C0,DHH family protein,['00920 Sulfur metabolism [PATH:dok00920]'],['09102 Energy metabolism'],0.1355268686064201
MED134_16114,C0,Demethylmenaquinone methyltransferase,['00130 Ubiquinone and other terpenoid-quinone biosynthesis [PATH:dok00130]'],['09108 Metabolism of cofactors and vitamins'],0.1349854829794969
MED134_08826,C0,porphobilinogen synthase,['00860 Porphyrin metabolism [PATH:dok00860]'],['09108 Metabolism of cofactors and vitamins'],0.1336203695340172
MED134_01165,C0,tRNA-i(6)A37 modification enzyme MiaB,Unspecified,Unspecified,0.1330725870977019
MED134_07204,C0,"transcriptional activator, LysR family",Unspecified,Unspecified,0.1330725870977019
MED134_14772,C0,proline dehydrogenase,['00330 Arginine and proline metabolism [PATH:dok00330]'],['09105 Amino acid metabolism'],0.132846116100175
MED134_06344,C0,glycoprotease family protein,Unspecified,Unspecified,0.1328224666327085
MED134_17770,C0,hypothetical protein,Unspecified,Unspecified,0.1319618458985872
MED134_06134,C0,pseudouridylate synthase,Unspecified,Unspecified,0.1305577894392655
MED134_08236,C0,peptidase family S41,Unspecified,Unspecified,0.1301449799043313
MED134_14737,C0,integral membrane protein TerC family,Unspecified,Unspecified,0.1268520675246159
MED134_11756,C0,hypothetical protein,Unspecified,Unspecified,0.1250239874441116
MED134_04664,C0,hypothetical protein,Unspecified,Unspecified,0.1245031328695366
MED134_14116,C0,cysteine desulfurase,"['00730 Thiamine metabolism [PATH:dok00730]', '04122 Sulfur relay system [PATH:dok04122]']","['09108 Metabolism of cofactors and vitamins', '09123 Folding, sorting and degradation']",0.1238690314400089
MED134_06774,C0,"two-component system response regulator, LytR/AlgR family",Unspecified,Unspecified,0.1228094617995437
MED134_12091,C0,mannose-1-phosphate guanylyltransferase,"['00051 Fructose and mannose metabolism [PATH:dok00051]', '00520 Amino sugar and nucleotide sugar metabolism [PATH:dok00520]', '00541 O-Antigen nucleotide sugar biosynthesis [PATH:dok00541]']","['09101 Carbohydrate metabolism', '09101 Carbohydrate metabolism', '09107 Glycan biosynthesis and metabolism']",0.1213786575561626
MED134_04289,C0,ferredoxin-dependent glutamate synthase,Unspecified,Unspecified,0.1209094566794959
MED134_10995,C0,hypothetical protein,Unspecified,Unspecified,0.1199880745877269
MED134_06674,C0,TonB dependent/ligand-gated channel,Unspecified,Unspecified,0.1182155916574161
MED134_12721,C0,cell division protein FtsW,Unspecified,Unspecified,0.1154481499778815
MED134_07576,C0,hypothetical protein,Unspecified,Unspecified,0.1149386309560318
MED134_12096,C0,hypothetical protein,Unspecified,Unspecified,0.1141517779285786
MED134_12711,C0,phospho-N-acetylmuramoyl-pentapeptide- transferase,"['00550 Peptidoglycan biosynthesis [PATH:dok00550]', '01502 Vancomycin resistance [PATH:dok01502]']","['09107 Glycan biosynthesis and metabolism', '09175 Drug resistance: antimicrobial']",0.113652347316236
MED134_08106,C0,DNA repair protein RadA/Sms,Unspecified,Unspecified,0.1134685925105509
MED134_01595,C0,DNA (cytosine-5-)-methyltransferase,['00270 Cysteine and methionine metabolism [PATH:dok00270]'],['09105 Amino acid metabolism'],0.1130999081424305
MED134_12691,C0,S-adenosyl-methyltransferase,Unspecified,Unspecified,0.1121029171482132
MED134_00870,C0,thioredoxin-related protein,Unspecified,Unspecified,0.112066824773085
MED134_11316,C0,calcineurin-like phosphoesterase,Unspecified,Unspecified,0.1112129182948713
MED134_14111,C0,hypothetical protein,Unspecified,Unspecified,0.1103028907565365
MED134_02335,C0,sugar isomerase,['00540 Lipopolysaccharide biosynthesis [PATH:dok00540]'],['09107 Glycan biosynthesis and metabolism'],0.1077089496362658
MED134_06264,C0,hypothetical protein,['00500 Starch and sucrose metabolism [PATH:dok00500]'],['09101 Carbohydrate metabolism'],0.1071711875295954
MED134_06954,C0,hypothetical protein,Unspecified,Unspecified,0.1055760991484189
MED134_13186,C0,"pseudouridine synthase, RluA family",Unspecified,Unspecified,0.1036565337093568
MED134_01160,C0,"transcriptional regulator, sigma-54 dependent",Unspecified,Unspecified,0.1035129318676998
MED134_09191,C0,peptidase family S41,Unspecified,Unspecified,0.1035041872459391
MED134_02770,C0,hypothetical protein,Unspecified,Unspecified,0.1030615587416215
MED134_00280,C0,hypothetical protein,Unspecified,Unspecified,0.102526625193812
MED134_08591,C0,hypothetical protein,Unspecified,Unspecified,0.102461679623432
MED134_00370,C0,metallopeptidase family M24,Unspecified,Unspecified,0.1021508999138882
MED134_09816,C0,"3-hydroxyanthranilate 3,4-dioxygenase",['00380 Tryptophan metabolism [PATH:dok00380]'],['09105 Amino acid metabolism'],0.1020331444874432
MED134_05659,C0,"tRNA modification GTPase, ThdF family",Unspecified,Unspecified,0.1010225579838534
MED134_06294,C0,FAD dependent oxidoreductase,Unspecified,Unspecified,0.10093941817904
MED134_08841,C0,two-component system sensor histidine kinase/response regulator,Unspecified,Unspecified,0.0996345870751313
MED134_08086,C0,aspartate 1-decarboxylase,"['00410 beta-Alanine metabolism [PATH:dok00410]', '00770 Pantothenate and CoA biosynthesis [PATH:dok00770]']","['09106 Metabolism of other amino acids', '09108 Metabolism of cofactors and vitamins']",0.0990252012214607
MED134_13986,C0,isochorismate synthase,['00130 Ubiquinone and other terpenoid-quinone biosynthesis [PATH:dok00130]'],['09108 Metabolism of cofactors and vitamins'],0.097990798473084
MED134_06454,C0,hypothetical protein,Unspecified,Unspecified,0.0969526868391072
MED134_01845,C0,pyridine nucleotide-disulfide oxidoreductase,['00450 Selenocompound metabolism [PATH:dok00450]'],['09106 Metabolism of other amino acids'],0.0967162793922591
MED134_09941,C0,Cys/Met metabolism PLP-dependent enzyme,"['00270 Cysteine and methionine metabolism [PATH:dok00270]', '00450 Selenocompound metabolism [PATH:dok00450]']","['09105 Amino acid metabolism', '09106 Metabolism of other amino acids']",0.0955726093394941
MED134_01855,C0,transcriptional regulator,Unspecified,Unspecified,0.0939123600835965
MED134_03209,C0,hypothetical protein,Unspecified,Unspecified,0.0929493058757144
MED134_05974,C0,putative acetyltransferase,Unspecified,Unspecified,0.0921488210521001
MED134_14006,C0,peptidase C1-like family protein,Unspecified,Unspecified,0.0919907940249572
MED134_10231,C0,peptidase family M20/M25/M40,Unspecified,Unspecified,0.0916746328256476
MED134_06119,C0,hypothetical protein,Unspecified,Unspecified,0.0907362310723142
MED134_11065,C0,TonB dependent/ligand-gated channel,Unspecified,Unspecified,0.090646145733491
MED134_09326,C0,membrane-bound lytic murein transglycosylase D,Unspecified,Unspecified,0.0901587530702629
MED134_08821,C0,DEAD/DEAH box helicase,Unspecified,Unspecified,0.089549251196884
MED134_14136,C0,TonB dependent/ligand-gated channel,Unspecified,Unspecified,0.0884523566602771
MED134_12116,C0,alkaline phosphatase,"['00730 Thiamine metabolism [PATH:dok00730]', '00790 Folate biosynthesis [PATH:dok00790]', '02020 Two-component system [PATH:dok02020]']","['09108 Metabolism of cofactors and vitamins', '09108 Metabolism of cofactors and vitamins', '09132 Signal transduction']",0.0862968689315447
MED134_00410,C0,hypothetical protein,Unspecified,Unspecified,0.083409478921288
MED134_04279,C0,peptidase family M1,['00480 Glutathione metabolism [PATH:dok00480]'],['09106 Metabolism of other amino acids'],0.0833733865461598
MED134_02765,C0,branched-chain-amino-acid transaminase,"['00270 Cysteine and methionine metabolism [PATH:dok00270]', '00280 Valine, leucine and isoleucine degradation [PATH:dok00280]', '00290 Valine, leucine and isoleucine biosynthesis [PATH:dok00290]', '00770 Pantothenate and CoA biosynthesis [PATH:dok00770]']","['09105 Amino acid metabolism', '09105 Amino acid metabolism', '09105 Amino acid metabolism', '09108 Metabolism of cofactors and vitamins']",0.0830738069742012
MED134_02265,C0,prolipoprotein diacylglyceryl transferase,Unspecified,Unspecified,0.0828427915630338
MED134_00400,C0,peptidase family M48,Unspecified,Unspecified,0.0819546433355558
MED134_12876,C0,MttA/Hcf106 family protein,"['03060 Protein export [PATH:dok03060]', '03070 Bacterial secretion system [PATH:dok03070]']","['09123 Folding, sorting and degradation', '09131 Membrane transport']",0.0812800287887238
MED134_01055,C0,rod shape-determining protein MreC,Unspecified,Unspecified,0.0805220889110314
MED134_09971,C0,tetrapyrrole methylase family protein,Unspecified,Unspecified,0.0800558436768097
MED134_09371,C0,GDP-fucose synthetase,"['00051 Fructose and mannose metabolism [PATH:dok00051]', '00520 Amino sugar and nucleotide sugar metabolism [PATH:dok00520]', '00541 O-Antigen nucleotide sugar biosynthesis [PATH:dok00541]']","['09101 Carbohydrate metabolism', '09101 Carbohydrate metabolism', '09107 Glycan biosynthesis and metabolism']",0.079128753099118
MED134_02330,C0,Sec-independent protein translocase protein (TatC),"['03060 Protein export [PATH:dok03060]', '03070 Bacterial secretion system [PATH:dok03070]']","['09123 Folding, sorting and degradation', '09131 Membrane transport']",0.0790678145137509
MED134_08901,C0,gliding motility protein GldH,Unspecified,Unspecified,0.0788614374398566
MED134_13211,C0,tryptophan synthase alpha chain,"['00260 Glycine, serine and threonine metabolism [PATH:dok00260]', '00400 Phenylalanine, tyrosine and tryptophan biosynthesis [PATH:dok00400]']","['09105 Amino acid metabolism', '09105 Amino acid metabolism']",0.0788185155666018
MED134_03649,C0,gamma-glutamyltranspeptidase,"['00430 Taurine and hypotaurine metabolism [PATH:dok00430]', '00460 Cyanoamino acid metabolism [PATH:dok00460]', '00480 Glutathione metabolism [PATH:dok00480]']","['09106 Metabolism of other amino acids', '09106 Metabolism of other amino acids', '09106 Metabolism of other amino acids']",0.0781428834686484
MED134_05489,C0,lipid A export permease/ATP-binding protein MsbA,Unspecified,Unspecified,0.0780678074023133
MED134_01910,C0,rhomboid family protein,Unspecified,Unspecified,0.0778622703064671
MED134_13051,C0,metallopeptidase family M24,Unspecified,Unspecified,0.0775664195742075
MED134_10306,C0,hypothetical protein,Unspecified,Unspecified,0.0763501217621602
MED134_12036,C0,glycerol kinase,['00561 Glycerolipid metabolism [PATH:dok00561]'],['09103 Lipid metabolism'],0.0760827267702619
MED134_02910,C0,cytidylate kinase,['00240 Pyrimidine metabolism [PATH:dok00240]'],['09104 Nucleotide metabolism'],0.0752086897095934
MED134_01485,C0,hypothetical protein,Unspecified,Unspecified,0.0750897598795728
MED134_01965,C0,glucose/sorbosone dehydrogenase,Unspecified,Unspecified,0.0743835901609812
MED134_02660,C0,two-component system response regulator,Unspecified,Unspecified,0.0739000576863588
MED134_15652,C0,lipoprotein-releasing system transmembrane protein,['02010 ABC transporters [PATH:dok02010]'],['09131 Membrane transport'],0.0737367223869284
MED134_11361,C0,hypothetical protein,Unspecified,Unspecified,0.0734884712839037
MED134_03199,C0,tRNA (guanine-N(1)-)-methyltransferase,Unspecified,Unspecified,0.0729333579040718
MED134_03364,C0,hypothetical protein,Unspecified,Unspecified,0.0724734892574411
MED134_10975,C0,"ferredoxin, 2Fe-2S",Unspecified,Unspecified,0.0722768902361404
MED134_11521,C0,hypothetical protein,Unspecified,Unspecified,0.0718161228550717
MED134_08246,C0,hypothetical protein,Unspecified,Unspecified,0.0698059039898323
MED134_06499,C0,tRNA-(MS[2]IO[6]A)-hydroxylase,Unspecified,Unspecified,0.0695309259038072
MED134_06154,C0,lipid A biosynthesis acyltransferase,['00540 Lipopolysaccharide biosynthesis [PATH:dok00540]'],['09107 Glycan biosynthesis and metabolism'],0.0681784966171844
MED134_11526,C0,SCO2/SenC family protein,Unspecified,Unspecified,0.0681598077330485
MED134_10915,C0,acyl protein synthase/acyl-CoA reductase-like protein,Unspecified,Unspecified,0.0679651318640731
MED134_12181,C0,phosphoribosylaminoimidazole carboxylase catalytic subunit,['00230 Purine metabolism [PATH:dok00230]'],['09104 Nucleotide metabolism'],0.0663360488899154
MED134_02315,C0,hypothetical protein,Unspecified,Unspecified,0.0658852984232801
MED134_11005,C0,FeS assembly SUF system protein,Unspecified,Unspecified,0.065295694220797
MED134_07816,C0,hypothetical protein,Unspecified,Unspecified,0.0651831211010337
MED134_03814,C0,D-ala-D-ala dipeptidase,"['02020 Two-component system [PATH:dok02020]', '01502 Vancomycin resistance [PATH:dok01502]']","['09132 Signal transduction', '09175 Drug resistance: antimicrobial']",0.0650824091720123
MED134_11000,C0,hypothetical protein,Unspecified,Unspecified,0.0650745523561585
MED134_03224,C0,plasmid stabilization system protein,Unspecified,Unspecified,0.0649605320012782
MED134_03994,C0,PhnA protein,Unspecified,Unspecified,0.0648219057302611
MED134_06389,C0,phosphoglycerate mutase family protein,Unspecified,Unspecified,0.064642179585105
MED134_11125,C0,sodium-coupled branched-chain amino acid carrier protein,Unspecified,Unspecified,0.0643887972287226
MED134_00605,C0,"lipoprotein releasing system, transmembrane protein, LolC/E family",['02010 ABC transporters [PATH:dok02010]'],['09131 Membrane transport'],0.064280520103338
MED134_06144,C0,hypothetical protein,Unspecified,Unspecified,0.063609788567993
MED134_04274,C0,DEAD/DEAH box helicase,['03440 Homologous recombination [PATH:dok03440]'],['09124 Replication and repair'],0.0632188737570131
MED134_02090,C0,5'-nucleotidase,Unspecified,Unspecified,0.0630172869738507
MED134_05454,C0,hypothetical protein,Unspecified,Unspecified,0.0629451022235943
MED134_02200,C0,recombination protein RecR,['03440 Homologous recombination [PATH:dok03440]'],['09124 Replication and repair'],0.0621703759234597
MED134_04574,C0,RDD family protein,Unspecified,Unspecified,0.0619706080951327
MED134_12151,C0,"RNA polymerase sigma factor, sigma-70 family",Unspecified,Unspecified,0.0614292224682095
MED134_06054,C0,3-deoxy-manno-octulosonate cytidylyltransferase,['00540 Lipopolysaccharide biosynthesis [PATH:dok00540]'],['09107 Glycan biosynthesis and metabolism'],0.060884092283664
MED134_08726,C0,putative dehydrogenase,Unspecified,Unspecified,0.0604815459767998
MED134_05289,C0,hypothetical protein,Unspecified,Unspecified,0.0599095439926304
