gene_id,cluster,product,subsystem,system,value
MED134_14166,C0,outer membrane protein transport protein (OMPP1/FadL/TodX),Unspecified,Unspecified,7558.067919915571
MED134_10106,C0,MoxR-like ATPase,Unspecified,Unspecified,7407.625136101951
MED134_04374,C0,hypothetical protein,Unspecified,Unspecified,7407.0871591934865
MED134_03045,C0,hypothetical protein,Unspecified,Unspecified,7182.724499323111
MED134_11140,C0,metallopeptidase family M24,Unspecified,Unspecified,7001.897706242886
MED134_01945,C0,chromosome partitioning protein parB,Unspecified,Unspecified,6951.281441980957
MED134_10840,C0,diphosphomevalonate decarboxylase,['00900 Terpenoid backbone biosynthesis [PATH:dok00900]'],['09109 Metabolism of terpenoids and polyketides'],6874.309646196681
MED134_12346,C0,hypothetical protein,Unspecified,Unspecified,6845.005804023984
MED134_13091,C0,pyrimidine operon attenuation protein / uracil phosphoribosyltransferase,['00240 Pyrimidine metabolism [PATH:dok00240]'],['09104 Nucleotide metabolism'],6791.482773911521
MED134_06289,C0,hydroxymethylglutaryl-CoA lyase,"['00650 Butanoate metabolism [PATH:dok00650]', '00280 Valine, leucine and isoleucine degradation [PATH:dok00280]', '00907 Pinene, camphor and geraniol degradation [PATH:dok00907]']","['09101 Carbohydrate metabolism', '09105 Amino acid metabolism', '09109 Metabolism of terpenoids and polyketides']",6704.819483375865
MED134_08986,C0,DnaK suppressor protein,Unspecified,Unspecified,6623.685574203489
MED134_06794,C0,two-component system sensor histidine kinase,Unspecified,Unspecified,6554.892613155728
MED134_03749,C0,beta-hexosaminidase,"['00520 Amino sugar and nucleotide sugar metabolism [PATH:dok00520]', '01501 beta-Lactam resistance [PATH:dok01501]']","['09101 Carbohydrate metabolism', '09175 Drug resistance: antimicrobial']",6381.9746705494545
MED134_10990,C0,hypothetical protein,Unspecified,Unspecified,6188.860347495973
MED134_09301,C0,glucose inhibited division protein A,Unspecified,Unspecified,5894.568446903808
MED134_12741,C0,cell division protein FtsA,Unspecified,Unspecified,5760.297198263885
MED134_12551,C0,hypothetical protein,Unspecified,Unspecified,5501.618901001286
MED134_00025,C0,DegT/DnrJ/EryC1/StrS aminotransferase family protein,"['00520 Amino sugar and nucleotide sugar metabolism [PATH:dok00520]', '00541 O-Antigen nucleotide sugar biosynthesis [PATH:dok00541]']","['09101 Carbohydrate metabolism', '09107 Glycan biosynthesis and metabolism']",5442.1207868151205
MED134_09126,C0,universal stress protein UspA,Unspecified,Unspecified,5418.464777215853
MED134_02240,C0,CinA-like protein,['00760 Nicotinate and nicotinamide metabolism [PATH:dok00760]'],['09108 Metabolism of cofactors and vitamins'],5337.4197523372295
MED134_01835,C0,potassium uptake protein,Unspecified,Unspecified,5327.4673594057895
MED134_04254,C0,hypothetical protein,Unspecified,Unspecified,5238.785310226693
MED134_12796,C0,metallo-beta-lactamase superfamily protein,['00620 Pyruvate metabolism [PATH:dok00620]'],['09101 Carbohydrate metabolism'],5226.282323285253
MED134_08216,C0,catalase/peroxidase HPI,"['00360 Phenylalanine metabolism [PATH:dok00360]', '00380 Tryptophan metabolism [PATH:dok00380]']","['09105 Amino acid metabolism', '09105 Amino acid metabolism']",5216.362242601632
MED134_05684,C0,hypothetical protein,Unspecified,Unspecified,5185.233052073656
MED134_02615,C0,phosphatidate phosphatase,Unspecified,Unspecified,5123.144486336012
MED134_00045,C0,DNA binding helix-turn helix protein,Unspecified,Unspecified,5106.928231847106
MED134_13441,C0,peptidase family M28,Unspecified,Unspecified,4894.777422028636
MED134_14176,C0,alpha-amylase,['00500 Starch and sucrose metabolism [PATH:dok00500]'],['09101 Carbohydrate metabolism'],4842.609263661255
MED134_07064,C0,type I site-specific deoxyribonuclease,Unspecified,Unspecified,4694.451644539946
MED134_01840,C0,potassium uptake protein TrkH,Unspecified,Unspecified,4385.139187016154
MED134_13136,C0,zinc carboxypeptidase,Unspecified,Unspecified,4368.1773953641
MED134_10101,C0,hypothetical protein,Unspecified,Unspecified,4345.571693948135
MED134_04224,C0,thioredoxin family protein,Unspecified,Unspecified,4335.753820820821
MED134_11631,C0,peptidase family M23,Unspecified,Unspecified,4287.69732647785
MED134_03394,C0,hypothetical protein,Unspecified,Unspecified,4265.4012060119685
MED134_10076,C0,aerotolerance-related exported protein BatD,Unspecified,Unspecified,4237.466223403326
MED134_06889,C0,hypothetical protein,Unspecified,Unspecified,4207.2319510094185
MED134_00745,C0,hypothetical protein,Unspecified,Unspecified,4082.033511397174
MED134_12041,C0,"UDP-N-acetylmuramoylalanyl-D-glutamyl-2, 6-diaminopimelate-D-alanyl-D-alanyl ligase","['00300 Lysine biosynthesis [PATH:dok00300]', '00550 Peptidoglycan biosynthesis [PATH:dok00550]', '01502 Vancomycin resistance [PATH:dok01502]']","['09105 Amino acid metabolism', '09107 Glycan biosynthesis and metabolism', '09175 Drug resistance: antimicrobial']",3848.1633794327518
MED134_10096,C0,hypothetical protein,Unspecified,Unspecified,3728.048246147295
MED134_08911,C0,hypothetical protein,Unspecified,Unspecified,3667.612053692323
MED134_14522,C0,metal dependent phosphohydrolase,Unspecified,Unspecified,3657.4198720304494
MED134_06789,C0,hypothetical protein,Unspecified,Unspecified,3611.3887732762823
MED134_03754,C0,glycosyl transferase group 1,Unspecified,Unspecified,3602.229678251272
MED134_00750,C0,purine nucleoside phosphorylase,"['00230 Purine metabolism [PATH:dok00230]', '00760 Nicotinate and nicotinamide metabolism [PATH:dok00760]']","['09104 Nucleotide metabolism', '09108 Metabolism of cofactors and vitamins']",3580.1883521543245
MED134_01090,C0,hypothetical protein,Unspecified,Unspecified,3558.410721969698
MED134_01480,C0,hypothetical protein,Unspecified,Unspecified,3521.289175177899
MED134_02120,C0,hypothetical protein,Unspecified,Unspecified,3494.1549235112293
MED134_01585,C0,hypothetical protein,Unspecified,Unspecified,3408.3941171093
MED134_05394,C0,hypothetical protein,Unspecified,Unspecified,3371.5412618418686
MED134_07716,C0,hypothetical protein,Unspecified,Unspecified,3282.4156893639174
MED134_02175,C0,alanine racemase domain-containing protein,Unspecified,Unspecified,3256.4029621111395
MED134_04204,C0,gliding motility protein GldG,Unspecified,Unspecified,3179.3819669923173
MED134_04779,C0,"transcription regulator, AraC family",Unspecified,Unspecified,3164.860946488336
MED134_05274,C0,redoxin,Unspecified,Unspecified,3092.547492925004
MED134_03839,C0,hypothetical protein,Unspecified,Unspecified,3062.610381187428
MED134_06894,C0,type I site-specific deoxyribonuclease,Unspecified,Unspecified,3048.001324261558
MED134_02955,C0,hypothetical protein,Unspecified,Unspecified,2965.8101630948704
MED134_04049,C0,"excinuclease ABC, B subunit",['03420 Nucleotide excision repair [PATH:dok03420]'],['09124 Replication and repair'],2952.392171185508
MED134_02235,C0,hypothetical protein,Unspecified,Unspecified,2905.3078288698803
MED134_04139,C0,peptidase family M1,Unspecified,Unspecified,2762.1800207834463
MED134_10870,C0,hypothetical protein,Unspecified,Unspecified,2755.3730404131784
MED134_07491,C0,hypothetical protein,Unspecified,Unspecified,2731.5866788669587
MED134_03884,C0,bifunctional protein folD,['00670 One carbon pool by folate [PATH:dok00670]'],['09108 Metabolism of cofactors and vitamins'],2721.4983154819265
MED134_11856,C0,hypothetical protein,Unspecified,Unspecified,2653.8201602240833
MED134_11326,C0,polysaccharide deacetylase,Unspecified,Unspecified,2588.0892780617523
MED134_04414,C0,hypothetical protein,Unspecified,Unspecified,2525.743501439838
MED134_00950,C0,tetrahydrofolate synthase,['00790 Folate biosynthesis [PATH:dok00790]'],['09108 Metabolism of cofactors and vitamins'],2516.5358542853755
MED134_05029,C0,hypothetical protein,Unspecified,Unspecified,2499.0335221562354
MED134_14126,C0,peptidase family M23,Unspecified,Unspecified,2479.7171392323726
MED134_00570,C0,glycosyl hydrolase family 92,Unspecified,Unspecified,2478.4701984001813
MED134_01665,C0,gliding motility protein GldA,Unspecified,Unspecified,2473.6535042396
MED134_03714,C0,N-acetylmuramoyl-L-alanine amidase,['01503 Cationic antimicrobial peptide (CAMP) resistance [PATH:dok01503]'],['09175 Drug resistance: antimicrobial'],2448.198146082991
MED134_01045,C0,penicillin-binding protein 2,"['00550 Peptidoglycan biosynthesis [PATH:dok00550]', '01501 beta-Lactam resistance [PATH:dok01501]']","['09107 Glycan biosynthesis and metabolism', '09175 Drug resistance: antimicrobial']",2433.80096419405
MED134_07074,C0,ATPase family associated with various cellular activities (AAA),Unspecified,Unspecified,2399.937497031057
MED134_13871,C0,cell division ATP-binding protein FtsE,['02010 ABC transporters [PATH:dok02010]'],['09131 Membrane transport'],2347.626899058522
MED134_04379,C0,ArsC family protein,Unspecified,Unspecified,2324.51358287726
MED134_07721,C0,hypothetical protein,Unspecified,Unspecified,2319.3886513545713
MED134_03449,C0,transglycosylase SLT,Unspecified,Unspecified,2317.518629695791
MED134_04759,C0,hypothetical protein,Unspecified,Unspecified,2279.4975222733906
MED134_02940,C0,transglutaminase-like superfamily protein,Unspecified,Unspecified,2270.001766329955
MED134_01350,C0,hypothetical protein,Unspecified,Unspecified,2262.0703545634033
MED134_08536,C0,hypothetical protein,Unspecified,Unspecified,2252.086385539682
MED134_00360,C0,ApbE family protein,Unspecified,Unspecified,2250.3135206385896
MED134_05209,C0,peptidase family M20/M25/M40,Unspecified,Unspecified,2246.3444150035784
MED134_03409,C0,hypothetical protein,Unspecified,Unspecified,2231.6983456582802
MED134_06359,C0,hypothetical protein,Unspecified,Unspecified,2214.964640494009
MED134_08166,C0,carbon-nitrogen hydrolase,Unspecified,Unspecified,2208.025079459614
MED134_07611,C0,Asp/Glu/hydantoin racemase,['00470 D-Amino acid metabolism [PATH:dok00470]'],['09106 Metabolism of other amino acids'],2203.4945605435505
MED134_14311,C0,cytochrome oxidase assembly protein,"['00190 Oxidative phosphorylation [PATH:dok00190]', '00860 Porphyrin metabolism [PATH:dok00860]', '02020 Two-component system [PATH:dok02020]']","['09102 Energy metabolism', '09108 Metabolism of cofactors and vitamins', '09132 Signal transduction']",2168.752773749109
MED134_01415,C0,biotin/lipoate A/B protein ligase family protein,['00780 Biotin metabolism [PATH:dok00780]'],['09108 Metabolism of cofactors and vitamins'],2135.2311963775983
MED134_10271,C0,putative neutral zinc metallopeptidase,Unspecified,Unspecified,2110.245645800987
MED134_03874,C0,papain family cysteine protease,Unspecified,Unspecified,2091.967003950546
MED134_17467,C0,hypothetical protein,Unspecified,Unspecified,2045.364200117362
MED134_09631,C0,hypothetical protein,Unspecified,Unspecified,2042.449147419839
MED134_12771,C0,DPS family protein,Unspecified,Unspecified,2032.4549102308654
MED134_13916,C0,tetrapyrrole (corrin/porphyrin) methylase family protein,Unspecified,Unspecified,2023.1714517676762
MED134_11541,C0,TonB dependent/ligand-gated channel,Unspecified,Unspecified,2006.1071527727217
MED134_11881,C0,N-acetylmuramic acid 6-phosphate etherase,['00520 Amino sugar and nucleotide sugar metabolism [PATH:dok00520]'],['09101 Carbohydrate metabolism'],1998.8163123057002
MED134_03789,C0,haloacid dehalogenase-like hydrolase,Unspecified,Unspecified,1944.6636871458168
MED134_12206,C0,hypothetical protein,Unspecified,Unspecified,1909.7186180497138
MED134_11591,C0,small-conductance mechanosensitive channel,Unspecified,Unspecified,1857.670692597124
MED134_10086,C0,aerotolerance-related exported protein BatB,Unspecified,Unspecified,1854.9322353829925
MED134_10091,C0,aerotolerance-related exported protein BatA,Unspecified,Unspecified,1847.1322723770545
MED134_05559,C0,hypothetical protein,Unspecified,Unspecified,1846.838895687249
MED134_02525,C0,magnesium chelatase subunit ChlI,Unspecified,Unspecified,1822.9711080179047
MED134_12861,C0,hypothetical protein,Unspecified,Unspecified,1808.0629287365466
MED134_10980,C0,hypothetical protein,Unspecified,Unspecified,1794.230245602988
MED134_14752,C0,zinc carboxypeptidase,Unspecified,Unspecified,1788.2398574115675
MED134_08816,C0,coproporphyrinogen III oxidase,['00860 Porphyrin metabolism [PATH:dok00860]'],['09108 Metabolism of cofactors and vitamins'],1780.3675827560737
MED134_03854,C0,hypothetical protein,Unspecified,Unspecified,1752.960171732179
MED134_06959,C0,hypothetical protein,Unspecified,Unspecified,1744.1133542953935
MED134_02805,C0,phage integrase family protein,Unspecified,Unspecified,1743.1921982102099
MED134_03319,C0,trypsin-like serine protease,"['02020 Two-component system [PATH:dok02020]', '01503 Cationic antimicrobial peptide (CAMP) resistance [PATH:dok01503]']","['09132 Signal transduction', '09175 Drug resistance: antimicrobial']",1735.9609594830822
MED134_07194,C0,oxidoreductase family protein,Unspecified,Unspecified,1711.3609519065817
MED134_05269,C0,HhH-GPD superfamily base excision DNA repair protein,['03410 Base excision repair [PATH:dok03410]'],['09124 Replication and repair'],1700.5098104576061
MED134_07269,C0,SpoU rRNA methylase family protein,Unspecified,Unspecified,1590.8380175329144
MED134_08541,C0,phage integrase family protein,Unspecified,Unspecified,1587.5217902761883
MED134_05574,C0,flavin containing amine oxidoreductase,Unspecified,Unspecified,1586.839872968715
MED134_07164,C0,Maf-like protein,['00240 Pyrimidine metabolism [PATH:dok00240]'],['09104 Nucleotide metabolism'],1566.830933543828
MED134_09306,C0,methyltransferase family protein,Unspecified,Unspecified,1563.798725618608
MED134_07054,C0,hypothetical protein,Unspecified,Unspecified,1559.5161963938535
MED134_12236,C0,hypothetical protein,Unspecified,Unspecified,1551.8104608716803
MED134_00355,C0,hypothetical protein,Unspecified,Unspecified,1534.5302978757352
MED134_03769,C0,hypothetical protein,Unspecified,Unspecified,1518.4579656594692
MED134_13056,C0,glycosyl transferase family 2,Unspecified,Unspecified,1503.6197562807283
MED134_10071,C0,aerotolerance-related exported protein BatE,Unspecified,Unspecified,1480.4858587941483
MED134_05679,C0,short chain dehydrogenase,Unspecified,Unspecified,1444.9734806226104
MED134_04144,C0,hypothetical protein,Unspecified,Unspecified,1414.17437620489
MED134_12811,C0,sterol desaturase,Unspecified,Unspecified,1413.0347508436125
MED134_03999,C0,penicillin binding protein transpeptidase,Unspecified,Unspecified,1411.7100466156462
MED134_06609,C0,hypothetical protein,Unspecified,Unspecified,1410.5753613557483
MED134_06429,C0,"oligo-1,6-glucosidase","['00052 Galactose metabolism [PATH:dok00052]', '00500 Starch and sucrose metabolism [PATH:dok00500]']","['09101 Carbohydrate metabolism', '09101 Carbohydrate metabolism']",1392.5324208886784
MED134_12231,C0,hypothetical protein,Unspecified,Unspecified,1384.4440766105727
MED134_13501,C0,peptidase family M23,Unspecified,Unspecified,1363.9021473514513
MED134_13151,C0,hypothetical protein,['02024 Quorum sensing [PATH:dok02024]'],['09145 Cellular community - prokaryotes'],1344.0224973862928
MED134_12146,C0,hypothetical protein,Unspecified,Unspecified,1332.0115719298515
MED134_07986,C0,TonB dependent/ligand-gated channel,Unspecified,Unspecified,1326.943130577058
MED134_08811,C0,hypothetical protein,Unspecified,Unspecified,1326.8915372867252
MED134_12216,C0,acetyltransferase (GNAT) family protein,Unspecified,Unspecified,1318.576471208098
MED134_10436,C0,hypothetical protein,Unspecified,Unspecified,1315.2905289275877
MED134_02925,C0,hypothetical protein,Unspecified,Unspecified,1308.7419586517794
MED134_12241,C0,hypothetical protein,Unspecified,Unspecified,1268.4933344376464
MED134_00215,C0,hypothetical protein,Unspecified,Unspecified,1266.7041026706424
MED134_00290,C0,hypothetical protein,Unspecified,Unspecified,1254.2772677684197
MED134_03794,C0,acyl-CoA thioester hydrolase,Unspecified,Unspecified,1247.4876002984824
MED134_06974,C0,hypothetical protein,Unspecified,Unspecified,1241.0209057988302
MED134_09746,C0,hypothetical protein,Unspecified,Unspecified,1216.7539353713762
MED134_08686,C0,"2-haloalkanoic acid dehalogenase, type II","['00625 Chloroalkane and chloroalkene degradation [PATH:dok00625]', '00361 Chlorocyclohexane and chlorobenzene degradation [PATH:dok00361]']","['09111 Xenobiotics biodegradation and metabolism', '09111 Xenobiotics biodegradation and metabolism']",1168.8241146049636
MED134_09571,C0,hypothetical protein,Unspecified,Unspecified,1167.9429649939702
MED134_03264,C0,hypothetical protein,Unspecified,Unspecified,1158.1010571338552
MED134_12101,C0,hypothetical protein,Unspecified,Unspecified,1148.2382546146557
MED134_03799,C0,hypothetical protein,Unspecified,Unspecified,1124.6751332134227
MED134_05589,C0,erythromycin esterase,Unspecified,Unspecified,1119.634249565574
MED134_08856,C0,hypothetical protein,Unspecified,Unspecified,1119.0959237155928
MED134_12791,C0,hypothetical protein,Unspecified,Unspecified,1108.1056763605925
MED134_13506,C0,haloacid dehalogenase-like hydrolase,Unspecified,Unspecified,1106.4239312020964
MED134_05144,C0,hypothetical protein,Unspecified,Unspecified,1100.5897986677246
MED134_00730,C0,glycosyl transferase family 2,Unspecified,Unspecified,1096.5475327186357
MED134_15830,C0,putative membrane protein,Unspecified,Unspecified,1085.353271192053
MED134_05884,C0,hypothetical protein,Unspecified,Unspecified,1081.398706025879
MED134_01040,C0,rod shape-determining protein RodA,Unspecified,Unspecified,1074.6441613761117
MED134_06049,C0,acyltransferase family protein,Unspecified,Unspecified,1072.722930800258
MED134_02535,C0,Mn2+ and Fe2+ transporter of the NRAMP family,Unspecified,Unspecified,1060.5472850896354
MED134_10006,C0,chloramphenicol acetyltransferase,Unspecified,Unspecified,1041.5445569906651
MED134_01095,C0,hypothetical protein,Unspecified,Unspecified,1035.9613143134102
MED134_03294,C0,LysE type translocator,Unspecified,Unspecified,1032.6368692787373
MED134_10625,C0,2-dehydro-3-deoxygluconokinase,['00030 Pentose phosphate pathway [PATH:dok00030]'],['09101 Carbohydrate metabolism'],1017.5133326019687
MED134_05239,C0,hypothetical protein,Unspecified,Unspecified,1016.9573332973566
MED134_10630,C0,short chain dehydrogenase,Unspecified,Unspecified,1016.5169521364007
MED134_03259,C0,hypothetical protein,Unspecified,Unspecified,1016.027087766076
MED134_06989,C0,hypothetical protein,Unspecified,Unspecified,1004.5392387941885
MED134_04034,C0,amidohydrolase family protein,Unspecified,Unspecified,1000.8843290641844
MED134_03274,C0,short chain dehydrogenase,Unspecified,Unspecified,996.9004435452462
MED134_13031,C0,hypothetical protein,Unspecified,Unspecified,991.7253483023837
MED134_10226,C0,peptide-methionine (S)-S-oxide reductase,Unspecified,Unspecified,983.0752994196469
MED134_12856,C0,hypothetical protein,Unspecified,Unspecified,962.3877358433078
MED134_05844,C0,hypothetical protein,Unspecified,Unspecified,956.2811704744872
MED134_05424,C0,DJ-1/PfpI family protein,Unspecified,Unspecified,938.8911420435185
MED134_08806,C0,"potassium uptake protein, TrkH family",Unspecified,Unspecified,928.4344228484823
MED134_07044,C0,hypothetical protein,Unspecified,Unspecified,926.8066656758924
MED134_02145,C0,dephospho-CoA kinase,['00770 Pantothenate and CoA biosynthesis [PATH:dok00770]'],['09108 Metabolism of cofactors and vitamins'],906.4308415557036
MED134_08851,C0,beta-lactamase family protein,Unspecified,Unspecified,904.799225282566
MED134_15306,C0,hypothetical protein,Unspecified,Unspecified,902.9519268548327
MED134_07339,C0,hypothetical protein,Unspecified,Unspecified,901.5105776130579
MED134_05874,C0,hypothetical protein,Unspecified,Unspecified,892.1541482213594
MED134_03534,C0,"transcription regulator, AraC family",Unspecified,Unspecified,887.1546960498462
MED134_05244,C0,hypothetical protein,Unspecified,Unspecified,884.8532239065767
MED134_03969,C0,hypothetical protein,Unspecified,Unspecified,884.3778037860907
MED134_05134,C0,hemolysin-III related protein,Unspecified,Unspecified,878.2364756030718
MED134_13816,C0,hypothetical protein,Unspecified,Unspecified,871.0206687019943
MED134_13661,C0,serine O-acetyltransferase,"['00920 Sulfur metabolism [PATH:dok00920]', '00270 Cysteine and methionine metabolism [PATH:dok00270]', '00543 Exopolysaccharide biosynthesis [PATH:dok00543]']","['09102 Energy metabolism', '09105 Amino acid metabolism', '09107 Glycan biosynthesis and metabolism']",870.3120125074354
MED134_00965,C0,cellulase (glycosyl hydrolase family 5),"['00500 Starch and sucrose metabolism [PATH:dok00500]', '02020 Two-component system [PATH:dok02020]']","['09101 Carbohydrate metabolism', '09132 Signal transduction']",866.5112715350117
MED134_13356,C0,"sodium/hydrogen exchanger, NhaP family",Unspecified,Unspecified,866.1411524614059
MED134_12211,C0,D-alanyl-D-alanine carboxypeptidase,Unspecified,Unspecified,844.9290840991347
MED134_01660,C0,hypothetical protein,Unspecified,Unspecified,842.3962046489148
MED134_02310,C0,hypothetical protein,Unspecified,Unspecified,837.0915193496421
MED134_16709,C0,helix-turn-helix domain protein,Unspecified,Unspecified,824.1518662791655
MED134_03234,C0,RDD family protein,Unspecified,Unspecified,823.5172739816585
MED134_04294,C0,hypothetical protein,Unspecified,Unspecified,809.4139054627683
MED134_06904,C0,phage integrase family protein,Unspecified,Unspecified,805.0716059145369
MED134_12806,C0,"transcription regulator, Crp family",Unspecified,Unspecified,789.6322763491233
MED134_06434,C0,LysE type translocator,Unspecified,Unspecified,784.9176343018178
MED134_08156,C0,putative amidophosphoribosyl-transferase,Unspecified,Unspecified,773.2117419216152
MED134_03759,C0,hypothetical protein,Unspecified,Unspecified,769.3291776444069
MED134_05849,C0,hypothetical protein,Unspecified,Unspecified,759.6966241982809
MED134_03100,C0,hypothetical protein,Unspecified,Unspecified,758.4862991026688
MED134_05249,C0,hypothetical protein,Unspecified,Unspecified,754.2797805064401
MED134_00560,C0,asparaginase,['00511 Other glycan degradation [PATH:dok00511]'],['09107 Glycan biosynthesis and metabolism'],753.8576483075561
MED134_12171,C0,glycosyl transferase group 1,Unspecified,Unspecified,745.9845383359377
MED134_00035,C0,hypothetical protein,Unspecified,Unspecified,744.0501560625078
MED134_13956,C0,hypothetical protein,Unspecified,Unspecified,741.6427384459066
MED134_02025,C0,hypothetical protein,Unspecified,Unspecified,741.3397760504628
MED134_03254,C0,hypothetical protein,Unspecified,Unspecified,727.6363610214783
MED134_00875,C0,competence protein,Unspecified,Unspecified,724.5295091204753
MED134_01305,C0,GH3 auxin-responsive promoter,Unspecified,Unspecified,724.0870319688846
MED134_05019,C0,hypothetical protein,Unspecified,Unspecified,722.1716728314127
MED134_03204,C0,acetyltransferase (GNAT) family protein,Unspecified,Unspecified,718.1247650561841
MED134_05174,C0,ATP-dependent Clp protease,Unspecified,Unspecified,716.8727562613083
MED134_02555,C0,hypothetical protein,Unspecified,Unspecified,712.4138482763748
MED134_10935,C0,hypothetical protein,Unspecified,Unspecified,710.8574232596975
MED134_05744,C0,hypothetical protein,Unspecified,Unspecified,705.2585767611599
MED134_02345,C0,hypothetical protein,Unspecified,Unspecified,694.3741566795156
MED134_00220,C0,complex I intermediate-associated protein 30 (CIA30),Unspecified,Unspecified,681.0209293609944
MED134_02550,C0,allophanate hydrolase subunit 2,Unspecified,Unspecified,679.6867072950809
MED134_00190,C0,two-component system sensor histidine kinase,Unspecified,Unspecified,679.4991257379652
MED134_03804,C0,hypothetical protein,Unspecified,Unspecified,675.5344710074299
MED134_14627,C0,alpha-acetolactate decarboxylase,Unspecified,Unspecified,665.030227862281
MED134_11861,C0,ribonuclease HII,['03030 DNA replication [PATH:dok03030]'],['09124 Replication and repair'],662.9553166994642
MED134_13951,C0,thioesterase superfamily protein,Unspecified,Unspecified,658.627260488589
MED134_05459,C0,hypothetical protein,Unspecified,Unspecified,652.3865014726011
MED134_00200,C0,hypothetical protein,Unspecified,Unspecified,650.8413800506817
MED134_02540,C0,LamB/YcsF family protein,['00480 Glutathione metabolism [PATH:dok00480]'],['09106 Metabolism of other amino acids'],650.5613722112055
MED134_04344,C0,hypothetical protein,Unspecified,Unspecified,636.9699926505134
MED134_00205,C0,hypothetical protein,Unspecified,Unspecified,619.1498830278208
